test,slot,chunk,launches,mean_us,start_ms,end_ms
reg_vs_model,0,0,3309,10.516772439,273313781,273313812
reg_vs_model,0,1,3309,10.605923240,273313812,273313843
reg_vs_model,0,2,3309,10.542762164,273313843,273313890
reg_vs_model,0,3,3309,10.478996676,273313890,273313921
reg_vs_model,0,4,3309,10.475672409,273313921,273313953
reg_vs_model,0,5,3309,10.544273194,273313953,273314000
reg_vs_model,0,6,3309,10.559987912,273314000,273314031
reg_vs_model,0,7,3309,10.569960713,273314031,273314062
reg_vs_model,0,8,3309,10.619522514,273314078,273314109
reg_vs_model,0,9,3309,10.608038682,273314109,273314140
reg_vs_model,1,0,1309,32.346829641,273314453,273314500
reg_vs_model,1,1,1309,31.843391902,273314500,273314546
reg_vs_model,1,2,1309,31.975553858,273314546,273314593
reg_vs_model,1,3,1309,32.183346066,273314593,273314625
reg_vs_model,1,4,1309,31.976317800,273314640,273314671
reg_vs_model,1,5,1309,32.038961039,273314671,273314718
reg_vs_model,1,6,1309,32.174942704,273314718,273314765
reg_vs_model,1,7,1309,32.219251337,273314765,273314812
reg_vs_model,1,8,1309,32.336134454,273314812,273314859
reg_vs_model,1,9,1309,32.205500382,273314859,273314890
reg_vs_model,2,0,1225,32.809795918,273315203,273315250
reg_vs_model,2,1,1225,32.688163265,273315250,273315296
reg_vs_model,2,2,1225,33.164081633,273315296,273315328
reg_vs_model,2,3,1225,32.562448980,273315328,273315375
reg_vs_model,2,4,1225,33.633469388,273315375,273315421
reg_vs_model,2,5,1225,33.602448980,273315421,273315453
reg_vs_model,2,6,1225,33.644897959,273315468,273315500
reg_vs_model,2,7,1225,33.407346939,273315500,273315546
reg_vs_model,2,8,1225,33.195102041,273315546,273315593
reg_vs_model,2,9,1225,32.957551020,273315593,273315625
reg_vs_model,3,0,3263,10.546429666,273315921,273315953
reg_vs_model,3,1,3263,10.619062213,273315953,273316000
reg_vs_model,3,2,3263,10.612013485,273316000,273316031
reg_vs_model,3,3,3263,10.621820411,273316031,273316062
reg_vs_model,3,4,3263,10.585350904,273316078,273316109
reg_vs_model,3,5,3263,10.588109102,273316109,273316140
reg_vs_model,3,6,3263,10.630707937,273316140,273316171
reg_vs_model,3,7,3263,10.600061293,273316187,273316218
reg_vs_model,3,8,3263,10.660435182,273316218,273316250
