frame,reset,wall_ms,invalid,rgb_min,rgb_max,luma_mean,roi_luma_mean,dark_pixels,roi_dark_pixels,changed_half_values_from_first,maxabs_from_first,checked
0,1,1270.736000,0,0,0.999511719,0.0100132575,0.0156972295,841990,273935,0,0,1
1,1,13.480000,0,0,0.999511719,0.0100132575,0.0156972295,841990,273935,0,0,1
2,1,16.304000,0,0,0.999511719,0.0100132575,0.0156972295,841990,273935,0,0,1
3,1,12.574000,0,0,0.999511719,0.0100132575,0.0156972295,841990,273935,0,0,1
4,1,12.950000,0,0,0.999511719,0.0100132575,0.0156972295,841990,273935,0,0,1
5,1,12.772000,0,0,0.999511719,0.0100132575,0.0156972295,841990,273935,0,0,1
6,1,12.918000,0,0,0.999511719,0.0100132575,0.0156972295,841990,273935,0,0,1
7,1,13.026000,0,0,0.999511719,0.0100132575,0.0156972295,841990,273935,0,0,1
8,1,13.758000,0,0,0.999511719,0.0100132575,0.0156972295,841990,273935,0,0,1
9,1,33.955000,0,0,0.999511719,0.0100132575,0.0156972295,841990,273935,0,0,1
10,1,13.084000,0,0,0.999511719,0.0100132575,0.0156972295,841990,273935,0,0,1
11,1,12.947000,0,0,0.999511719,0.0100132575,0.0156972295,841990,273935,0,0,1
