frame,reset,wall_ms,invalid,rgb_min,rgb_max,luma_mean,roi_luma_mean,dark_pixels,roi_dark_pixels,changed_half_values_from_first,maxabs_from_first,checked
0,1,1242.711000,0,0,0.999511719,0.0100132575,0.0156972295,841990,273935,0,0,1
1,1,16.114000,,,,,,,,,,0
2,1,14.407000,,,,,,,,,,0
3,1,13.444000,,,,,,,,,,0
4,1,13.263000,,,,,,,,,,0
5,1,13.246000,,,,,,,,,,0
6,1,13.132000,,,,,,,,,,0
7,1,13.267000,,,,,,,,,,0
8,1,13.443000,,,,,,,,,,0
9,1,13.283000,,,,,,,,,,0
10,1,13.225000,,,,,,,,,,0
11,1,13.399000,,,,,,,,,,0
12,1,13.160000,,,,,,,,,,0
13,1,13.582000,,,,,,,,,,0
14,1,13.279000,,,,,,,,,,0
15,1,13.077000,,,,,,,,,,0
16,1,12.557000,,,,,,,,,,0
17,1,12.607000,,,,,,,,,,0
18,1,12.723000,,,,,,,,,,0
19,1,12.693000,,,,,,,,,,0
20,1,12.616000,,,,,,,,,,0
21,1,12.640000,,,,,,,,,,0
22,1,12.878000,,,,,,,,,,0
23,1,12.924000,,,,,,,,,,0
24,1,12.991000,,,,,,,,,,0
25,1,13.024000,,,,,,,,,,0
26,1,12.968000,,,,,,,,,,0
27,1,12.962000,,,,,,,,,,0
28,1,13.016000,,,,,,,,,,0
29,1,13.038000,,,,,,,,,,0
30,1,13.134000,,,,,,,,,,0
31,1,13.046000,,,,,,,,,,0
32,1,13.043000,,,,,,,,,,0
33,1,12.963000,,,,,,,,,,0
34,1,13.028000,,,,,,,,,,0
35,1,13.144000,,,,,,,,,,0
36,1,13.074000,,,,,,,,,,0
37,1,13.439000,,,,,,,,,,0
38,1,13.069000,,,,,,,,,,0
39,1,13.022000,,,,,,,,,,0
40,1,13.141000,,,,,,,,,,0
41,1,13.078000,,,,,,,,,,0
42,1,13.151000,,,,,,,,,,0
43,1,13.177000,,,,,,,,,,0
44,1,13.015000,,,,,,,,,,0
45,1,13.089000,,,,,,,,,,0
46,1,13.193000,,,,,,,,,,0
47,1,13.138000,,,,,,,,,,0
48,1,13.059000,,,,,,,,,,0
49,1,13.081000,,,,,,,,,,0
