frame,reset,wall_ms,invalid,rgb_min,rgb_max,luma_mean,roi_luma_mean,dark_pixels,roi_dark_pixels,changed_half_values_from_first,maxabs_from_first,checked
0,1,1246.166000,0,0,0.999511719,0.0104786282,0.0162493991,837356,271186,0,0,1
1,1,21.935000,,,,,,,,,,0
2,1,18.985000,,,,,,,,,,0
3,1,18.252000,,,,,,,,,,0
4,1,18.245000,,,,,,,,,,0
5,1,18.801000,,,,,,,,,,0
6,1,18.498000,,,,,,,,,,0
7,1,18.469000,,,,,,,,,,0
8,1,18.564000,,,,,,,,,,0
9,1,18.461000,,,,,,,,,,0
10,1,18.317000,,,,,,,,,,0
11,1,18.520000,,,,,,,,,,0
12,1,18.581000,,,,,,,,,,0
13,1,18.891000,,,,,,,,,,0
14,1,19.012000,,,,,,,,,,0
15,1,18.858000,,,,,,,,,,0
16,1,18.424000,,,,,,,,,,0
17,1,18.475000,,,,,,,,,,0
18,1,18.520000,,,,,,,,,,0
19,1,18.370000,,,,,,,,,,0
20,1,18.379000,,,,,,,,,,0
21,1,18.439000,,,,,,,,,,0
22,1,18.497000,,,,,,,,,,0
23,1,18.483000,,,,,,,,,,0
24,1,18.469000,,,,,,,,,,0
25,1,18.404000,,,,,,,,,,0
26,1,18.449000,,,,,,,,,,0
27,1,18.423000,,,,,,,,,,0
28,1,18.613000,,,,,,,,,,0
29,1,18.524000,,,,,,,,,,0
30,1,18.433000,,,,,,,,,,0
31,1,18.439000,,,,,,,,,,0
32,1,18.456000,,,,,,,,,,0
33,1,18.487000,,,,,,,,,,0
34,1,18.535000,,,,,,,,,,0
35,1,18.575000,,,,,,,,,,0
36,1,18.680000,,,,,,,,,,0
37,1,18.610000,,,,,,,,,,0
38,1,18.577000,,,,,,,,,,0
39,1,18.547000,,,,,,,,,,0
40,1,18.483000,,,,,,,,,,0
41,1,18.441000,,,,,,,,,,0
42,1,18.652000,,,,,,,,,,0
43,1,18.603000,,,,,,,,,,0
