repeat,candidate,slot,mode,frames,ms,target_calls,replaced
0,5,0,0,200,11.569665000,7200,0
0,5,1,5,200,11.319835000,7200,4000
0,5,2,5,200,11.336805000,7200,4000
0,5,3,0,200,11.641940000,7200,0
1,5,0,0,200,11.647485000,7200,0
1,5,1,5,200,11.334810000,7200,4000
1,5,2,5,200,11.350165000,7200,4000
1,5,3,0,200,11.657755000,7200,0
2,5,0,0,200,11.667820000,7200,0
2,5,1,5,200,11.371590000,7200,4000
2,5,2,5,200,11.374300000,7200,4000
2,5,3,0,200,11.678305000,7200,0
