repeat,candidate,slot,mode,frames,ms,target_calls,replaced
0,4,0,0,80,16.455237500,640,0
0,4,1,4,80,16.379562500,640,640
0,4,2,4,80,16.372825000,640,640
0,4,3,0,80,16.525462500,640,0
