frame,reset,wall_ms,invalid,rgb_min,rgb_max,luma_mean,roi_luma_mean,dark_pixels,roi_dark_pixels,changed_half_values_from_first,maxabs_from_first,checked
0,1,1324.192000,0,0,0.999511719,0.0104786282,0.0162493991,837356,271186,0,0,1
1,1,25.098000,0,0,0.999511719,0.0104786282,0.0162493991,837356,271186,0,0,1
2,1,20.432000,0,0,0.999511719,0.0104786282,0.0162493991,837356,271186,0,0,1
3,1,23.905000,0,0,0.999511719,0.0104786282,0.0162493991,837356,271186,0,0,1
4,1,27.017000,0,0,0.999511719,0.0104786282,0.0162493991,837356,271186,0,0,1
5,1,20.606000,0,0,0.999511719,0.0104786282,0.0162493991,837356,271186,0,0,1
6,1,23.384000,0,0,0.999511719,0.0104786282,0.0162493991,837356,271186,0,0,1
7,1,20.676000,0,0,0.999511719,0.0104786282,0.0162493991,837356,271186,0,0,1
8,1,20.689000,0,0,0.999511719,0.0104786282,0.0162493991,837356,271186,0,0,1
9,1,26.434000,0,0,0.999511719,0.0104786282,0.0162493991,837356,271186,0,0,1
10,1,20.464000,0,0,0.999511719,0.0104786282,0.0162493991,837356,271186,0,0,1
11,1,21.130000,0,0,0.999511719,0.0104786282,0.0162493991,837356,271186,0,0,1
