frame,reset,wall_ms,invalid,rgb_min,rgb_max,luma_mean,roi_luma_mean,dark_pixels,roi_dark_pixels,changed_half_values_from_first,maxabs_from_first,checked
0,1,1298.316000,0,0,0.999511719,0.0100132575,0.0156972295,841990,273935,0,0,1
1,1,17.557000,0,0,0.999511719,0.0100132575,0.0156972295,841990,273935,0,0,1
2,1,15.533000,0,0,0.999511719,0.0100132575,0.0156972295,841990,273935,0,0,1
3,1,22.651000,0,0,0.999511719,0.0100132575,0.0156972295,841990,273935,0,0,1
4,1,18.331000,0,0,0.999511719,0.0100132575,0.0156972295,841990,273935,0,0,1
5,1,15.577000,0,0,0.999511719,0.0100132575,0.0156972295,841990,273935,0,0,1
6,1,23.433000,0,0,0.999511719,0.0100132575,0.0156972295,841990,273935,0,0,1
7,1,17.345000,0,0,0.999511719,0.0100132575,0.0156972295,841990,273935,0,0,1
8,1,17.814000,0,0,0.999511719,0.0100132575,0.0156972295,841990,273935,0,0,1
9,1,16.790000,0,0,0.999511719,0.0100132575,0.0156972295,841990,273935,0,0,1
10,1,18.602000,0,0,0.999511719,0.0100132575,0.0156972295,841990,273935,0,0,1
11,1,15.288000,0,0,0.999511719,0.0100132575,0.0156972295,841990,273935,0,0,1
