frame,reset,wall_ms,invalid,rgb_min,rgb_max,luma_mean,roi_luma_mean,dark_pixels,roi_dark_pixels,changed_half_values_from_first,maxabs_from_first,checked
0,1,1339.420000,0,0,0.999511719,0.0104786282,0.0162493991,837356,271186,0,0,1
1,1,22.849000,0,0,0.999511719,0.0104786282,0.0162493991,837356,271186,0,0,1
2,1,21.210000,0,0,0.999511719,0.0104786282,0.0162493991,837356,271186,0,0,1
3,1,22.269000,0,0,0.999511719,0.0104786282,0.0162493991,837356,271186,0,0,1
4,1,21.915000,0,0,0.999511719,0.0104786282,0.0162493991,837356,271186,0,0,1
5,1,21.313000,0,0,0.999511719,0.0104786282,0.0162493991,837356,271186,0,0,1
6,1,21.099000,0,0,0.999511719,0.0104786282,0.0162493991,837356,271186,0,0,1
7,1,26.151000,0,0,0.999511719,0.0104786282,0.0162493991,837356,271186,0,0,1
8,1,23.352000,0,0,0.999511719,0.0104786282,0.0162493991,837356,271186,0,0,1
9,1,22.828000,0,0,0.999511719,0.0104786282,0.0162493991,837356,271186,0,0,1
10,1,20.729000,0,0,0.999511719,0.0104786282,0.0162493991,837356,271186,0,0,1
11,1,22.521000,0,0,0.999511719,0.0104786282,0.0162493991,837356,271186,0,0,1
