test,slot,chunk,launches,mean_us,start_ms,end_ms
layout64,6,3,1408,27.053267045,280021500,280021531
layout64,6,4,1408,26.997159091,280021531,280021578
layout64,6,5,1408,26.763494318,280021578,280021609
layout64,6,6,1408,27.002130682,280021609,280021656
layout64,6,7,1408,26.964488636,280021656,280021687
layout64,6,8,1408,26.956676136,280021687,280021734
layout64,6,9,1408,27.040482955,280021734,280021765
layout64,7,0,1140,33.183333333,280022078,280022109
layout64,7,1,1140,33.307017544,280022109,280022156
layout64,7,2,1140,33.080701754,280022156,280022187
layout64,7,3,1140,33.072807018,280022187,280022234
layout64,7,4,1140,32.933333333,280022234,280022265
layout64,7,5,1140,32.954385965,280022281,280022312
layout64,7,6,1140,32.858771930,280022312,280022343
layout64,7,7,1140,32.798245614,280022359,280022390
layout64,7,8,1140,33.124561404,280022390,280022437
layout64,7,9,1140,33.261403509,280022437,280022468
width,0,0,1407,27.071073205,280022781,280022812
width,0,1,1407,27.019900498,280022812,280022859
width,0,2,1407,26.941009240,280022859,280022890
width,0,3,1407,26.957356077,280022890,280022937
width,0,4,1407,26.909737029,280022937,280022968
width,0,5,1407,27.054726368,280022968,280023015
width,0,6,1407,26.977256574,280023015,280023046
width,0,7,1407,26.901918977,280023062,280023093
width,0,8,1407,26.886282871,280023093,280023125
width,0,9,1407,26.828713575,280023140,280023171
width,1,0,1443,26.510048510,280023468,280023515
width,1,1,1443,26.564795565,280023515,280023546
width,1,2,1443,26.484407484,280023562,280023593
width,1,3,1443,26.440748441,280023593,280023640
width,1,4,1443,26.436590437,280023640,280023671
width,1,5,1443,26.361746362,280023671,280023718
width,1,6,1443,26.433125433,280023718,280023750
width,1,7,1443,26.469161469,280023765,280023796
width,1,8,1443,26.425502426,280023796,280023843
width,1,9,1443,26.476091476,280023843,280023875
width,2,0,1411,26.435861091,280024171,280024218
width,2,1,1411,26.532955351,280024218,280024250
width,2,2,1411,26.403968816,280024250,280024296
width,2,3,1411,26.409638554,280024296,280024328
width,2,4,1411,26.404677534,280024343,280024375
width,2,5,1411,26.466335932,280024375,280024406
width,2,6,1411,26.476257973,280024421,280024453
width,2,7,1411,26.473423104,280024453,280024500
width,2,8,1411,26.425230333,280024500,280024531
width,2,9,1411,26.486180014,280024531,280024578
width,3,0,1408,26.987215909,280024875,280024906
width,3,1,1408,26.954545455,280024906,280024953
width,3,2,1408,26.816761364,280024953,280024984
width,3,3,1408,27.032670455,280025000,280025031
width,3,4,1408,26.568892045,280025031,280025078
width,3,5,1408,27.017755682,280025078,280025109
width,3,6,1408,26.994318182,280025109,280025156
width,3,7,1408,26.833096591,280025156,280025187
width,3,8,1408,26.957386364,280025187,280025234
width,3,9,1408,26.956676136,280025234,280025265
width,4,0,1374,26.974526929,280025578,280025609
width,4,1,1374,26.919941776,280025609,280025656
width,4,2,1374,27.006550218,280025656,280025687
width,4,3,1374,26.924308588,280025687,280025734
width,4,4,1374,27.024745269,280025734,280025765
width,4,5,1374,26.902474527,280025765,280025812
width,4,6,1374,27.029112082,280025812,280025843
width,4,7,1374,26.995633188,280025843,280025890
width,4,8,1374,26.930131004,280025890,280025921
width,4,9,1374,26.930131004,280025921,280025968
width,5,0,1439,26.470465601,280026265,280026296
width,5,1,1439,26.551077137,280026312,280026343
width,5,2,1439,26.451702571,280026343,280026390
width,5,3,1439,26.188325226,280026390,280026421
width,5,4,1439,26.586518416,280026421,280026468
width,5,5,1439,26.611535789,280026468,280026500
width,5,6,1439,26.543432940,280026500,280026546
width,5,7,1439,26.502432245,280026546,280026593
width,5,8,1439,26.498957609,280026593,280026625
width,5,9,1439,26.509381515,280026625,280026671
width,6,0,1488,26.467069892,280026968,280027015
width,6,1,1488,25.978494624,280027015,280027046
width,6,2,1488,26.499327957,280027062,280027093
width,6,3,1488,26.674731183,280027093,280027140
width,6,4,1488,26.260752688,280027140,280027171
width,6,5,1488,26.555107527,280027187,280027218
width,6,6,1488,26.617607527,280027218,280027265
width,6,7,1488,26.605510753,280027265,280027296
width,6,8,1488,26.568548387,280027312,280027343
width,6,9,1488,26.567876344,280027343,280027390
width,7,0,1378,26.998548621,280027687,280027718
width,7,1,1378,27.053701016,280027734,280027765
width,7,2,1378,27.027576197,280027765,280027796
width,7,3,1378,26.994194485,280027812,280027843
width,7,4,1378,27.050798258,280027843,280027890
width,7,5,1378,25.714804064,280027890,280027921
width,7,6,1378,27.076197388,280027921,280027953
width,7,7,1378,27.037010160,280027968,280028000
width,7,8,1378,26.955732946,280028000,280028031
width,7,9,1378,26.965892598,280028046,280028078
schedule,0,0,1430,26.705594406,280028375,280028421
schedule,0,1,1430,26.488111888,280028421,280028453
schedule,0,2,1430,26.544055944,280028468,280028500
schedule,0,3,1430,26.202097902,280028500,280028546
schedule,0,4,1430,26.405594406,280028546,280028578
schedule,0,5,1430,26.566433566,280028578,280028625
schedule,0,6,1430,26.505594406,280028625,280028656
schedule,0,7,1430,26.618181818,280028656,280028703
schedule,0,8,1430,26.461538462,280028703,280028734
schedule,0,9,1430,26.459440559,280028734,280028781
schedule,1,0,1416,26.434322034,280029078,280029125
schedule,1,1,1416,26.564265537,280029125,280029156
schedule,1,2,1416,26.416666667,280029156,280029203
schedule,1,3,1416,26.576271186,280029203,280029234
schedule,1,4,1416,26.559322034,280029234,280029281
schedule,1,5,1416,26.495056497,280029281,280029312
schedule,1,6,1416,26.414548023,280029312,280029359
schedule,1,7,1416,26.584745763,280029359,280029390
schedule,1,8,1416,26.633474576,280029406,280029437
schedule,1,9,1416,26.574152542,280029437,280029468
schedule,2,0,1390,26.497122302,280029781,280029812
schedule,2,1,1390,25.778417266,280029812,280029859
schedule,2,2,1390,26.384172662,280029859,280029890
schedule,2,3,1390,26.485611511,280029890,280029921
schedule,2,4,1390,26.402877698,280029937,280029968
schedule,2,5,1390,26.479856115,280029968,280030000
schedule,2,6,1390,26.548201439,280030015,280030046
schedule,2,7,1390,25.987050360,280030046,280030078
schedule,2,8,1390,26.262589928,280030093,280030125
schedule,2,9,1390,26.463309353,280030125,280030156
schedule,3,0,1301,26.443504996,280030453,280030484
schedule,3,1,1301,26.550345888,280030500,280030531
schedule,3,2,1301,26.458877786,280030531,280030562
schedule,3,3,1301,26.474250576,280030562,280030593
schedule,3,4,1301,26.619523444,280030609,280030640
schedule,3,5,1301,26.552651806,280030640,280030671
schedule,3,6,1301,25.469638739,280030671,280030703
schedule,3,7,1301,26.484242890,280030718,280030750
schedule,3,8,1301,26.623366641,280030750,280030781
schedule,3,9,1301,26.466564181,280030781,280030828
schedule,4,0,1456,26.405906593,280031125,280031156
schedule,4,1,1456,26.566620879,280031171,280031203
schedule,4,2,1456,26.414148352,280031203,280031250
schedule,4,3,1456,26.627747253,280031250,280031281
schedule,4,4,1456,26.425824176,280031281,280031328
schedule,4,5,1456,26.475274725,280031328,280031375
schedule,4,6,1456,26.390796703,280031375,280031406
schedule,4,7,1456,26.546703297,280031406,280031453
schedule,4,8,1456,26.383241758,280031453,280031484
schedule,4,9,1456,26.523351648,280031484,280031531
schedule,5,0,1408,26.433238636,280031828,280031875
schedule,5,1,1408,26.368607955,280031875,280031906
schedule,5,2,1408,26.449573864,280031906,280031953
schedule,5,3,1408,26.546164773,280031953,280031984
schedule,5,4,1408,26.131392045,280031984,280032031
schedule,5,5,1408,26.484375000,280032031,280032062
schedule,5,6,1408,26.441761364,280032062,280032109
schedule,5,7,1408,26.497869318,280032109,280032140
schedule,5,8,1408,26.507102273,280032140,280032187
schedule,5,9,1408,26.115767045,280032187,280032218
schedule,6,0,1441,26.546842471,280032531,280032562
schedule,6,1,1441,26.584316447,280032562,280032609
schedule,6,2,1441,26.587092297,280032609,280032640
schedule,6,3,1441,26.117279667,280032640,280032687
schedule,6,4,1441,26.430256766,280032687,280032718
schedule,6,5,1441,26.503122831,280032734,280032765
schedule,6,6,1441,26.365718251,280032765,280032812
schedule,6,7,1441,26.472588480,280032812,280032843
schedule,6,8,1441,26.458709230,280032843,280032890
schedule,6,9,1441,26.514920194,280032890,280032921
schedule,7,0,1435,26.617421603,280033234,280033265
schedule,7,1,1435,26.363763066,280033265,280033312
schedule,7,2,1435,26.490592334,280033312,280033343
schedule,7,3,1435,26.431358885,280033343,280033390
schedule,7,4,1435,26.379094077,280033390,280033421
schedule,7,5,1435,26.542857143,280033437,280033468
schedule,7,6,1435,26.494773519,280033468,280033515
schedule,7,7,1435,26.409756098,280033515,280033546
schedule,7,8,1435,26.405574913,280033546,280033593
schedule,7,9,1435,26.452961672,280033593,280033625
original_wide,0,0,1123,32.900267142,280033937,280033968
original_wide,0,1,1123,33.077471060,280033968,280034000
original_wide,0,2,1123,33.092609083,280034015,280034046
original_wide,0,3,1123,32.905609973,280034046,280034093
original_wide,0,4,1123,33.175422974,280034093,280034125
original_wide,0,5,1123,33.253784506,280034125,280034171
original_wide,0,6,1123,33.139804096,280034171,280034203
original_wide,0,7,1123,33.356188780,280034203,280034250
original_wide,0,8,1123,32.999109528,280034250,280034281
original_wide,0,9,1123,33.130008905,280034281,280034328
original_wide,1,0,1431,26.463312369,280034625,280034656
original_wide,1,1,1431,26.568832984,280034671,280034703
original_wide,1,2,1431,26.593291405,280034703,280034734
original_wide,1,3,1431,26.503843466,280034750,280034781
original_wide,1,4,1431,26.302585604,280034781,280034828
original_wide,1,5,1431,26.450733753,280034828,280034859
original_wide,1,6,1431,26.605870021,280034859,280034906
original_wide,1,7,1431,26.357791754,280034906,280034937
original_wide,1,8,1431,26.496855346,280034937,280034984
original_wide,1,9,1431,26.335429769,280034984,280035015
original_wide,2,0,1441,26.511450382,280035328,280035359
original_wide,2,1,1441,26.482303956,280035359,280035406
original_wide,2,2,1441,26.515614157,280035406,280035437
original_wide,2,3,1441,26.058292852,280035453,280035484
original_wide,2,4,1441,26.476752255,280035484,280035531
original_wide,2,5,1441,26.618320611,280035531,280035562
original_wide,2,6,1441,26.580846634,280035562,280035609
original_wide,2,7,1441,26.660652325,280035609,280035640
original_wide,2,8,1441,26.533657183,280035640,280035687
original_wide,2,9,1441,24.666897988,280035687,280035718
original_wide,3,0,1159,32.936151855,280036031,280036062
original_wide,3,1,1159,33.220017256,280036078,280036109
original_wide,3,2,1159,32.269197584,280036109,280036140
original_wide,3,3,1159,32.800690250,280036156,280036187
original_wide,3,4,1159,33.172562554,280036187,280036234
original_wide,3,5,1159,33.110440035,280036234,280036265
original_wide,3,6,1159,33.281276963,280036265,280036312
original_wide,3,7,1159,32.979292494,280036312,280036343
original_wide,3,8,1159,33.053494392,280036359,280036390
original_wide,3,9,1159,33.104400345,280036390,280036437
original_wide,4,0,1200,31.810000000,280036734,280036781
original_wide,4,1,1200,32.988333333,280036781,280036812
original_wide,4,2,1200,33.382500000,280036828,280036859
original_wide,4,3,1200,33.033333333,280036859,280036906
original_wide,4,4,1200,33.088333333,280036906,280036953
original_wide,4,5,1200,32.902500000,280036953,280036984
original_wide,4,6,1200,33.150000000,280036984,280037031
original_wide,4,7,1200,32.905000000,280037031,280037078
original_wide,4,8,1200,32.802500000,280037078,280037109
original_wide,4,9,1200,33.226666667,280037109,280037156
original_wide,5,0,1430,26.448951049,280037453,280037500
original_wide,5,1,1430,26.466433566,280037500,280037531
original_wide,5,2,1430,26.543356643,280037531,280037578
original_wide,5,3,1430,26.653846154,280037578,280037609
original_wide,5,4,1430,26.337062937,280037625,280037656
original_wide,5,5,1430,26.486013986,280037656,280037703
original_wide,5,6,1430,26.499300699,280037703,280037734
original_wide,5,7,1430,26.384615385,280037734,280037781
original_wide,5,8,1430,26.521678322,280037781,280037812
original_wide,5,9,1430,26.294405594,280037812,280037859
original_wide,6,0,1420,26.426760563,280038156,280038187
original_wide,6,1,1420,26.518309859,280038203,280038234
original_wide,6,2,1420,26.393661972,280038234,280038281
original_wide,6,3,1420,26.469014085,280038281,280038312
original_wide,6,4,1420,26.506338028,280038312,280038359
original_wide,6,5,1420,26.446478873,280038359,280038390
original_wide,6,6,1420,26.463380282,280038390,280038437
original_wide,6,7,1420,26.317605634,280038437,280038468
original_wide,6,8,1420,26.433098592,280038468,280038515
original_wide,6,9,1420,26.516901408,280038515,280038546
original_wide,7,0,1149,33.283724978,280038859,280038890
original_wide,7,1,1149,32.832898172,280038890,280038937
original_wide,7,2,1149,33.317667537,280038937,280038968
original_wide,7,3,1149,33.322889469,280038984,280039015
original_wide,7,4,1149,33.123585727,280039015,280039062
original_wide,7,5,1149,33.286335944,280039062,280039093
original_wide,7,6,1149,33.251523064,280039093,280039140
original_wide,7,7,1149,32.734551784,280039140,280039171
original_wide,7,8,1149,33.273281114,280039171,280039218
original_wide,7,9,1149,33.007832898,280039218,280039250
