frame,reset,wall_ms,invalid,rgb_min,rgb_max,luma_mean,roi_luma_mean,dark_pixels,roi_dark_pixels,changed_half_values_from_first,maxabs_from_first,checked
0,1,1347.764000,0,0,0.999511719,0.0100132575,0.0156972295,841990,273935,0,0,1
1,1,16.873000,0,0,0.999511719,0.0100132575,0.0156972295,841990,273935,0,0,1
2,1,20.755000,0,0,0.999511719,0.0100132575,0.0156972295,841990,273935,0,0,1
3,1,14.969000,0,0,0.999511719,0.0100132575,0.0156972295,841990,273935,0,0,1
4,1,15.765000,0,0,0.999511719,0.0100132575,0.0156972295,841990,273935,0,0,1
5,1,15.127000,0,0,0.999511719,0.0100132575,0.0156972295,841990,273935,0,0,1
6,1,18.823000,0,0,0.999511719,0.0100132575,0.0156972295,841990,273935,0,0,1
7,1,15.704000,0,0,0.999511719,0.0100132575,0.0156972295,841990,273935,0,0,1
8,1,15.861000,0,0,0.999511719,0.0100132575,0.0156972295,841990,273935,0,0,1
9,1,22.302000,0,0,0.999511719,0.0100132575,0.0156972295,841990,273935,0,0,1
10,1,19.929000,0,0,0.999511719,0.0100132575,0.0156972295,841990,273935,0,0,1
11,1,14.927000,0,0,0.999511719,0.0100132575,0.0156972295,841990,273935,0,0,1
