test,slot,mode,frame,segment_ms
marked_ab,1,1,36,2.025680065
marked_ab,1,1,37,2.039799929
marked_ab,1,1,38,2.084500074
marked_ab,1,1,39,2.021840096
marked_ab,1,1,40,2.064300060
marked_ab,1,1,41,2.052599907
marked_ab,1,1,42,2.066900015
marked_ab,1,1,43,2.082900047
marked_ab,1,1,44,2.069900036
marked_ab,1,1,45,2.076299906
marked_ab,1,1,46,2.045300007
marked_ab,1,1,47,1.958999991
marked_ab,1,1,48,2.063999891
marked_ab,1,1,49,2.043900013
marked_ab,1,1,50,2.056299925
marked_ab,1,1,51,2.051199913
marked_ab,1,1,52,2.058000088
marked_ab,1,1,53,2.066099882
marked_ab,1,1,54,2.048000097
marked_ab,1,1,55,2.168400049
marked_ab,1,1,56,2.033699989
marked_ab,1,1,57,2.025000095
marked_ab,1,1,58,2.045300007
marked_ab,1,1,59,1.990300059
marked_ab,1,1,60,2.044500113
marked_ab,1,1,61,2.064300060
marked_ab,1,1,62,2.051199913
marked_ab,1,1,63,2.055999994
marked_ab,1,1,64,2.065099955
marked_ab,1,1,65,2.049200058
marked_ab,1,1,66,2.048099995
marked_ab,1,1,67,2.032099962
marked_ab,1,1,68,2.086999893
marked_ab,1,1,69,2.046400070
marked_ab,1,1,70,2.051100016
marked_ab,1,1,71,2.065500021
marked_ab,1,1,72,1.927700043
marked_ab,1,1,73,2.072099924
marked_ab,1,1,74,2.059499979
marked_ab,1,1,75,2.058099985
marked_ab,1,1,76,2.055099964
marked_ab,1,1,77,2.051399946
marked_ab,1,1,78,2.043600082
marked_ab,1,1,79,2.113600016
marked_ab,1,1,80,2.074100018
marked_ab,1,1,81,2.061199903
marked_ab,1,1,82,2.062999964
marked_ab,1,1,83,1.979099989
marked_ab,1,1,84,2.057499886
marked_ab,1,1,85,1.936900020
marked_ab,1,1,86,2.049499989
marked_ab,1,1,87,1.934999943
marked_ab,1,1,88,2.049999952
marked_ab,1,1,89,2.033299923
marked_ab,1,1,90,2.055500031
marked_ab,1,1,91,2.053299904
marked_ab,1,1,92,2.039000034
marked_ab,1,1,93,2.047899961
marked_ab,1,1,94,2.045399904
marked_ab,1,1,95,2.013400078
marked_ab,1,1,96,1.890799999
marked_ab,1,1,97,1.911900043
marked_ab,1,1,98,2.072200060
marked_ab,1,1,99,2.113620043
marked_ab,1,1,100,2.069900036
marked_ab,1,1,101,2.040499926
marked_ab,1,1,102,2.065900087
marked_ab,1,1,103,1.952900052
marked_ab,1,1,104,2.048899889
marked_ab,1,1,105,2.081300020
marked_ab,1,1,106,2.084899902
marked_ab,1,1,107,2.057600021
marked_ab,1,1,108,1.943799973
marked_ab,1,1,109,2.062999964
marked_ab,1,1,110,2.069299936
marked_ab,1,1,111,1.977499962
marked_ab,1,1,112,2.061199903
marked_ab,1,1,113,1.958739996
marked_ab,1,1,114,2.057499886
marked_ab,1,1,115,2.008680105
marked_ab,1,1,116,2.049000025
marked_ab,1,1,117,2.051300049
marked_ab,1,1,118,2.069299936
marked_ab,1,1,119,2.066099882
marked_ab,1,1,120,2.051399946
marked_ab,1,1,121,1.989699960
marked_ab,1,1,122,2.085580111
marked_ab,1,1,123,2.044399977
marked_ab,1,1,124,2.056400061
marked_ab,1,1,125,2.019999981
marked_ab,1,1,126,2.071099997
marked_ab,1,1,127,2.100199938
marked_ab,1,1,128,2.123399973
marked_ab,1,1,129,2.050699949
marked_ab,1,1,130,2.056499958
marked_ab,1,1,131,2.054300070
marked_ab,1,1,132,1.972100019
marked_ab,1,1,133,1.979799986
marked_ab,1,1,134,2.024199963
marked_ab,1,1,135,2.065200090
marked_ab,1,1,136,2.036499977
marked_ab,1,1,137,2.062900066
marked_ab,1,1,138,2.081599951
marked_ab,1,1,139,2.165899992
marked_ab,1,1,140,2.051399946
marked_ab,1,1,141,2.051399946
marked_ab,1,1,142,2.058500051
marked_ab,1,1,143,2.143500090
marked_ab,1,1,144,2.071000099
marked_ab,1,1,145,1.929000020
marked_ab,1,1,146,2.028300047
marked_ab,1,1,147,2.170900106
marked_ab,1,1,148,2.055399895
marked_ab,1,1,149,2.058300018
marked_ab,1,1,150,2.075299978
marked_ab,1,1,151,2.167500019
marked_ab,1,1,152,2.049099922
marked_ab,1,1,153,1.980499983
marked_ab,1,1,154,2.070699930
marked_ab,1,1,155,2.042999983
marked_ab,1,1,156,2.051100016
marked_ab,1,1,157,2.072299957
marked_ab,1,1,158,2.036900043
marked_ab,1,1,159,2.043400049
marked_ab,2,1,0,2.057199955
marked_ab,2,1,1,2.088999987
marked_ab,2,1,2,2.109699965
marked_ab,2,1,3,2.042999983
marked_ab,2,1,4,2.060499907
marked_ab,2,1,5,2.046299934
marked_ab,2,1,6,2.076699972
marked_ab,2,1,7,2.060199976
marked_ab,2,1,8,2.071500063
marked_ab,2,1,9,2.069999933
marked_ab,2,1,10,2.060699940
marked_ab,2,1,11,2.056900024
marked_ab,2,1,12,2.061100006
marked_ab,2,1,13,2.072900057
marked_ab,2,1,14,2.047499895
marked_ab,2,1,15,2.041899920
marked_ab,2,1,16,2.043900013
marked_ab,2,1,17,2.072200060
marked_ab,2,1,18,1.874600053
marked_ab,2,1,19,2.127700090
marked_ab,2,1,20,2.052299976
marked_ab,2,1,21,2.062000036
marked_ab,2,1,22,2.065099955
marked_ab,2,1,23,2.048700094
marked_ab,2,1,24,2.057399988
marked_ab,2,1,25,2.057100058
marked_ab,2,1,26,2.043900013
marked_ab,2,1,27,2.059200048
marked_ab,2,1,28,2.067699909
marked_ab,2,1,29,2.107800007
marked_ab,2,1,30,2.019200087
marked_ab,2,1,31,2.082900047
marked_ab,2,1,32,2.070400000
marked_ab,2,1,33,2.044899940
marked_ab,2,1,34,2.062200069
marked_ab,2,1,35,2.067800045
marked_ab,2,1,36,2.056999922
marked_ab,2,1,37,2.071899891
marked_ab,2,1,38,2.050800085
marked_ab,2,1,39,1.954800010
marked_ab,2,1,40,2.075000048
marked_ab,2,1,41,2.072299957
marked_ab,2,1,42,1.966699958
marked_ab,2,1,43,2.102299929
marked_ab,2,1,44,2.061000109
marked_ab,2,1,45,2.055200100
marked_ab,2,1,46,2.041199923
marked_ab,2,1,47,2.046499968
marked_ab,2,1,48,2.132900000
marked_ab,2,1,49,2.034199953
marked_ab,2,1,50,2.042700052
marked_ab,2,1,51,2.063199997
marked_ab,2,1,52,2.018199921
marked_ab,2,1,53,2.054899931
marked_ab,2,1,54,2.069799900
marked_ab,2,1,55,2.073800087
marked_ab,2,1,56,2.050699949
marked_ab,2,1,57,1.956300020
marked_ab,2,1,58,2.048399925
marked_ab,2,1,59,2.032700062
marked_ab,2,1,60,2.059799910
marked_ab,2,1,61,2.084899902
marked_ab,2,1,62,1.933200002
marked_ab,2,1,63,2.054699898
marked_ab,2,1,64,2.063600063
marked_ab,2,1,65,2.076100111
marked_ab,2,1,66,2.050199986
marked_ab,2,1,67,2.068599939
marked_ab,2,1,68,2.082900047
marked_ab,2,1,69,2.050499916
marked_ab,2,1,70,2.029200077
marked_ab,2,1,71,1.983319998
marked_ab,2,1,72,2.030200005
marked_ab,2,1,73,2.056900024
marked_ab,2,1,74,2.046600103
marked_ab,2,1,75,2.054500103
marked_ab,2,1,76,2.178999901
marked_ab,2,1,77,1.980999947
marked_ab,2,1,78,2.030699968
marked_ab,2,1,79,1.996899962
marked_ab,2,1,80,2.070400000
marked_ab,2,1,81,2.056400061
marked_ab,2,1,82,2.042299986
marked_ab,2,1,83,2.062000036
marked_ab,2,1,84,2.069299936
marked_ab,2,1,85,2.075200081
marked_ab,2,1,86,2.064899921
marked_ab,2,1,87,2.046099901
marked_ab,2,1,88,2.072499990
marked_ab,2,1,89,2.081799984
marked_ab,2,1,90,2.085500002
marked_ab,2,1,91,2.052900076
marked_ab,2,1,92,2.066299915
marked_ab,2,1,93,2.061700106
marked_ab,2,1,94,2.065200090
marked_ab,2,1,95,2.050199986
marked_ab,2,1,96,2.048099995
marked_ab,2,1,97,2.073199987
marked_ab,2,1,98,2.060400009
marked_ab,2,1,99,2.066699982
marked_ab,2,1,100,2.052099943
marked_ab,2,1,101,2.058599949
marked_ab,2,1,102,2.053400040
marked_ab,2,1,103,2.006599903
marked_ab,2,1,104,2.074599981
marked_ab,2,1,105,2.043800116
marked_ab,2,1,106,2.062999964
marked_ab,2,1,107,1.965800047
marked_ab,2,1,108,2.057300091
marked_ab,2,1,109,1.970900059
marked_ab,2,1,110,2.056400061
marked_ab,2,1,111,2.054100037
marked_ab,2,1,112,2.059999943
marked_ab,2,1,113,2.054699898
marked_ab,2,1,114,1.967900038
marked_ab,2,1,115,2.131999969
marked_ab,2,1,116,1.987800002
marked_ab,2,1,117,2.104799986
marked_ab,2,1,118,2.066299915
marked_ab,2,1,119,2.061300039
marked_ab,2,1,120,2.066099882
marked_ab,2,1,121,2.139800072
marked_ab,2,1,122,2.055799961
marked_ab,2,1,123,2.078399897
marked_ab,2,1,124,2.135099888
marked_ab,2,1,125,2.055599928
marked_ab,2,1,126,1.962299943
marked_ab,2,1,127,1.933899999
marked_ab,2,1,128,2.043200016
marked_ab,2,1,129,2.064899921
marked_ab,2,1,130,2.058099985
marked_ab,2,1,131,2.069400072
marked_ab,2,1,132,2.090399981
marked_ab,2,1,133,2.062799931
marked_ab,2,1,134,2.041899920
marked_ab,2,1,135,2.043400049
marked_ab,2,1,136,2.062900066
marked_ab,2,1,137,1.969499946
marked_ab,2,1,138,2.062700033
marked_ab,2,1,139,1.949399948
marked_ab,2,1,140,2.066900015
marked_ab,2,1,141,2.027179956
marked_ab,2,1,142,2.068099976
marked_ab,2,1,143,2.034699917
marked_ab,2,1,144,2.062400103
marked_ab,2,1,145,2.012700081
marked_ab,2,1,146,2.053499937
marked_ab,2,1,147,1.975759983
marked_ab,2,1,148,2.056699991
marked_ab,2,1,149,2.071899891
marked_ab,2,1,150,1.970980048
marked_ab,2,1,151,1.927099943
marked_ab,2,1,152,2.061000109
marked_ab,2,1,153,2.054100037
marked_ab,2,1,154,2.029999971
marked_ab,2,1,155,2.072599888
marked_ab,2,1,156,2.071500063
marked_ab,2,1,157,2.053400040
marked_ab,2,1,158,2.047199965
marked_ab,2,1,159,2.046900034
marked_ab,3,0,0,2.055399895
marked_ab,3,0,1,2.076100111
marked_ab,3,0,2,2.069099903
marked_ab,3,0,3,2.052999973
marked_ab,3,0,4,2.054800034
marked_ab,3,0,5,2.105099916
marked_ab,3,0,6,2.078299999
marked_ab,3,0,7,2.028599977
marked_ab,3,0,8,2.062999964
marked_ab,3,0,9,2.077899933
marked_ab,3,0,10,2.061899900
marked_ab,3,0,11,2.062099934
marked_ab,3,0,12,2.064500093
marked_ab,3,0,13,2.057800055
marked_ab,3,0,14,2.006839991
marked_ab,3,0,15,2.048599958
marked_ab,3,0,16,2.049400091
marked_ab,3,0,17,2.047199965
marked_ab,3,0,18,1.980599999
marked_ab,3,0,19,1.945240021
marked_ab,3,0,20,2.070199966
marked_ab,3,0,21,2.060499907
marked_ab,3,0,22,2.057800055
marked_ab,3,0,23,2.066600084
marked_ab,3,0,24,2.062099934
marked_ab,3,0,25,2.121299982
marked_ab,3,0,26,2.051300049
marked_ab,3,0,27,2.062099934
marked_ab,3,0,28,2.059099913
marked_ab,3,0,29,2.131000042
marked_ab,3,0,30,1.959900022
marked_ab,3,0,31,2.066499949
marked_ab,3,0,32,2.072499990
marked_ab,3,0,33,2.052000046
marked_ab,3,0,34,2.070300102
marked_ab,3,0,35,2.005399942
marked_ab,3,0,36,2.055999994
marked_ab,3,0,37,2.054199934
marked_ab,3,0,38,2.062900066
marked_ab,3,0,39,2.045599937
marked_ab,3,0,40,2.062000036
marked_ab,3,0,41,2.071599960
marked_ab,3,0,42,1.915599942
marked_ab,3,0,43,2.100500107
marked_ab,3,0,44,2.064100027
marked_ab,3,0,45,2.042500019
marked_ab,3,0,46,2.045500040
marked_ab,3,0,47,2.060499907
marked_ab,3,0,48,2.079099894
marked_ab,3,0,49,2.147300005
marked_ab,3,0,50,2.057100058
marked_ab,3,0,51,2.069799900
marked_ab,3,0,52,1.885259986
marked_ab,3,0,53,2.032399893
marked_ab,3,0,54,2.075999975
marked_ab,3,0,55,1.990700006
marked_ab,3,0,56,2.055399895
marked_ab,3,0,57,2.059200048
marked_ab,3,0,58,2.073600054
marked_ab,3,0,59,2.073299885
marked_ab,3,0,60,2.066200018
marked_ab,3,0,61,2.063600063
marked_ab,3,0,62,2.070400000
marked_ab,3,0,63,2.063299894
marked_ab,3,0,64,2.105099916
marked_ab,3,0,65,2.053600073
marked_ab,3,0,66,1.976500034
marked_ab,3,0,67,2.075000048
marked_ab,3,0,68,2.071700096
marked_ab,3,0,69,2.059099913
marked_ab,3,0,70,2.054100037
marked_ab,3,0,71,2.060300112
marked_ab,3,0,72,2.058599949
marked_ab,3,0,73,2.059200048
marked_ab,3,0,74,2.059999943
marked_ab,3,0,75,2.053100109
marked_ab,3,0,76,2.065299988
marked_ab,3,0,77,2.064699888
marked_ab,3,0,78,2.065999985
marked_ab,3,0,79,2.063100100
marked_ab,3,0,80,2.072700024
marked_ab,3,0,81,2.062200069
marked_ab,3,0,82,2.062599897
marked_ab,3,0,83,2.082299948
marked_ab,3,0,84,2.055799961
marked_ab,3,0,85,2.126499891
marked_ab,3,0,86,2.069200039
marked_ab,3,0,87,2.062799931
marked_ab,3,0,88,2.075500011
marked_ab,3,0,89,2.071300030
marked_ab,3,0,90,2.097500086
marked_ab,3,0,91,2.047600031
marked_ab,3,0,92,2.065999985
marked_ab,3,0,93,2.080100060
marked_ab,3,0,94,2.060400009
marked_ab,3,0,95,2.070600033
marked_ab,3,0,96,2.064500093
marked_ab,3,0,97,2.150700092
marked_ab,3,0,98,2.066400051
marked_ab,3,0,99,2.062599897
marked_ab,3,0,100,2.062099934
marked_ab,3,0,101,2.066900015
marked_ab,3,0,102,2.039900064
marked_ab,3,0,103,2.050499916
marked_ab,3,0,104,2.064699888
marked_ab,3,0,105,2.050299883
marked_ab,3,0,106,2.015300035
marked_ab,3,0,107,2.071099997
marked_ab,3,0,108,1.902959943
marked_ab,3,0,109,2.053100109
marked_ab,3,0,110,2.069400072
marked_ab,3,0,111,2.063100100
marked_ab,3,0,112,2.061800003
marked_ab,3,0,113,2.025300026
marked_ab,3,0,114,1.961500049
marked_ab,3,0,115,1.973999977
marked_ab,3,0,116,2.045900106
marked_ab,3,0,117,2.077399969
marked_ab,3,0,118,2.063499928
marked_ab,3,0,119,2.028700113
marked_ab,3,0,120,2.073499918
marked_ab,3,0,121,2.053400040
marked_ab,3,0,122,2.061899900
marked_ab,3,0,123,2.059000015
marked_ab,3,0,124,1.998900056
marked_ab,3,0,125,2.078099966
marked_ab,3,0,126,2.039400101
marked_ab,3,0,127,1.945999980
marked_ab,3,0,128,1.975499988
marked_ab,3,0,129,2.058900118
marked_ab,3,0,130,2.066299915
marked_ab,3,0,131,2.077899933
marked_ab,3,0,132,2.046900034
marked_ab,3,0,133,2.072499990
marked_ab,3,0,134,2.070499897
marked_ab,3,0,135,2.057499886
marked_ab,3,0,136,2.042500019
marked_ab,3,0,137,2.117300034
marked_ab,3,0,138,2.040600061
marked_ab,3,0,139,2.143500090
marked_ab,3,0,140,2.054199934
marked_ab,3,0,141,2.039200068
marked_ab,3,0,142,2.049499989
marked_ab,3,0,143,2.053200006
marked_ab,3,0,144,2.075200081
marked_ab,3,0,145,2.060600042
marked_ab,3,0,146,2.064800024
marked_ab,3,0,147,2.074899912
marked_ab,3,0,148,2.027220011
marked_ab,3,0,149,1.957700014
marked_ab,3,0,150,1.965999961
marked_ab,3,0,151,2.064199924
marked_ab,3,0,152,2.057699919
marked_ab,3,0,153,1.954900026
marked_ab,3,0,154,2.060100079
marked_ab,3,0,155,1.962200046
marked_ab,3,0,156,2.055900097
marked_ab,3,0,157,2.065299988
marked_ab,3,0,158,2.064500093
marked_ab,3,0,159,2.100100040
marked_ab,4,0,0,2.066600084
marked_ab,4,0,1,1.930199981
marked_ab,4,0,2,2.063199997
marked_ab,4,0,3,1.923200011
marked_ab,4,0,4,1.959820032
marked_ab,4,0,5,1.886759996
marked_ab,4,0,6,2.062299967
marked_ab,4,0,7,2.071700096
marked_ab,4,0,8,2.059400082
marked_ab,4,0,9,2.000200033
marked_ab,4,0,10,2.051800013
marked_ab,4,0,11,2.060400009
marked_ab,4,0,12,2.055799961
marked_ab,4,0,13,1.962000012
marked_ab,4,0,14,2.198299885
marked_ab,4,0,15,2.023999929
marked_ab,4,0,16,1.929700017
marked_ab,4,0,17,2.060800076
marked_ab,4,0,18,2.030600071
marked_ab,4,0,19,2.063899994
marked_ab,4,0,20,2.063199997
marked_ab,4,0,21,2.160099983
marked_ab,4,0,22,2.078000069
marked_ab,4,0,23,2.054899931
marked_ab,4,0,24,2.075000048
marked_ab,4,0,25,2.093100071
marked_ab,4,0,26,2.088299990
marked_ab,4,0,27,2.069799900
marked_ab,4,0,28,2.060499907
marked_ab,4,0,29,2.050100088
marked_ab,4,0,30,2.072400093
marked_ab,4,0,31,2.035700083
marked_ab,4,0,32,2.052700043
marked_ab,4,0,33,2.056099892
marked_ab,4,0,34,2.062200069
marked_ab,4,0,35,2.068300009
marked_ab,4,0,36,1.976899981
marked_ab,4,0,37,1.945999980
marked_ab,4,0,38,2.076499939
marked_ab,4,0,39,2.057600021
marked_ab,4,0,40,2.070800066
marked_ab,4,0,41,2.067600012
marked_ab,4,0,42,2.094399929
marked_ab,4,0,43,2.066600084
marked_ab,4,0,44,2.035300016
marked_ab,4,0,45,2.061000109
marked_ab,4,0,46,2.067100048
marked_ab,4,0,47,1.946300030
marked_ab,4,0,48,1.992799997
marked_ab,4,0,49,1.961899996
marked_ab,4,0,50,1.949100018
marked_ab,4,0,51,2.073999882
marked_ab,4,0,52,2.111799955
marked_ab,4,0,53,2.081199884
marked_ab,4,0,54,2.063899994
marked_ab,4,0,55,2.082499981
marked_ab,4,0,56,2.047499895
marked_ab,4,0,57,2.055000067
marked_ab,4,0,58,2.054600000
marked_ab,4,0,59,1.978199959
marked_ab,4,0,60,2.069600105
marked_ab,4,0,61,2.076200008
marked_ab,4,0,62,2.073400021
marked_ab,4,0,63,2.055799961
marked_ab,4,0,64,2.054100037
marked_ab,4,0,65,2.065099955
marked_ab,4,0,66,2.061300039
marked_ab,4,0,67,2.065299988
marked_ab,4,0,68,2.060899973
marked_ab,4,0,69,2.052999973
marked_ab,4,0,70,2.068300009
marked_ab,4,0,71,2.062200069
marked_ab,4,0,72,2.089600086
marked_ab,4,0,73,2.076299906
marked_ab,4,0,74,2.053900003
marked_ab,4,0,75,2.060400009
marked_ab,4,0,76,2.090699911
marked_ab,4,0,77,2.067600012
marked_ab,4,0,78,2.063600063
marked_ab,4,0,79,2.070300102
marked_ab,4,0,80,2.061100006
marked_ab,4,0,81,2.065700054
marked_ab,4,0,82,2.040199995
marked_ab,4,0,83,2.055799961
marked_ab,4,0,84,2.128200054
marked_ab,4,0,85,2.057899952
marked_ab,4,0,86,2.059999943
marked_ab,4,0,87,2.069000006
marked_ab,4,0,88,2.074399948
marked_ab,4,0,89,1.953699946
marked_ab,4,0,90,2.054500103
marked_ab,4,0,91,2.043600082
marked_ab,4,0,92,2.074700117
marked_ab,4,0,93,2.055200100
marked_ab,4,0,94,2.078399897
marked_ab,4,0,95,2.066200018
marked_ab,4,0,96,2.085299969
marked_ab,4,0,97,1.969599962
marked_ab,4,0,98,1.957720041
marked_ab,4,0,99,2.052500010
marked_ab,4,0,100,2.079499960
marked_ab,4,0,101,2.053499937
marked_ab,4,0,102,2.063899994
marked_ab,4,0,103,2.077300072
marked_ab,4,0,104,2.036000013
marked_ab,4,0,105,2.063600063
marked_ab,4,0,106,2.053299904
marked_ab,4,0,107,2.079900026
marked_ab,4,0,108,2.044660091
marked_ab,4,0,109,2.151799917
marked_ab,4,0,110,2.054199934
marked_ab,4,0,111,1.761360049
marked_ab,4,0,112,2.069200039
marked_ab,4,0,113,2.076299906
marked_ab,4,0,114,2.063299894
marked_ab,4,0,115,2.063999891
marked_ab,4,0,116,2.072999954
marked_ab,4,0,117,2.058599949
marked_ab,4,0,118,2.059900045
marked_ab,4,0,119,1.962739944
marked_ab,4,0,120,2.064399958
marked_ab,4,0,121,2.066800117
marked_ab,4,0,122,2.026700020
marked_ab,4,0,123,2.063899994
marked_ab,4,0,124,2.072000027
marked_ab,4,0,125,2.062999964
marked_ab,4,0,126,2.072799921
marked_ab,4,0,127,2.069700003
marked_ab,4,0,128,2.079499960
marked_ab,4,0,129,2.061899900
marked_ab,4,0,130,2.042700052
marked_ab,4,0,131,2.052900076
marked_ab,4,0,132,2.081199884
marked_ab,4,0,133,2.076299906
marked_ab,4,0,134,1.817280054
