repeat,candidate,slot,mode,frames,ms,target_calls,replaced
0,1,0,0,200,11.566100000,800,0
0,1,1,1,200,11.523425000,800,800
0,1,2,1,200,11.536035000,800,800
0,1,3,0,200,11.616865000,800,0
1,1,0,0,200,11.602190000,800,0
1,1,1,1,200,11.585660000,800,800
1,1,2,1,200,11.582365000,800,800
1,1,3,0,200,11.658955000,800,0
2,1,0,0,200,11.672530000,800,0
2,1,1,1,200,11.627210000,800,800
2,1,2,1,200,11.620490000,800,800
2,1,3,0,200,11.678965000,800,0
