region,round,slot,cut,start_tick,end_tick,prefix_ms,gpu_frame_ms,tail_ms,wall_ms
6,0,1,103,198601015,198601031,5.792660236,12.711560249,6.918900013,12.853000000
6,0,2,103,198601031,198601031,5.731200218,12.549099922,6.817900181,12.779000000
6,0,3,101,198601031,198601046,5.524380207,12.579480171,7.055099964,12.863000000
6,1,0,101,198601046,198601062,5.699379921,12.632080078,6.932700157,12.858000000
6,1,1,103,198601062,198601078,5.743279934,12.585379601,6.842100143,12.793000000
6,1,2,103,198601078,198601093,5.821919918,12.576120377,6.754199982,12.802000000
6,1,3,101,198601093,198601093,5.712600231,12.709300041,6.996699810,12.829000000
6,2,0,101,198601093,198601109,5.635859966,12.609060287,6.973199844,12.856000000
6,2,1,103,198601109,198601125,5.698299885,12.492799759,6.794499874,12.741000000
6,2,2,103,198601125,198601140,5.706620216,12.610159874,6.903540134,12.747000000
6,2,3,101,198601140,198601156,5.664879799,12.647080421,6.982200146,12.778000000
6,3,0,101,198601156,198601171,5.673319817,12.657019615,6.983699799,12.777000000
6,3,1,103,198601171,198601171,5.707439899,12.610739708,6.903299809,12.734000000
6,3,2,103,198601171,198601187,5.726459980,12.588899612,6.862440109,12.733000000
6,3,3,101,198601187,198601203,5.633659840,12.683159828,7.049499989,12.825000000
6,4,0,101,198601203,198601218,5.547080040,12.629980087,7.082900047,12.871000000
6,4,1,103,198601218,198601234,5.647200108,12.532480240,6.885280132,12.748000000
6,4,2,103,198601234,198601234,5.670680046,12.725079536,7.054399967,12.945000000
6,4,3,101,198601234,198601250,5.659639835,12.594300270,6.934659958,12.872000000
6,5,0,101,198601250,198601265,5.460680008,12.423580170,6.962900162,12.722000000
6,5,1,103,198601265,198601281,5.721580029,12.592700005,6.871119976,12.738000000
6,5,2,103,198601281,198601296,5.693739891,12.666799545,6.973060131,12.830000000
6,5,3,101,198601296,198601312,5.690899849,12.636300087,6.945400238,12.766000000
6,6,0,101,198601312,198601312,5.747260094,12.614660263,6.867400169,12.743000000
6,6,1,103,198601312,198601328,5.700860023,12.696940422,6.996079922,12.909000000
6,6,2,103,198601328,198601343,5.702040195,12.528340340,6.826300144,12.770000000
6,6,3,101,198601343,198601359,5.703499794,12.797900200,7.094399929,12.963000000
6,7,0,101,198601359,198601375,5.479219913,12.603619576,7.124400139,12.888000000
6,7,1,103,198601375,198601390,5.581699848,12.476639748,6.894939899,12.763000000
6,7,2,103,198601390,198601390,5.731659889,12.654339790,6.922679901,12.818000000
6,7,3,101,198601390,198601406,5.658800125,12.639499664,6.980700016,12.780000000
7,0,0,103,198601515,198601531,5.715660095,12.696860313,6.981200218,12.834000000
7,0,1,152,198601531,198601546,7.249800205,12.685099602,5.435299873,12.819000000
7,0,2,152,198601546,198601562,7.242800236,12.696260452,5.453460217,12.810000000
7,0,3,103,198601562,198601562,5.726880074,12.571519852,6.844639778,12.697000000
7,1,0,103,198601562,198601578,5.662360191,12.589859962,6.927499771,12.736000000
7,1,1,152,198601578,198601593,7.231460094,12.700019836,5.468560219,12.830000000
7,1,2,152,198601593,198601609,7.211359978,12.727640152,5.516280174,12.878000000
7,1,3,103,198601609,198601625,5.673520088,12.462820053,6.789299965,12.719000000
7,2,0,103,198601625,198601625,5.883959770,12.892359734,7.008399963,13.024000000
7,2,1,152,198601625,198601640,7.024179935,12.467040062,5.442860126,12.741000000
7,2,2,152,198601640,198601656,7.276899815,12.747220039,5.470320225,12.892000000
7,2,3,103,198601656,198601671,5.605939865,12.499139786,6.893199921,12.737000000
7,3,0,103,198601671,198601687,5.784339905,12.727540016,6.943200111,12.875000000
7,3,1,152,198601687,198601703,7.242720127,12.645159721,5.402440071,12.909000000
7,3,2,152,198601703,198601703,7.221720219,12.726920128,5.505199909,12.882000000
7,3,3,103,198601703,198601718,5.722239971,12.517740250,6.795499802,12.769000000
7,4,0,103,198601718,198601734,5.635079861,12.626079559,6.991000175,12.925000000
7,4,1,152,198601734,198601750,7.159920216,12.676939964,5.517020226,12.929000000
7,4,2,152,198601750,198601765,7.159959793,12.642600060,5.482639790,12.883000000
7,4,3,103,198601765,198601765,5.678579807,12.591580391,6.913000107,12.843000000
7,5,0,103,198601765,198601781,5.583580017,12.442620277,6.859039783,12.768000000
7,5,1,152,198601781,198601796,7.206459999,12.688960075,5.482500076,12.836000000
7,5,2,152,198601796,198601812,7.305980206,12.742099762,5.436120033,12.891000000
7,5,3,103,198601812,198601828,5.585899830,12.451939583,6.866040230,12.685000000
7,6,0,103,198601828,198601843,5.691899776,12.631299973,6.939400196,12.770000000
7,6,1,152,198601843,198601843,7.180220127,12.673319817,5.493100166,12.819000000
7,6,2,152,198601843,198601859,7.100319862,12.539779663,5.439459801,12.756000000
7,6,3,103,198601859,198601875,5.759339809,12.703840256,6.944499969,12.838000000
7,7,0,103,198601875,198601890,5.707980156,12.652079582,6.944099903,12.795000000
7,7,1,152,198601890,198601906,7.266439915,12.711480141,5.445040226,12.855000000
7,7,2,152,198601906,198601921,7.199779987,12.645859718,5.446080208,12.788000000
7,7,3,103,198601921,198601921,5.668620110,12.668419838,6.999800205,12.804000000
8,0,0,152,198602031,198602046,7.225140095,12.699000359,5.473859787,12.914000000
8,0,1,154,198602046,198602062,7.158360004,12.522560120,5.364200115,12.794000000
8,0,2,154,198602062,198602078,7.254700184,12.599740028,5.345039845,12.795000000
8,0,3,152,198602078,198602093,7.312419891,12.765359879,5.452939987,12.900000000
8,1,0,152,198602093,198602093,7.211180210,12.660099983,5.448919773,12.824000000
8,1,1,154,198602093,198602109,7.240520000,12.657440186,5.416920185,12.824000000
8,1,2,154,198602109,198602125,7.249199867,12.694339752,5.445139885,12.820000000
8,1,3,152,198602125,198602140,7.204219818,12.687140465,5.482920170,12.823000000
8,2,0,152,198602140,198602156,7.285280228,12.622340202,5.337059975,12.755000000
8,2,1,154,198602156,198602156,7.273280144,12.717619896,5.444340229,12.918000000
8,2,2,154,198602156,198602171,7.204720020,12.626219749,5.421500206,12.836000000
8,2,3,152,198602171,198602187,7.155920029,12.625740051,5.469820023,12.862000000
8,3,0,152,198602187,198602203,7.167620182,12.619159698,5.451539993,12.837000000
8,3,1,154,198602203,198602218,7.178659916,12.637800217,5.459139824,12.859000000
8,3,2,154,198602218,198602234,7.225999832,12.650699615,5.424699783,12.859000000
8,3,3,152,198602234,198602234,7.168759823,12.529540062,5.360779762,12.736000000
8,4,0,152,198602234,198602250,7.207540035,12.650879860,5.443339825,12.794000000
8,4,1,154,198602250,198602265,7.214220047,12.635060310,5.420839787,12.767000000
8,4,2,154,198602265,198602281,7.348080158,12.770219803,5.422140121,12.886000000
8,4,3,152,198602281,198602296,7.060579777,12.460320473,5.399740219,12.730000000
8,5,0,152,198602296,198602296,7.239679813,12.748080254,5.508399963,12.877000000
8,5,1,154,198602296,198602312,7.166619778,12.588540077,5.421919823,12.791000000
8,5,2,154,198602312,198602328,7.260879993,12.715999603,5.455120087,12.857000000
8,5,3,152,198602328,198602343,7.166540146,12.694080353,5.527540207,12.877000000
8,6,0,152,198602343,198602359,7.154580116,12.584039688,5.429460049,12.808000000
8,6,1,154,198602359,198602375,7.240540028,12.676400185,5.435860157,12.814000000
8,6,2,154,198602375,198602375,7.279379845,12.720179558,5.440800190,12.864000000
8,6,3,152,198602375,198602390,7.218379974,12.635259628,5.416880131,12.756000000
8,7,0,152,198602390,198602406,7.313419819,12.741999626,5.428579807,12.871000000
8,7,1,154,198602406,198602421,7.255939960,12.653019905,5.397079945,12.860000000
8,7,2,154,198602421,198602437,7.243400097,12.736840248,5.493440151,12.871000000
8,7,3,152,198602437,198602453,7.171999931,12.555740356,5.383739948,12.778000000
9,0,0,154,198602546,198602562,7.294660091,12.682239532,5.387579918,12.793000000
9,0,1,189,198602562,198602578,7.855040073,12.657640457,4.802599907,12.785000000
9,0,2,189,198602578,198602593,7.908860207,12.693960190,4.785099983,12.817000000
9,0,3,154,198602593,198602609,7.247039795,12.658140182,5.411099911,12.793000000
9,1,0,154,198602609,198602625,7.307919979,12.727339745,5.419419765,12.862000000
9,1,1,189,198602625,198602625,7.964320183,12.649860382,4.685540199,12.780000000
9,1,2,189,198602625,198602640,7.905020237,12.689419746,4.784399986,12.819000000
9,1,3,154,198602640,198602656,7.224339962,12.687060356,5.462719917,12.840000000
9,2,0,154,198602656,198602671,7.182660103,12.689559937,5.506899834,12.887000000
9,2,1,189,198602671,198602687,7.882959843,12.657959938,4.775000095,12.898000000
9,2,2,189,198602687,198602687,8.009840012,12.658760071,4.648920059,12.893000000
9,2,3,154,198602687,198602703,7.115640163,12.578379631,5.462739944,12.816000000
9,3,0,154,198602703,198602718,7.217279911,12.617360115,5.400080204,12.766000000
9,3,1,189,198602718,198602734,7.902160168,12.672960281,4.770800114,12.811000000
9,3,2,189,198602734,198602750,8.108559608,12.727080345,4.618519783,12.873000000
9,3,3,154,198602750,198602765,7.203800201,12.622320175,5.418519974,12.832000000
9,4,0,154,198602765,198602765,7.453440189,12.676460266,5.223020077,12.800000000
9,4,1,189,198602765,198602781,7.960279942,12.665379524,4.705100060,12.811000000
9,4,2,189,198602781,198602796,7.927559853,12.666060448,4.738500118,12.832000000
9,4,3,154,198602796,198602812,7.213260174,12.658599854,5.445340157,12.808000000
9,5,0,154,198602812,198602828,7.265500069,12.700579643,5.435080051,12.830000000
9,5,1,189,198602828,198602843,8.095820427,12.809619904,4.713799953,12.946000000
9,5,2,189,198602843,198602843,7.891499996,12.723999977,4.832499981,12.959000000
9,5,3,154,198602843,198602859,7.264420033,12.603940010,5.339519978,12.856000000
9,6,0,154,198602859,198602875,7.311620235,12.692680359,5.381060123,12.832000000
9,6,1,189,198602875,198602890,8.040060043,12.839460373,4.799399853,13.009000000
9,6,2,189,198602890,198602906,7.909259796,12.598259926,4.689000130,12.813000000
9,6,3,154,198602906,198602906,7.126540184,12.613439560,5.486899853,12.833000000
9,7,0,154,198602906,198602921,7.288760185,12.662360191,5.373600006,12.907000000
9,7,1,189,198602921,198602937,7.916359901,12.583479881,4.667119980,12.800000000
