repeat,candidate,slot,mode,frames,ms,target_calls,replaced
0,3,0,0,80,11.502650000,2880,0
0,3,1,3,80,11.818525000,2880,1280
0,3,2,3,80,11.817200000,2880,1280
0,3,3,0,80,11.627300000,2880,0
0,4,0,0,80,11.645062500,2880,0
0,4,1,4,80,11.563375000,2880,2880
0,4,2,4,80,11.570000000,2880,2880
0,4,3,0,80,11.680425000,2880,0
