test,slot,mode,frames,wall_ms,bitdiff,calls,start_ms,end_ms
4,0,0,160,12.761156250,0,1600,271252078,271254125
4,1,4,160,12.756937500,0,1600,271254515,271256546
4,2,4,160,12.789675000,0,1600,271256937,271258984
4,3,0,160,12.767018750,0,1600,271259375,271261421
4,4,0,160,12.754756250,0,1600,271261812,271263843
4,5,4,160,12.795406250,0,1600,271264234,271266281
4,6,4,160,12.813112500,0,1600,271266671,271268718
4,7,0,160,12.805187500,0,1600,271269109,271271171
