repeat,candidate,slot,mode,frames,ms,target_calls,replaced
0,2,0,0,40,11.513925000,320,0
0,2,1,2,40,11.500675000,320,80
0,2,2,2,40,11.590050000,320,80
0,2,3,0,40,11.577600000,320,0
0,3,0,0,40,11.583200000,320,0
0,3,1,3,40,11.575225000,320,80
0,3,2,3,40,11.594550000,320,80
0,3,3,0,40,11.578150000,320,0
0,4,0,0,40,11.582150000,320,0
0,4,1,4,40,11.488775000,320,320
0,4,2,4,40,11.510100000,320,320
0,4,3,0,40,11.630700000,320,0
