region,round,slot,cut,start_tick,end_tick,prefix_ms,gpu_frame_ms,tail_ms,wall_ms
2,0,2,14,198983875,198983890,2.986779928,12.290860176,9.304080009,12.644000000
2,0,3,5,198983890,198983906,2.171099901,12.404299736,10.233200073,12.608000000
2,1,0,5,198983906,198983906,2.156519890,12.519720078,10.363200188,12.737000000
2,1,1,14,198983906,198983921,3.040659904,12.552459717,9.511799812,12.819000000
2,1,2,14,198983921,198983937,2.912960052,12.282059669,9.369099617,12.587000000
2,1,3,5,198983937,198983953,2.225179911,12.509079933,10.283900261,12.726000000
2,2,0,5,198983953,198983968,2.122720003,12.467820168,10.345100403,12.801000000
2,2,1,14,198983968,198983968,2.816900015,12.285400391,9.468500137,12.647000000
2,2,2,14,198983968,198983984,2.893660069,12.419360161,9.525699615,12.720000000
2,2,3,5,198983984,198984000,2.160459995,12.444459915,10.284000397,12.700000000
2,3,0,5,198984000,198984015,2.123840094,12.397239685,10.273400307,12.731000000
2,3,1,14,198984015,198984031,2.861340046,12.354439735,9.493100166,12.680000000
2,3,2,14,198984031,198984031,3.057980061,12.418979645,9.361000061,12.727000000
2,3,3,5,198984031,198984046,2.119220018,12.496419907,10.377200127,12.732000000
2,4,0,5,198984046,198984062,2.114320040,12.433420181,10.319100380,12.759000000
2,4,1,14,198984062,198984078,2.807480097,12.298680305,9.491200447,12.649000000
2,4,2,14,198984078,198984093,2.937720060,12.445019722,9.507300377,12.668000000
2,4,3,5,198984093,198984109,2.156059980,12.408860207,10.252799988,12.637000000
2,5,0,5,198984109,198984109,2.125020027,12.408619881,10.283599854,12.664000000
2,5,1,14,198984109,198984125,2.984139919,12.436440468,9.452300072,12.659000000
2,5,2,14,198984125,198984140,3.038059950,12.516659737,9.478599548,12.718000000
2,5,3,5,198984140,198984156,2.140000105,12.385399818,10.245400429,12.627000000
2,6,0,5,198984156,198984171,2.133840084,12.464039803,10.330200195,12.715000000
2,6,1,14,198984171,198984171,2.938220024,12.466719627,9.528499603,12.702000000
2,6,2,14,198984171,198984187,3.000519991,12.410160065,9.409640312,12.638000000
2,6,3,5,198984187,198984203,2.203279972,12.532679558,10.329400063,12.774000000
2,7,0,5,198984203,198984218,2.065220118,12.420619965,10.355400085,12.774000000
2,7,1,14,198984218,198984234,2.893800020,12.331899643,9.438099861,12.691000000
2,7,2,14,198984234,198984234,3.018340111,12.524239540,9.505900383,12.755000000
2,7,3,5,198984234,198984250,2.131239891,12.418939590,10.287699699,12.753000000
3,0,0,14,198984359,198984375,2.923640013,12.441940308,9.518300056,12.791000000
3,0,1,27,198984375,198984390,3.704180002,12.430179596,8.725999832,12.759000000
3,0,2,27,198984390,198984406,3.747380018,12.400679588,8.653300285,12.744000000
3,0,3,14,198984406,198984406,2.913759947,12.457559586,9.543800354,12.777000000
3,1,0,14,198984406,198984421,2.940340042,12.602840424,9.662500381,12.872000000
3,1,1,27,198984421,198984437,3.720560074,12.449259758,8.728699684,12.831000000
3,1,2,27,198984437,198984453,3.755039930,12.493379593,8.738340378,12.855000000
3,1,3,14,198984453,198984468,2.824520111,12.330820084,9.506299973,12.743000000
3,2,0,14,198984468,198984484,2.858439922,12.364939690,9.506500244,12.748000000
3,2,1,27,198984484,198984484,3.753959894,12.463159561,8.709199905,12.727000000
3,2,2,27,198984484,198984500,3.721440077,12.415040016,8.693599701,12.665000000
3,2,3,14,198984500,198984515,2.919460058,12.497859955,9.578399658,12.765000000
3,3,0,14,198984515,198984531,2.954540014,12.461640358,9.507100105,12.722000000
3,3,1,27,198984531,198984546,3.682420015,12.405119896,8.722700119,12.691000000
3,3,2,27,198984546,198984546,3.756239891,12.479040146,8.722800255,12.747000000
3,3,3,14,198984546,198984562,2.965219975,12.490320206,9.525099754,12.839000000
3,4,0,14,198984562,198984578,2.817399979,12.424599648,9.607199669,12.832000000
3,4,1,27,198984578,198984593,3.578540087,12.324040413,8.745499611,12.736000000
3,4,2,27,198984593,198984609,3.737740040,12.507639885,8.769900322,12.792000000
3,4,3,14,198984609,198984625,2.959559917,12.375559807,9.416000366,12.668000000
3,5,0,14,198984625,198984625,3.031480074,12.586079597,9.554599762,12.954000000
3,5,1,27,198984625,198984640,3.691179991,12.435179710,8.744000435,12.818000000
3,5,2,27,198984640,198984656,3.637219906,12.425319672,8.788100243,12.800000000
3,5,3,14,198984656,198984671,2.867399931,12.501199722,9.633799553,12.908000000
3,6,0,14,198984671,198984687,2.827759981,12.369059563,9.541299820,12.760000000
3,6,1,27,198984687,198984703,3.625839949,12.341139793,8.715299606,12.703000000
3,6,2,27,198984703,198984703,3.730060101,12.413459778,8.683400154,12.675000000
3,6,3,14,198984703,198984718,2.943919897,12.448719978,9.504799843,12.706000000
3,7,0,14,198984718,198984734,2.943540096,12.447540283,9.503999710,12.698000000
3,7,1,27,198984734,198984750,3.693520069,12.428219795,8.734700203,12.680000000
3,7,2,27,198984750,198984765,3.743979931,12.446479797,8.702500343,12.692000000
3,7,3,14,198984765,198984765,2.944240093,12.445340157,9.501099586,12.718000000
4,0,0,27,198984875,198984890,3.732880116,12.527680397,8.794799805,12.811000000
4,0,1,44,198984890,198984906,4.600240231,12.517840385,7.917600155,12.766000000
4,0,2,44,198984906,198984921,4.614120007,12.538720131,7.924600124,12.783000000
4,0,3,27,198984921,198984937,3.760900021,12.537400246,8.776499748,12.766000000
4,1,0,27,198984937,198984937,3.754940033,12.559840202,8.804900169,12.822000000
4,1,1,44,198984937,198984953,4.522640228,12.427339554,7.904699802,12.711000000
4,1,2,44,198984953,198984968,4.634739876,12.582739830,7.947999954,12.807000000
4,1,3,27,198984968,198984984,3.747240067,12.487440109,8.740200043,12.764000000
4,2,0,27,198984984,198985000,3.711659908,12.430560112,8.718899727,12.657000000
4,2,1,44,198985000,198985000,4.602459908,12.506919861,7.904459953,12.746000000
4,2,2,44,198985000,198985015,4.606120110,12.524519920,7.918399811,12.808000000
4,2,3,27,198985015,198985031,3.749660015,12.455860138,8.706199646,12.666000000
4,3,0,27,198985031,198985046,3.718480110,12.476880074,8.758399963,12.726000000
4,3,1,44,198985046,198985062,4.613800049,12.560999870,7.947199821,12.805000000
4,3,2,44,198985062,198985078,4.601520061,12.500720024,7.899199963,12.734000000
4,3,3,27,198985078,198985078,3.779959917,12.551059723,8.771100044,12.765000000
4,4,0,27,198985078,198985093,3.748399973,12.451700211,8.703300476,12.652000000
4,4,1,44,198985093,198985109,4.581520081,12.501119614,7.919600010,12.742000000
4,4,2,44,198985109,198985125,4.618780136,12.589380264,7.970600128,12.831000000
4,4,3,27,198985125,198985140,3.725379944,12.445280075,8.719900131,12.729000000
4,5,0,27,198985140,198985140,3.688940048,12.432640076,8.743700027,12.671000000
4,5,1,44,198985140,198985156,4.600979805,12.507579803,7.906599998,12.780000000
4,5,2,44,198985156,198985171,4.646580219,12.590880394,7.944300175,12.834000000
4,5,3,27,198985171,198985187,3.761100054,12.489299774,8.728199959,12.731000000
4,6,0,27,198985187,198985203,3.714420080,12.462220192,8.747799873,12.698000000
4,6,1,44,198985203,198985218,4.576560020,12.499560356,7.922999859,12.732000000
4,6,2,44,198985218,198985218,4.703619957,12.680120468,7.976500034,12.929000000
4,6,3,27,198985218,198985234,3.644959927,12.359359741,8.714400291,12.671000000
4,7,0,27,198985234,198985250,3.770299911,12.494500160,8.724200249,12.702000000
4,7,1,44,198985250,198985265,4.653840065,12.570260048,7.916419983,12.776000000
4,7,2,44,198985265,198985281,4.628880024,12.512680054,7.883800030,12.749000000
4,7,3,27,198985281,198985281,3.731600046,12.566399574,8.834799767,12.795000000
5,0,0,44,198985390,198985406,4.564740181,12.464240074,7.899499893,12.802000000
5,0,1,101,198985406,198985421,5.754079819,12.655679703,6.901599884,12.949000000
5,0,2,101,198985421,198985437,5.550179958,12.455980301,6.905799866,12.835000000
5,0,3,44,198985437,198985453,4.724639893,12.572799683,7.848159790,12.799000000
5,1,0,44,198985453,198985468,4.591060162,12.470959663,7.879899979,12.732000000
5,1,1,101,198985468,198985468,5.653900146,12.619199753,6.965300083,12.877000000
5,1,2,101,198985468,198985484,5.705140114,12.628840446,6.923699856,12.900000000
5,1,3,44,198985484,198985500,4.546659946,12.439559937,7.892899990,12.730000000
5,2,0,44,198985500,198985515,4.572120190,12.595620155,8.023500443,12.950000000
5,2,1,101,198985515,198985531,5.692059994,12.652859688,6.960800171,13.039000000
5,2,2,101,198985531,198985531,5.674839973,12.632240295,6.957399845,12.999000000
5,2,3,44,198985531,198985546,4.427680016,12.374979973,7.947299957,12.799000000
5,3,0,44,198985546,198985562,4.527060032,12.472999573,7.945940018,12.832000000
5,3,1,101,198985562,198985578,5.624859810,12.528960228,6.904099941,12.860000000
5,3,2,101,198985578,198985593,5.874000072,12.723799706,6.849800110,12.955000000
5,3,3,44,198985593,198985609,4.591760159,12.498959541,7.907199860,12.761000000
5,4,0,44,198985609,198985609,4.655039787,12.547439575,7.892399788,12.840000000
5,4,1,101,198985609,198985625,5.680600166,12.624899864,6.944300175,12.882000000
5,4,2,101,198985625,198985640,5.650199890,12.583299637,6.933100224,12.836000000
5,4,3,44,198985640,198985656,4.577980042,12.525580406,7.947599888,12.785000000
5,5,0,44,198985656,198985671,4.539619923,12.468819618,7.929200172,12.739000000
5,5,1,101,198985671,198985687,5.679820061,12.538279533,6.858459949,12.788000000
5,5,2,101,198985687,198985687,5.711659908,12.688859940,6.977200031,12.938000000
5,5,3,44,198985687,198985703,4.641479969,12.546279907,7.904799938,12.894000000
5,6,0,44,198985703,198985718,4.552259922,12.473480225,7.921219826,12.841000000
5,6,1,101,198985718,198985734,5.590899944,12.597900391,7.006999969,13.074000000
5,6,2,101,198985734,198985750,5.658080101,12.550580025,6.892499924,12.834000000
5,6,3,44,198985750,198985750,4.709559917,12.666560173,7.956999779,12.958000000
5,7,0,44,198985750,198985765,4.593699932,12.452380180,7.858679771,12.840000000
5,7,1,101,198985765,198985781,5.629980087,12.548760414,6.918779850,12.911000000
5,7,2,101,198985781,198985796,5.566160202,12.472180367,6.906020164,12.816000000
5,7,3,44,198985796,198985812,4.578599930,12.504699707,7.926099777,12.759000000
6,0,0,101,198985921,198985937,5.721159935,12.595859528,6.874700069,12.836000000
6,0,1,103,198985937,198985937,5.752439976,12.584460258,6.832019806,12.815000000
6,0,2,103,198985937,198985953,5.768340111,12.635760307,6.867420197,12.891000000
6,0,3,101,198985953,198985968,5.705760002,12.748860359,7.043099880,13.000000000
6,1,0,101,198985968,198985984,5.542940140,12.570639610,7.027699947,12.927000000
6,1,1,103,198985984,198986000,5.653639793,12.562439919,6.908800125,12.960000000
6,1,2,103,198986000,198986000,5.714879990,12.517880440,6.802999973,12.886000000
6,1,3,101,198986000,198986015,5.625619888,12.577219963,6.951600075,12.885000000
6,2,0,101,198986015,198986031,5.687419891,12.595120430,6.907700062,12.842000000
6,2,1,103,198986031,198986046,5.763400078,12.586239815,6.822840214,12.834000000
6,2,2,103,198986046,198986062,5.741879940,12.615480423,6.873600006,12.891000000
6,2,3,101,198986062,198986078,5.631499767,12.628199577,6.996699810,12.947000000
6,3,0,101,198986078,198986078,5.704400063,12.595999718,6.891600132,12.963000000
6,3,1,103,198986078,198986093,5.717080116,12.560640335,6.843560219,12.810000000
6,3,2,103,198986093,198986109,5.771679878,12.608400345,6.836719990,12.867000000
6,3,3,101,198986109,198986125,5.793260098,12.629960060,6.836699963,12.884000000
6,4,0,101,198986125,198986140,5.764780045,12.589380264,6.824600220,12.838000000
6,4,1,103,198986140,198986156,5.790639877,12.584839821,6.794199944,12.809000000
6,4,2,103,198986156,198986156,5.802000046,12.629039764,6.827040195,12.862000000
6,4,3,101,198986156,198986171,5.674200058,12.763600349,7.089399815,13.025000000
6,5,0,101,198986171,198986187,5.548099995,12.437700272,6.889599800,12.808000000
6,5,1,103,198986187,198986203,5.693459988,12.545240402,6.851779938,12.800000000
6,5,2,103,198986203,198986218,5.757319927,12.584380150,6.827060223,12.833000000
6,5,3,101,198986218,198986218,5.653200150,12.564000130,6.910799980,12.786000000
6,6,0,101,198986218,198986234,5.853159904,12.709839821,6.856679916,12.997000000
6,6,1,103,198986234,198986250,5.704720020,12.479319572,6.774600029,12.833000000
6,6,2,103,198986250,198986265,5.771719933,12.599300385,6.827579975,12.847000000
6,6,3,101,198986265,198986281,5.668439865,12.595239639,6.926799774,12.845000000
6,7,0,101,198986281,198986296,5.689799786,12.517140388,6.827340126,12.804000000
6,7,1,103,198986296,198986296,5.743199825,12.674240112,6.931039810,12.960000000
6,7,2,103,198986296,198986312,5.743179798,12.540340424,6.797160149,12.884000000
6,7,3,101,198986312,198986328,5.642899990,12.583299637,6.940400124,12.830000000
7,0,0,103,198986437,198986453,5.748539925,12.622639656,6.874100208,12.909000000
7,0,1,152,198986453,198986468,7.333839893,12.696080208,5.362239838,12.968000000
7,0,2,152,198986468,198986468,7.307940006,12.756139755,5.448200226,13.007000000
7,0,3,103,198986468,198986484,5.622839928,12.470239639,6.847400188,12.816000000
7,1,0,103,198986484,198986500,5.734459877,12.588760376,6.854300022,12.838000000
7,1,1,152,198986500,198986515,7.228380203,12.729200363,5.500820160,12.981000000
7,1,2,152,198986515,198986531,7.126520157,12.537719727,5.411200047,12.884000000
7,1,3,103,198986531,198986546,5.774899960,12.643280029,6.868380070,12.883000000
7,2,0,103,198986546,198986546,5.730559826,12.549779892,6.819220066,12.876000000
7,2,1,152,198986546,198986562,7.270899773,12.658399582,5.387499809,12.892000000
7,2,2,152,198986562,198986578,7.257120132,12.683699608,5.426579952,12.941000000
7,2,3,103,198986578,198986593,5.745679855,12.580880165,6.835199833,12.843000000
7,3,0,103,198986593,198986609,5.805140018,12.666640282,6.861499786,12.962000000
7,3,1,152,198986609,198986625,7.151000023,12.604539871,5.453539848,12.972000000
7,3,2,152,198986625,198986625,7.284220219,12.647999763,5.363780022,12.914000000
7,3,3,103,198986625,198986640,5.862100124,12.693099976,6.830999851,12.940000000
7,4,0,103,198986640,198986656,5.743559837,12.757160187,7.013599873,13.131000000
7,4,1,152,198986656,198986671,7.132199764,12.478320122,5.346119881,12.858000000
7,4,2,152,198986671,198986687,7.193200111,12.661140442,5.467939854,12.979000000
7,4,3,103,198986687,198986703,5.580100060,12.412199974,6.832099915,12.804000000
7,5,0,103,198986703,198986703,5.688799858,12.545499802,6.856699944,12.804000000
7,5,1,152,198986703,198986718,7.283999920,12.655340195,5.371339798,12.914000000
7,5,2,152,198986718,198986734,7.239620209,12.669119835,5.429500103,12.923000000
7,5,3,103,198986734,198986750,5.778379917,12.601499557,6.823120117,12.854000000
7,6,0,103,198986750,198986765,5.863220215,12.647560120,6.784339905,12.908000000
7,6,1,152,198986765,198986781,7.172780037,12.602379799,5.429599762,12.963000000
7,6,2,152,198986781,198986781,7.170760155,12.576180458,5.405419827,12.935000000
7,6,3,103,198986781,198986796,5.710939884,12.557140350,6.846199989,12.868000000
7,7,0,103,198986796,198986812,5.616980076,12.475480080,6.858500004,12.823000000
7,7,1,152,198986812,198986828,7.218259811,12.608300209,5.390039921,12.870000000
7,7,2,152,198986828,198986843,7.231019974,12.658080101,5.427060127,12.894000000
7,7,3,103,198986843,198986843,5.785779953,12.561980247,6.776199818,12.845000000
8,0,0,152,198986953,198986968,7.251500130,12.784239769,5.532740116,13.032000000
8,0,1,154,198986968,198986984,7.286019802,12.645159721,5.359139919,12.981000000
8,0,2,154,198986984,198987000,7.274340153,12.644499779,5.370160103,13.015000000
8,0,3,152,198987000,198987015,7.190939903,12.555419922,5.364480019,12.906000000
8,1,0,152,198987015,198987031,7.240419865,12.649880409,5.409460068,12.981000000
8,1,1,154,198987031,198987031,7.193580151,12.565279961,5.371699810,12.935000000
8,1,2,154,198987031,198987046,7.262959957,12.729720116,5.466760159,12.980000000
8,1,3,152,198987046,198987062,7.181519985,12.567460060,5.385940075,12.924000000
8,2,0,152,198987062,198987078,7.263279915,12.663840294,5.400559902,12.984000000
8,2,1,154,198987078,198987093,7.270840168,12.645019531,5.374179840,12.897000000
8,2,2,154,198987093,198987109,7.318759918,12.683099747,5.364339828,12.932000000
8,2,3,152,198987109,198987109,7.229899883,12.652440071,5.422540188,12.908000000
8,3,0,152,198987109,198987125,7.306859970,12.666159630,5.359300137,12.923000000
8,3,1,154,198987125,198987140,7.337480068,12.836899757,5.499420166,13.088000000
8,3,2,154,198987140,198987156,7.190579891,12.535599709,5.345019817,12.883000000
8,3,3,152,198987156,198987171,7.211900234,12.656419754,5.444519997,12.888000000
8,4,0,152,198987171,198987171,7.270480156,12.635399818,5.364920139,12.966000000
8,4,1,154,198987171,198987187,7.277040005,12.698340416,5.421299934,12.975000000
8,4,2,154,198987187,198987203,7.313819885,12.655599594,5.341780186,12.903000000
8,4,3,152,198987203,198987218,7.242320061,12.620499611,5.378180027,12.874000000
8,5,0,152,198987218,198987234,7.288360119,12.671899796,5.383540154,12.890000000
8,5,1,154,198987234,198987250,7.321519852,12.720700264,5.399179935,12.965000000
8,5,2,154,198987250,198987250,7.287519932,12.633879662,5.346360207,12.992000000
8,5,3,152,198987250,198987265,7.287399769,12.660920143,5.373519897,13.001000000
8,6,0,152,198987265,198987281,7.135759830,12.544980049,5.409220219,12.885000000
8,6,1,154,198987281,198987296,7.279640198,12.644860268,5.365220070,12.894000000
8,6,2,154,198987296,198987312,7.232560158,12.602000237,5.369440079,12.883000000
8,6,3,152,198987312,198987328,7.345580101,12.745120049,5.399539948,12.977000000
8,7,0,152,198987328,198987328,7.253180027,12.628499985,5.375319958,12.879000000
8,7,1,154,198987328,198987343,7.224120140,12.540519714,5.316400051,12.916000000
8,7,2,154,198987343,198987359,7.288340092,12.759140015,5.470799923,13.016000000
8,7,3,152,198987359,198987375,7.298439980,12.577440262,5.278999805,12.944000000
9,0,0,154,198987484,198987500,7.309299946,12.688179970,5.378880024,12.938000000
9,0,1,189,198987500,198987515,8.023639679,12.705439568,4.681799889,13.002000000
9,0,2,189,198987515,198987515,7.980060101,12.704560280,4.724500179,12.929000000
9,0,3,154,198987515,198987531,7.293099880,12.685040474,5.391940117,12.923000000
9,1,0,154,198987531,198987546,7.310579777,12.650679588,5.340099812,12.879000000
9,1,1,189,198987546,198987562,7.955100060,12.695500374,4.740399837,12.922000000
9,1,2,189,198987562,198987578,7.983920097,12.700220108,4.716300011,13.003000000
9,1,3,154,198987578,198987578,7.306900024,12.697380066,5.390480042,12.943000000
9,2,0,154,198987578,198987593,7.308420181,12.654459953,5.346039772,12.880000000
9,2,1,189,198987593,198987609,7.952320099,12.685219765,4.732900143,12.926000000
9,2,2,189,198987609,198987625,7.993159771,12.719160080,4.725999832,12.958000000
9,2,3,154,198987625,198987640,7.293139935,12.803179741,5.510039806,13.065000000
9,3,0,154,198987640,198987656,7.170360088,12.533760071,5.363399982,12.921000000
9,3,1,189,198987656,198987656,7.973539829,12.710840225,4.737299919,12.947000000
9,3,2,189,198987656,198987671,7.971580029,12.684180260,4.712600231,12.909000000
9,3,3,154,198987671,198987687,7.315159798,12.665699959,5.350540161,12.906000000
9,4,0,154,198987687,198987703,7.305580139,12.647239685,5.341660023,12.885000000
9,4,1,189,198987703,198987718,8.070599556,12.690719604,4.620120049,13.007000000
9,4,2,189,198987718,198987734,7.963840008,12.772740364,4.808899879,12.994000000
9,4,3,154,198987734,198987734,7.266660213,12.646200180,5.379539967,13.004000000
9,5,0,154,198987734,198987750,7.299200058,12.686840057,5.387639999,12.920000000
9,5,1,189,198987750,198987765,7.955540180,12.649239540,4.693699837,12.835000000
9,5,2,189,198987765,198987781,7.972199917,12.683799744,4.711599827,12.887000000
9,5,3,154,198987781,198987796,7.299160004,12.661540031,5.362380028,12.903000000
9,6,0,154,198987796,198987812,7.316539764,12.713999748,5.397459984,12.932000000
9,6,1,189,198987812,198987812,8.022640228,12.720140457,4.697500229,12.958000000
9,6,2,189,198987812,198987828,7.944260120,12.605959892,4.661699772,12.849000000
9,6,3,154,198987828,198987843,7.278500080,12.639840126,5.361340046,12.831000000
9,7,0,154,198987843,198987859,7.429900169,12.791199684,5.361299992,13.041000000
9,7,1,189,198987859,198987875,7.936620235,12.685420036,4.748799801,12.922000000
9,7,2,189,198987875,198987890,7.938759804,12.634160042,4.695400238,12.871000000
9,7,3,154,198987890,198987890,7.280879974,12.723279953,5.442399979,12.956000000
10,0,0,189,198988000,198988015,7.979340076,12.628040314,4.648700237,12.916000000
10,0,1,206,198988015,198988031,8.862540245,12.801139832,3.938600063,13.023000000
10,0,2,206,198988031,198988046,8.805620193,12.679599762,3.873980045,12.914000000
10,0,3,189,198988046,198988062,7.952420235,12.640520096,4.688099861,12.873000000
10,1,0,189,198988062,198988062,8.063599586,12.763819695,4.700220108,13.052000000
10,1,1,206,198988062,198988078,8.880399704,12.741020203,3.860620022,13.076000000
10,1,2,206,198988078,198988093,8.715359688,12.678159714,3.962800026,12.920000000
10,1,3,189,198988093,198988109,8.042340279,12.778539658,4.736199856,13.016000000
10,2,0,189,198988109,198988125,7.930840015,12.694439888,4.763599873,12.935000000
10,2,1,206,198988125,198988140,8.716540337,12.622639656,3.906100035,12.831000000
10,2,2,206,198988140,198988140,8.923640251,12.671239853,3.747600079,12.877000000
10,2,3,189,198988140,198988156,8.204219818,12.966380119,4.762159824,13.187000000
10,3,0,189,198988156,198988171,7.870019913,12.539819717,4.669799805,12.881000000
10,3,1,206,198988171,198988187,8.813300133,12.688119888,3.874819994,12.899000000
10,3,2,206,198988187,198988203,8.895480156,12.780500412,3.885020018,12.991000000
10,3,3,189,198988203,198988218,7.975160122,12.686659813,4.711500168,12.907000000
10,4,0,189,198988218,198988218,7.955359936,12.658659935,4.703299999,12.873000000
10,4,1,206,198988218,198988234,8.927579880,12.779979706,3.852400064,12.995000000
10,4,2,206,198988234,198988250,8.788180351,12.650959969,3.862780094,12.859000000
10,4,3,189,198988250,198988265,7.982800007,12.668600082,4.685800076,13.033000000
10,5,0,189,198988265,198988281,8.297240257,13.043479919,4.746240139,13.358000000
10,5,1,206,198988281,198988296,8.654259682,12.579560280,3.925299883,12.875000000
10,5,2,206,198988296,198988296,8.936900139,12.859860420,3.922960043,13.096000000
10,5,3,189,198988296,198988312,7.879519939,12.557760239,4.678239822,12.891000000
10,6,0,189,198988312,198988328,7.987140179,12.716440201,4.729300022,12.948000000
10,6,1,206,198988328,198988343,8.726039886,12.673040390,3.947000027,12.912000000
10,6,2,206,198988343,198988359,8.818220139,12.687660217,3.869440079,12.917000000
