frame,index,module,kernel,stage,groups,threads,count,start_ms,end_ms,duration_ms,frame_ms,scalar_args
4,146,deep_fast,vit_pack_input,block38,400,256,102400,13.714200020,13.763039589,0.048840001,23.523279190,_;_;409600
4,147,deep_fast,vit_expand_blocked_fp8_frag_bytein,block38,1600,32,1638400,13.769000053,13.821559906,0.052560002,23.523279190,_;_;_;400;1024;4096
4,148,deep_fast,vit_contract_blocked_fp8_frag,block38,400,32,409600,13.823840141,13.908359528,0.084519997,23.523279190,_;_;_;_;400;4096;1024
4,149,deep_fast,vit_qkv_project_normalize_fused_f16compact_fp8_frag,block38,2400,32,1228800,13.910599709,14.001759529,0.091159999,23.523279190,_;_;_;400
4,150,deep_fast,vit_attention_fused_400_bytein,block38,800,32,204800,14.003439903,14.100640297,0.097199999,23.523279190,_;_;400
4,151,deep_fast,vit_project_frag,block38,1600,32,409600,14.102919579,14.191760063,0.088840000,23.523279190,_;_;_;_;400;1024;1024
4,152,deep,vit_gather,block39,1600,256,409600,14.193960190,14.245280266,0.051320001,23.523279190,_;_;_;409600
4,153,deep_fast,decoder_project2x_h16w,block39,800,32,204800,14.252120018,14.298359871,0.046239998,23.523279190,_;_;_;_;25;16;50;30;1024;512
4,154,mh,mh_shift_pack,block40,3584,256,917504,14.301320076,14.354359627,0.053040002,23.523279190,_;_;50;30;56;32;0;0;512;0
4,155,deep_fast,split_mix_blocked_h16w,block40,896,32,917504,14.362199783,14.425239563,0.063040003,23.523279190,_;_;_;1792
4,156,deep_fast,split_ffn_fused_fp8_t8,block40,896,128,917504,14.428560257,14.492719650,0.064159997,23.523279190,_;_;_;_;1792
4,157,deep_fast,split_projection_frag,block40,896,32,917504,14.494239807,14.553159714,0.058920000,23.523279190,_;_;_;_;_;1792
4,158,mh_fast,mh_qkv_normalize_frag_c512,block40,2688,32,2752512,14.556960106,14.630359650,0.073399998,23.523279190,_;_;_;1792
4,159,mh_fused,mh_attention_fused_fp8_out,block40,448,128,448,14.631759644,14.694399834,0.062639996,23.523279190,_;_;_;56;32;512
4,160,mh_fast,mh_attention_project_frag_c512,block40,896,32,917504,14.695879936,14.757280350,0.061400000,23.523279190,_;_;_;_;1792;0;50;30;56;0;0
4,161,mh,mh_shift_pack,block41,4480,256,1146880,14.760279655,14.816280365,0.056000002,23.523279190,_;_;50;30;56;40;4;4;512;0
4,162,deep_fast,split_mix_blocked_h16w,block41,1120,32,1146880,14.822520256,14.893520355,0.071000002,23.523279190,_;_;_;2240
4,163,deep_fast,split_ffn_fused_fp8_t8,block41,1120,128,1146880,14.897359848,14.965680122,0.068319999,23.523279190,_;_;_;_;2240
4,164,deep_fast,split_projection_frag,block41,1120,32,1146880,14.967200279,15.025839806,0.058639999,23.523279190,_;_;_;_;_;2240
4,165,mh_fast,mh_qkv_normalize_frag_c512,block41,3360,32,3440640,15.030119896,15.108240128,0.078120001,23.523279190,_;_;_;2240
4,166,mh_fused,mh_attention_fused_fp8_out,block41,560,128,560,15.110919952,15.149080276,0.038160000,23.523279190,_;_;_;56;40;512
4,167,mh_fast,mh_attention_project_frag_c512,block41,1120,32,1146880,15.150520325,15.220600128,0.070079997,23.523279190,_;_;_;_;2240;0;50;30;56;4;4
4,168,mh,mh_shift_pack,block44,3584,256,917504,15.223640442,15.306119919,0.082479998,23.523279190,_;_;50;30;56;32;0;0;512;0
4,169,deep_fast,split_mix_blocked_h16w,block44,896,32,917504,15.313960075,15.376879692,0.062919997,23.523279190,_;_;_;1792
4,170,deep_fast,split_ffn_fused_fp8_t8,block44,896,128,917504,15.380120277,15.445280075,0.065159999,23.523279190,_;_;_;_;1792
4,171,deep_fast,split_projection_frag,block44,896,32,917504,15.446880341,15.502880096,0.056000002,23.523279190,_;_;_;_;_;1792
4,172,mh_fast,mh_qkv_normalize_frag_c512,block44,2688,32,2752512,15.506640434,15.579799652,0.073160000,23.523279190,_;_;_;1792
4,173,mh_fused,mh_attention_fused_fp8_out,block44,448,128,448,15.581159592,15.642439842,0.061280001,23.523279190,_;_;_;56;32;512
4,174,mh_fast,mh_attention_project_frag_c512,block44,896,32,917504,15.643919945,15.710359573,0.066440001,23.523279190,_;_;_;_;1792;0;50;30;56;0;0
4,175,mh,mh_shift_pack,block45,4480,256,1146880,15.713399887,15.772520065,0.059119999,23.523279190,_;_;50;30;56;40;4;4;512;0
4,176,deep_fast,split_mix_blocked_h16w,block45,1120,32,1146880,15.778719902,15.849479675,0.070759997,23.523279190,_;_;_;2240
4,177,deep_fast,split_ffn_fused_fp8_t8,block45,1120,128,1146880,15.853320122,15.920479774,0.067160003,23.523279190,_;_;_;_;2240
4,178,deep_fast,split_projection_frag,block45,1120,32,1146880,15.921999931,15.980640411,0.058639999,23.523279190,_;_;_;_;_;2240
4,179,mh_fast,mh_qkv_normalize_frag_c512,block45,3360,32,3440640,15.984919548,16.039039612,0.054120000,23.523279190,_;_;_;2240
4,180,mh_fused,mh_attention_fused_fp8_out,block45,560,128,560,16.040439606,16.102560043,0.062120002,23.523279190,_;_;_;56;40;512
4,181,mh_fast,mh_attention_project_frag_c512,block45,1120,32,1146880,16.103960037,16.176719666,0.072760001,23.523279190,_;_;_;_;2240;0;50;30;56;4;4
4,182,mh,mh_shift_pack,block47,4480,256,1146880,16.179719925,16.236759186,0.057039998,23.523279190,_;_;50;30;56;40;0;4;512;0
4,183,deep_fast,split_mix_blocked_h16w,block47,1120,32,1146880,16.244560242,16.315120697,0.070560001,23.523279190,_;_;_;2240
4,184,deep_fast,split_ffn_fused_fp8_t8,block47,1120,128,1146880,16.319000244,16.386640549,0.067639999,23.523279190,_;_;_;_;2240
4,185,deep_fast,split_projection_frag,block47,1120,32,1146880,16.388120651,16.446319580,0.058200002,23.523279190,_;_;_;_;_;2240
4,186,mh_fast,mh_qkv_normalize_frag_c512,block47,3360,32,3440640,16.450599670,16.525760651,0.075159997,23.523279190,_;_;_;2240
4,187,mh_fused,mh_attention_fused_fp8_out,block47,560,128,560,16.528360367,16.565280914,0.036920000,23.523279190,_;_;_;56;40;512
4,188,mh_fast,mh_attention_project_frag_c512,block47,1120,32,1146880,16.566719055,16.631399155,0.064680003,23.523279190,_;_;_;_;2240;0;50;30;56;0;4
4,189,deep_fast,decoder_project2x_h16w_byteout,block48,1504,32,384000,16.634399414,16.730600357,0.096199997,23.523279190,_;_;_;_;50;30;100;60;512;256
4,190,mh_fast,mh_ffn_fused_c256_frag_project_mapped_g128_qkv_bytein_fb,block48,416,512,1703936,16.732639313,16.837520599,0.104879998,23.523279190,_;_;_;_;_;6656;100;60;104;0;0
4,191,mh_fused,c256_attention_project_fb_bout_diag,block48,104,512,104,16.838920593,16.907279968,0.068360001,23.523279190,_;_;_;_;104;64;0;100;60;0;0
4,192,mh_fast,mh_ffn_fused_c256_frag_project_mapped_g128_qkv_bytein_fb,block49,416,512,1703936,16.909000397,16.995159149,0.086159997,23.523279190,_;_;_;_;_;6656;100;60;104;4;4
4,193,mh_fused,c256_attention_project_fb_bout_diag,block49,104,512,104,16.996759415,17.081560135,0.084799998,23.523279190,_;_;_;_;104;64;4;100;60;4;4
4,194,mh_fast,mh_ffn_fused_c256_frag_project_mapped_g128_qkv_bytein_fb,block50,416,512,1703936,17.083240509,17.188640594,0.105400003,23.523279190,_;_;_;_;_;6656;100;60;104;4;0
4,195,mh_fused,c256_attention_project_fb_bout_diag,block50,104,512,104,17.190080643,17.277200699,0.087119997,23.523279190,_;_;_;_;104;64;4;100;60;4;0
4,196,mh_fast,mh_ffn_fused_c256_frag_project_mapped_g128_qkv_bytein_fb,block51,416,512,1703936,17.278919220,17.383800507,0.104879998,23.523279190,_;_;_;_;_;6656;100;60;104;0;4
4,197,mh_fused,c256_attention_project_fb_bout_diag,block51,104,512,104,17.385480881,17.496120453,0.110639997,23.523279190,_;_;_;_;104;64;4;100;60;0;4
4,198,mh_fast,mh_ffn_fused_c256_frag_project_mapped_g128_qkv_bytein_fb,block52,416,512,1703936,17.497880936,17.604200363,0.106320001,23.523279190,_;_;_;_;_;6656;100;60;104;0;0
4,199,mh_fused,c256_attention_project_fb_bout_diag,block52,104,512,104,17.605600357,17.691959381,0.086360000,23.523279190,_;_;_;_;104;64;4;100;60;0;0
4,200,mh_fast,mh_ffn_fused_c256_frag_project_mapped_g128_qkv_bytein_fb,block53,416,512,1703936,17.693639755,17.800039291,0.106399998,23.523279190,_;_;_;_;_;6656;100;60;104;4;4
4,201,mh_fused,c256_attention_project_fb_bout_diag,block53,104,512,104,17.801559448,17.885639191,0.084080003,23.523279190,_;_;_;_;104;64;4;100;60;4;4
4,202,mh_fast,mh_ffn_fused_c256_frag_project_mapped_g128_qkv_bytein_fb,block54,416,512,1703936,17.887359619,17.992759705,0.105400003,23.523279190,_;_;_;_;_;6656;100;60;104;4;0
4,203,mh_fused,c256_attention_project_fb_bout_diag,block54,104,512,104,17.994199753,18.081840515,0.087640002,23.523279190,_;_;_;_;104;64;4;100;60;4;0
4,204,mh_fast,mh_ffn_fused_c256_frag_project_mapped_g128_qkv_bytein_fb,block55,416,512,1703936,18.083520889,18.190240860,0.106720001,23.523279190,_;_;_;_;_;6656;100;60;104;0;4
4,205,mh_fused,c256_attention_project_fb_diag,block55,104,512,104,18.191799164,18.279359818,0.087559998,23.523279190,_;_;_;_;104;64;0;100;60;0;4
4,206,deep_fast,decoder_project2x_h16w_byteout,block56,3000,32,768000,18.281799316,18.378000259,0.096199997,23.523279190,_;_;_;_;100;60;200;120;256;128
4,207,mh_fast,mh_ffn_fused_c128_project_mapped_g128_qkv_bytein_fb,block56,1560,256,3194880,18.379880905,18.502359390,0.122479998,23.523279190,_;_;_;_;_;24960;200;120;208;4;0
4,208,mh_fused,c128_attention_project_fb_bout_diag,block56,390,512,390,18.503799438,18.597160339,0.093359999,23.523279190,_;_;_;_;208;120;4;200;120;4;0
4,209,mh_fast,mh_ffn_fused_c128_project_mapped_g128_qkv_bytein_fb,block57,1600,256,3276800,18.598640442,18.717359543,0.118720002,23.523279190,_;_;_;_;_;25600;200;120;200;0;4
4,210,mh_fused,c128_attention_project_fb_bout_diag,block57,400,512,400,18.719999313,18.814880371,0.094880000,23.523279190,_;_;_;_;200;128;4;200;120;0;4
4,211,mh_fast,mh_ffn_fused_c128_project_g128_qkv_bytein_fb,block58,1500,256,3072000,18.816320419,18.931280136,0.114960000,23.523279190,_;_;_;_;_;24000;200;120;200;0;0
4,212,mh_fused,c128_attention_project_fb_bout_diag,block58,375,512,375,18.933959961,19.017240524,0.083279997,23.523279190,_;_;_;_;200;120;4;0;0;0;0
4,213,mh_fast,mh_ffn_fused_c128_project_mapped_g128_qkv_bytein_fb,block59,1664,256,3407872,19.018720627,19.137960434,0.119240001,23.523279190,_;_;_;_;_;26624;200;120;208;4;4
4,214,mh_fused,c128_attention_project_fb_bout_diag,block59,416,512,416,19.145759583,19.236360550,0.090599999,23.523279190,_;_;_;_;208;128;4;200;120;4;4
4,215,mh_fast,mh_ffn_fused_c128_project_mapped_g128_qkv_bytein_fb,block60,1560,256,3194880,19.237840652,19.366199493,0.128360003,23.523279190,_;_;_;_;_;24960;200;120;208;4;0
4,216,mh_fused,c128_attention_project_fb_bout_diag,block60,390,512,390,19.367599487,19.460079193,0.092479996,23.523279190,_;_;_;_;208;120;4;200;120;4;0
4,217,mh_fast,mh_ffn_fused_c128_project_mapped_g128_qkv_bytein_fb,block61,1600,256,3276800,19.461519241,19.581359863,0.119840004,23.523279190,_;_;_;_;_;25600;200;120;200;0;4
4,218,mh_fused,c128_attention_project_fb_diag,block61,400,512,400,19.589599609,19.680799484,0.091200002,23.523279190,_;_;_;_;200;128;0;200;120;0;4
4,219,deep_fast,decoder_project2x_h16w_byteout,block62,6000,32,1536000,19.682479858,19.804840088,0.122359999,23.523279190,_;_;_;_;200;120;400;240;128;64
4,220,mh_fast,mh_ffn_fused_c64_project_g128_qkv_bytein_fb,block62,6000,128,6144000,19.807159424,19.952039719,0.144879997,23.523279190,_;_;_;_;_;96000;400;240;400;0;0
4,221,mh_fused,c64_attention_project_fb_bout_diag,block62,1500,256,1500,19.953399658,20.061319351,0.107919998,23.523279190,_;_;_;_;400;240;4;0;0;0;0
4,222,mh_fast,mh_ffn_fused_c64_project_mapped_g128_qkv_bytein_fb,block63,6324,128,6475776,20.062679291,20.229600906,0.166920006,23.523279190,_;_;_;_;_;101184;400;240;408;4;4
4,223,mh_fused,c64_attention_project_fb_bout_diag,block63,1581,256,1581,20.231039047,20.358320236,0.127279997,23.523279190,_;_;_;_;408;248;4;400;240;4;4
4,224,mh_fast,mh_ffn_fused_c64_project_mapped_g128_qkv_bytein_fb,block64,6120,128,6266880,20.359800339,20.521720886,0.161919996,23.523279190,_;_;_;_;_;97920;400;240;408;4;0
4,225,mh_fused,c64_attention_project_fb_bout_diag,block64,1530,256,1530,20.523120880,20.647680283,0.124559999,23.523279190,_;_;_;_;408;240;4;400;240;4;0
4,226,mh_fast,mh_ffn_fused_c64_project_mapped_g128_qkv_bytein_fb,block65,6200,128,6348800,20.649200439,20.812120438,0.162919998,23.523279190,_;_;_;_;_;99200;400;240;400;0;4
4,227,mh_fused,c64_attention_project_fb_diag,block65,1550,256,1550,20.813560486,20.944360733,0.130799994,23.523279190,_;_;_;_;400;248;0;400;240;0;4
4,228,deep_fast,decoder_project2x_h16w,block69,12000,32,3072000,20.945959091,21.181760788,0.235799998,23.523279190,_;_;_;_;400;240;800;480;64;32
4,229,c32_fused_ffn,c32_fast_ffn_attention_fused_half_mapped,block69,6000,128,6000,21.184799194,21.480779648,0.295980006,23.523279190,_;_;_;_;6000;0;1;800;480;0;0
4,230,c32_fused_ffn,c32_fast_ffn_attention_fused_half_chain,block69,6161,128,6161,21.482219696,21.769479752,0.287259996,23.523279190,_;_;_;_;6161;3;1;800;480;4;4;800;0;0
4,231,c32_fused_ffn,c32_fast_ffn_attention_fused_half_chain,block69,6060,128,6060,21.771080017,22.052980423,0.281899989,23.523279190,_;_;_;_;6060;3;1;800;480;4;0;808;4;4
4,232,c32_fused_ffn,c32_fast_ffn_attention_fused_half_chain_finish,block69,6100,128,6100,22.054540634,22.369480133,0.314940006,23.523279190,_;_;_;_;_;6100;3;1;800;480;0;4;808;4;0
4,233,c32_fused_ffn,c32_post_merge_head_half,block70,24321,128,24321,22.371080399,23.493980408,1.122900009,23.523279190,_;_;_;_;_;_;_;_;24321;1600;960;4;4;_
5,0,c32_fused_ffn,c32_fast_ffn_attention_fused_half_prefix_finish_main8,pre-down,24000,128,24000,0.005840000,1.113880038,1.108039975,23.036720276,_;_;_;_;_;_;24000;0;1;1600;960;0;0
5,1,c32_fused_ffn,c32_fast_ffn_attention_fused_half_mapped,block4,6000,128,6000,1.115440011,1.429999948,0.314559996,23.036720276,_;_;_;_;6000;0;1;800;480;0;0
5,2,c32_fused_ffn,c32_fast_ffn_attention_fused_half_chain,block4,6161,128,6161,1.431439996,1.733440042,0.301999986,23.036720276,_;_;_;_;6161;3;1;800;480;4;4;800;0;0
5,3,c32_fused_ffn,c32_fast_ffn_attention_fused_half_chain,block4,6060,128,6060,1.735000014,2.031359911,0.296359986,23.036720276,_;_;_;_;6060;3;1;800;480;4;0;808;4;4
5,4,c32_fused_ffn,c32_fast_ffn_attention_fused_half_chain_finish_dcrop,block4,6100,128,6100,2.032919884,2.348799944,0.315880001,23.036720276,_;_;_;_;_;6100;3;1;800;480;0;4;808;4;0
5,5,mh_fast,mh_pool_project_production_h16w,block5,24000,32,6144000,2.350440025,2.433880091,0.083439998,23.036720276,_;_;_;400;240;0;0;32
5,6,mh_fast,mh_ffn_fused_c64_project_g128_qkv_fb,block5,6000,128,6144000,2.441760063,2.581680059,0.139919996,23.036720276,_;_;_;_;_;96000;400;240;400;0;0
5,7,mh_fused,c64_attention_project_fb_bout_diag,block5,1500,256,1500,2.583120108,2.691440105,0.108319998,23.036720276,_;_;_;_;400;240;4;0;0;0;0
5,8,mh_fast,mh_ffn_fused_c64_project_mapped_g128_qkv_bytein_fb,block6,6324,128,6475776,2.692800045,2.858160019,0.165360004,23.036720276,_;_;_;_;_;101184;400;240;408;4;4
5,9,mh_fused,c64_attention_project_fb_bout_diag,block6,1581,256,1581,2.859560013,2.985239983,0.125680000,23.036720276,_;_;_;_;408;248;4;400;240;4;4
5,10,mh_fast,mh_ffn_fused_c64_project_mapped_g128_qkv_bytein_fb,block7,6120,128,6266880,2.986680031,3.145960093,0.159280002,23.036720276,_;_;_;_;_;97920;400;240;408;4;0
5,11,mh_fused,c64_attention_project_fb_bout_diag,block7,1530,256,1530,3.147360086,3.267719984,0.120360002,23.036720276,_;_;_;_;408;240;4;400;240;4;0
5,12,mh_fast,mh_ffn_fused_c64_project_mapped_g128_qkv_bytein_fb,block8,6200,128,6348800,3.269200087,3.425640106,0.156440005,23.036720276,_;_;_;_;_;99200;400;240;400;0;4
5,13,mh_fused,c64_attention_project_fb_diag,block8,1550,256,1550,3.427040100,3.548959970,0.121919997,23.036720276,_;_;_;_;400;248;3;400;240;0;4
5,14,mh_fast,mh_pool_project_group_c64,block9,1500,64,3072000,3.550519943,3.626280069,0.075759999,23.036720276,_;_;_;200;120;400;0;0
5,15,mh_fast,mh_ffn_fused_c128_project_g128_qkv_fb,block9,1500,256,3072000,3.630759954,3.747800112,0.117040001,23.036720276,_;_;_;_;_;24000;200;120;200;0;0
5,16,mh_fused,c128_attention_project_fb_bout_diag,block9,375,512,375,3.749119997,3.832279921,0.083159998,23.036720276,_;_;_;_;200;120;4;0;0;0;0
5,17,mh_fast,mh_ffn_fused_c128_project_mapped_g128_qkv_bytein_fb,block10,1664,256,3407872,3.833760023,3.954560041,0.120800003,23.036720276,_;_;_;_;_;26624;200;120;208;4;4
5,18,mh_fused,c128_attention_project_fb_bout_diag,block10,416,512,416,3.960959911,4.052440166,0.091480002,23.036720276,_;_;_;_;208;128;4;200;120;4;4
5,19,mh_fast,mh_ffn_fused_c128_project_mapped_g128_qkv_bytein_fb,block11,1560,256,3194880,4.053880215,4.178880215,0.125000000,23.036720276,_;_;_;_;_;24960;200;120;208;4;0
5,20,mh_fused,c128_attention_project_fb_bout_diag,block11,390,512,390,4.180240154,4.270400047,0.090159997,23.036720276,_;_;_;_;208;120;4;200;120;4;0
5,21,mh_fast,mh_ffn_fused_c128_project_mapped_g128_qkv_bytein_fb,block12,1600,256,3276800,4.271880150,4.389080048,0.117200002,23.036720276,_;_;_;_;_;25600;200;120;200;0;4
5,22,mh_fused,c128_attention_project_fb_bout_diag,block12,400,512,400,4.397240162,4.483839989,0.086599998,23.036720276,_;_;_;_;200;128;4;200;120;0;4
5,23,mh_fast,mh_ffn_fused_c128_project_g128_qkv_bytein_fb,block13,1500,256,3072000,4.485239983,4.603119850,0.117880002,23.036720276,_;_;_;_;_;24000;200;120;200;0;0
5,24,mh_fused,c128_attention_project_fb_bout_diag,block13,375,512,375,4.604440212,4.687600136,0.083159998,23.036720276,_;_;_;_;200;120;4;0;0;0;0
5,25,mh_fast,mh_ffn_fused_c128_project_mapped_g128_qkv_bytein_fb,block14,1664,256,3407872,4.689000130,4.816319942,0.127320006,23.036720276,_;_;_;_;_;26624;200;120;208;4;4
5,26,mh_fused,c128_attention_project_fb_diag,block14,416,512,416,4.824520111,4.912399769,0.087880000,23.036720276,_;_;_;_;208;128;3;200;120;4;4
5,27,mh_fast,mh_pool_project_group_c128,block15,375,128,1536000,4.914120197,4.972760201,0.058639999,23.036720276,_;_;_;100;60;200;0;0
5,28,mh_fast,mh_ffn_fused_c256_frag_project_mapped_g128_qkv_fb,block15,416,512,1703936,4.977280140,5.083799839,0.106519997,23.036720276,_;_;_;_;_;6656;100;60;104;0;0
5,29,mh_fused,c256_attention_project_fb_bout_diag,block15,104,512,104,5.085199833,5.168320179,0.083120003,23.036720276,_;_;_;_;104;64;4;100;60;0;0
5,30,mh_fast,mh_ffn_fused_c256_frag_project_mapped_g128_qkv_bytein_fb,block16,416,512,1703936,5.170040131,5.277679920,0.107639998,23.036720276,_;_;_;_;_;6656;100;60;104;4;4
5,31,mh_fused,c256_attention_project_fb_bout_diag,block16,104,512,104,5.279240131,5.361800194,0.082560003,23.036720276,_;_;_;_;104;64;4;100;60;4;4
5,32,mh_fast,mh_ffn_fused_c256_frag_project_mapped_g128_qkv_bytein_fb,block17,416,512,1703936,5.363520145,5.469120026,0.105599999,23.036720276,_;_;_;_;_;6656;100;60;104;4;0
5,33,mh_fused,c256_attention_project_fb_bout_diag,block17,104,512,104,5.470479965,5.554520130,0.084040001,23.036720276,_;_;_;_;104;64;4;100;60;4;0
5,34,mh_fast,mh_ffn_fused_c256_frag_project_mapped_g128_qkv_bytein_fb,block18,416,512,1703936,5.556200027,5.660960197,0.104759999,23.036720276,_;_;_;_;_;6656;100;60;104;0;4
5,35,mh_fused,c256_attention_project_fb_bout_diag,block18,104,512,104,5.662559986,5.744520187,0.081960000,23.036720276,_;_;_;_;104;64;4;100;60;0;4
5,36,mh_fast,mh_ffn_fused_c256_frag_project_mapped_g128_qkv_bytein_fb,block19,416,512,1703936,5.746240139,5.851560116,0.105319999,23.036720276,_;_;_;_;_;6656;100;60;104;0;0
5,37,mh_fused,c256_attention_project_fb_bout_diag,block19,104,512,104,5.852960110,5.937280178,0.084320001,23.036720276,_;_;_;_;104;64;4;100;60;0;0
5,38,mh_fast,mh_ffn_fused_c256_frag_project_mapped_g128_qkv_bytein_fb,block20,416,512,1703936,5.938960075,6.045479774,0.106519997,23.036720276,_;_;_;_;_;6656;100;60;104;4;4
5,39,mh_fused,c256_attention_project_fb_bout_diag,block20,104,512,104,6.047080040,6.129799843,0.082719997,23.036720276,_;_;_;_;104;64;4;100;60;4;4
5,40,mh_fast,mh_ffn_fused_c256_frag_project_mapped_g128_qkv_bytein_fb,block21,416,512,1703936,6.131519794,6.235640049,0.104120001,23.036720276,_;_;_;_;_;6656;100;60;104;4;0
5,41,mh_fused,c256_attention_project_fb_bout_diag,block21,104,512,104,6.236999989,6.320199966,0.083200000,23.036720276,_;_;_;_;104;64;4;100;60;4;0
5,42,mh_fast,mh_ffn_fused_c256_frag_project_mapped_g128_qkv_bytein_fb,block22,416,512,1703936,6.321839809,6.426360130,0.104520001,23.036720276,_;_;_;_;_;6656;100;60;104;0;4
5,43,mh_fused,c256_attention_project_fb_diag,block22,104,512,104,6.427959919,6.511199951,0.083240002,23.036720276,_;_;_;_;104;64;3;100;60;0;4
5,44,mh_fast,mh_pool_project_group_c256,block23,94,256,768000,6.513800144,6.572040081,0.058240000,23.036720276,_;_;_;50;30;100;0;0
5,45,mh,mh_shift_pack,block23,3584,256,917504,6.626760006,6.627240181,0.000480000,23.036720276,_;_;50;30;56;32;0;0;512;0
5,46,deep_fast,split_mix_blocked_h16w,block23,896,32,917504,6.672039986,6.672520161,0.000480000,23.036720276,_;_;_;1792
5,47,deep_fast,split_ffn_fused_fp8_t8,block23,896,128,917504,6.675799847,6.736159801,0.060360000,23.036720276,_;_;_;_;1792
5,48,deep_fast,split_projection_frag,block23,896,32,917504,6.737800121,6.786759853,0.048960000,23.036720276,_;_;_;_;_;1792
5,49,mh_fast,mh_qkv_normalize_frag_c512,block23,2688,32,2752512,6.790599823,6.862239838,0.071640000,23.036720276,_;_;_;1792
5,50,mh_fused,mh_attention_fused_fp8_out,block23,448,128,448,6.863679886,6.923439980,0.059760001,23.036720276,_;_;_;56;32;512
5,51,mh_fast,mh_attention_project_frag_c512,block23,896,32,917504,6.924920082,6.994080067,0.069159999,23.036720276,_;_;_;_;1792;0;50;30;56;0;0
5,52,mh,mh_shift_pack,block24,4480,256,1146880,6.997079849,7.051159859,0.054079998,23.036720276,_;_;50;30;56;40;4;4;512;0
5,53,deep_fast,split_mix_blocked_h16w,block24,1120,32,1146880,7.057400227,7.127560139,0.070160002,23.036720276,_;_;_;2240
5,54,deep_fast,split_ffn_fused_fp8_t8,block24,1120,128,1146880,7.131360054,7.196680069,0.065320000,23.036720276,_;_;_;_;2240
5,55,deep_fast,split_projection_frag,block24,1120,32,1146880,7.198160172,7.253640175,0.055480000,23.036720276,_;_;_;_;_;2240
5,56,mh_fast,mh_qkv_normalize_frag_c512,block24,3360,32,3440640,7.257919788,7.335159779,0.077239998,23.036720276,_;_;_;2240
5,57,mh_fused,mh_attention_fused_fp8_out,block24,560,128,560,7.336559772,7.398640156,0.062080000,23.036720276,_;_;_;56;40;512
5,58,mh_fast,mh_attention_project_frag_c512,block24,1120,32,1146880,7.400040150,7.467919827,0.067879997,23.036720276,_;_;_;_;2240;0;50;30;56;4;4
5,59,mh,mh_shift_pack,block25,3584,256,917504,7.471000195,7.522920132,0.051920000,23.036720276,_;_;50;30;56;32;4;0;512;0
5,60,deep_fast,split_mix_blocked_h16w,block25,896,32,917504,7.530640125,7.565519810,0.034880001,23.036720276,_;_;_;1792
5,61,deep_fast,split_ffn_fused_fp8_t8,block25,896,128,917504,7.568799973,7.625679970,0.056880001,23.036720276,_;_;_;_;1792
5,62,deep_fast,split_projection_frag,block25,896,32,917504,7.627280235,7.683040142,0.055760000,23.036720276,_;_;_;_;_;1792
5,63,mh_fast,mh_qkv_normalize_frag_c512,block25,2688,32,2752512,7.686800003,7.763199806,0.076399997,23.036720276,_;_;_;1792
5,64,mh_fused,mh_attention_fused_fp8_out,block25,448,128,448,7.764560223,7.823560238,0.059000000,23.036720276,_;_;_;56;32;512
5,65,mh_fast,mh_attention_project_frag_c512,block25,896,32,917504,7.825039864,7.890679836,0.065640002,23.036720276,_;_;_;_;1792;0;50;30;56;4;0
5,66,mh,mh_shift_pack,block26,4480,256,1146880,7.893640041,7.950560093,0.056919999,23.036720276,_;_;50;30;56;40;0;4;512;0
5,67,deep_fast,split_mix_blocked_h16w,block26,1120,32,1146880,7.958519936,8.025440216,0.066919997,23.036720276,_;_;_;2240
5,68,deep_fast,split_ffn_fused_fp8_t8,block26,1120,128,1146880,8.029239655,8.094880104,0.065640002,23.036720276,_;_;_;_;2240
5,69,deep_fast,split_projection_frag,block26,1120,32,1146880,8.096360207,8.151880264,0.055520002,23.036720276,_;_;_;_;_;2240
5,70,mh_fast,mh_qkv_normalize_frag_c512,block26,3360,32,3440640,8.156120300,8.233599663,0.077480003,23.036720276,_;_;_;2240
5,71,mh_fused,mh_attention_fused_fp8_out,block26,560,128,560,8.234959602,8.298800468,0.063840002,23.036720276,_;_;_;56;40;512
5,72,mh_fast,mh_attention_project_frag_c512,block26,1120,32,1146880,8.300239563,8.362919807,0.062679999,23.036720276,_;_;_;_;2240;0;50;30;56;0;4
5,73,mh,mh_shift_pack,block27,3584,256,917504,8.365920067,8.418239594,0.052320000,23.036720276,_;_;50;30;56;32;0;0;512;0
5,74,deep_fast,split_mix_blocked_h16w,block27,896,32,917504,8.487600327,8.488039970,0.000440000,23.036720276,_;_;_;1792
5,75,deep_fast,split_ffn_fused_fp8_t8,block27,896,128,917504,8.491359711,8.550760269,0.059400000,23.036720276,_;_;_;_;1792
5,76,deep_fast,split_projection_frag,block27,896,32,917504,8.557680130,8.586640358,0.028960001,23.036720276,_;_;_;_;_;1792
5,77,mh_fast,mh_qkv_normalize_frag_c512,block27,2688,32,2752512,8.590399742,8.655879974,0.065480001,23.036720276,_;_;_;1792
5,78,mh_fused,mh_attention_fused_fp8_out,block27,448,128,448,8.657279968,8.708880424,0.051600002,23.036720276,_;_;_;56;32;512
5,79,mh_fast,mh_attention_project_frag_c512,block27,896,32,917504,8.710359573,8.776599884,0.066239998,23.036720276,_;_;_;_;1792;0;50;30;56;0;0
5,80,mh,mh_shift_pack,block28,4480,256,1146880,8.779600143,8.833919525,0.054320000,23.036720276,_;_;50;30;56;40;4;4;512;0
5,81,deep_fast,split_mix_blocked_h16w,block28,1120,32,1146880,8.840120316,8.909600258,0.069480002,23.036720276,_;_;_;2240
