repeat,candidate,slot,mode,frames,ms,target_calls,replaced
0,6,0,0,200,11.595610000,7200,0
0,6,1,6,200,11.526255000,7200,3200
0,6,2,6,200,11.512485000,7200,3200
0,6,3,0,200,11.655555000,7200,0
1,6,0,0,200,11.655555000,7200,0
1,6,1,6,200,11.556735000,7200,3200
1,6,2,6,200,11.590060000,7200,3200
1,6,3,0,200,11.684400000,7200,0
2,6,0,0,200,11.683310000,7200,0
2,6,1,6,200,11.585695000,7200,3200
2,6,2,6,200,11.603210000,7200,3200
2,6,3,0,200,11.695400000,7200,0
