variant,slot,tokens,launches,mean_us,output_diff,checked_bytes,start_ms,end_ms
u4,0,400,1574,27.874841169,0,1638400,209975671,209975718
u4,1,400,6808,28.917303173,0,1638400,209975765,209975968
u4,2,400,4306,32.169995355,0,1638400,209976000,209976140
u4,3,400,6477,29.903813494,0,1638400,209976187,209976375
u4,4,400,3985,33.421329987,0,1638400,209976406,209976546
u4,5,400,6037,37.355474573,0,1638400,209976609,209976828
u4,6,400,5882,34.128357701,0,1638400,209976875,209977078
u4,7,400,3841,33.755532413,0,1638400,209977109,209977250
