frame,reset,wall_ms,invalid,rgb_min,rgb_max,luma_mean,roi_luma_mean,dark_pixels,roi_dark_pixels,changed_half_values_from_first,maxabs_from_first,checked
0,1,1386.473000,0,0,0.999511719,0.0104786282,0.0162493991,837356,271186,0,0,1
1,1,25.491000,0,0,0.999511719,0.0105647337,0.0163073824,836015,270722,3614121,15.4553223,1
2,1,21.986000,0,0,0.999511719,0.0107001948,0.0163708301,835744,270794,3627416,15.5618134,1
3,1,21.226000,0,0,0.999511719,0.0105921218,0.0162214468,835275,270659,3644678,15.5771122,1
4,1,22.172000,0,0,0.999511719,0.0105649703,0.0160619862,836573,271550,3652211,15.5768623,1
5,1,26.479000,0,0,0.999511719,0.0104468726,0.0157901903,837345,272137,3661751,15.5728188,1
6,1,20.785000,0,0,0.999511719,0.0105793171,0.0160371532,836682,271728,3663768,15.5712738,1
7,1,20.547000,0,0,0.999511719,0.0106270496,0.0160497034,835837,271711,3677216,15.5616302,1
8,1,20.844000,0,0,0.999511719,0.0105557138,0.0159281625,836856,272393,3680010,15.5640106,1
9,1,24.204000,0,0,0.999511719,0.0106350157,0.0159117722,834939,271507,3685646,15.5729103,1
10,1,20.576000,0,0,0.999511719,0.0106050006,0.0158720943,835292,271963,3688712,15.5723839,1
11,1,22.528000,0,0,0.999511719,0.0105494193,0.0157000918,836248,272340,3690756,15.5739861,1
