slot,mode,round,edge,after,start_tick,end_tick,prefix_ms,whole_ms,tail_ms,wall_ms,valid
0,0,15,3,0,259620500,259620515,5.820139885,12.618740082,6.798600197,12.775000000,1
1,1,0,0,0,259622953,259622968,5.614480019,12.200579643,6.586100101,12.427000000,1
1,1,0,1,1,259622968,259622984,5.719900131,12.227020264,6.507120132,12.385000000,1
1,1,0,2,1,259622984,259623000,5.688280106,12.300279617,6.611999989,12.490000000,1
1,1,0,3,0,259623000,259623000,5.740479946,12.463680267,6.723199844,12.608000000,1
1,1,1,0,0,259623000,259623015,5.782619953,12.584119797,6.801499844,12.709000000,1
1,1,1,1,1,259623015,259623031,5.834539890,12.614239693,6.779699802,12.761000000,1
1,1,1,2,1,259623031,259623046,5.853199959,12.585300446,6.732100010,12.715000000,1
1,1,1,3,0,259623046,259623062,5.787720203,12.574520111,6.786799908,12.727000000,1
1,1,2,0,0,259623062,259623062,5.790140152,12.547539711,6.757400036,12.683000000,1
1,1,2,1,1,259623062,259623078,5.854660034,12.580160141,6.725500107,12.716000000,1
1,1,2,2,1,259623078,259623093,5.847780228,12.607780457,6.760000229,12.738000000,1
1,1,2,3,0,259623093,259623109,5.788899899,12.549900055,6.761000156,12.702000000,1
1,1,3,0,0,259623109,259623125,5.807960033,12.577759743,6.769800186,12.719000000,1
1,1,3,1,1,259623125,259623125,5.888840199,12.658639908,6.769800186,12.780000000,1
1,1,3,2,1,259623125,259623140,5.759679794,12.512579918,6.752900124,12.659000000,1
1,1,3,3,0,259623140,259623156,5.808919907,12.560119629,6.751200199,12.698000000,1
1,1,4,0,0,259623156,259623171,5.756760120,12.549260139,6.792500019,12.694000000,1
1,1,4,1,1,259623171,259623187,5.862780094,12.549380302,6.686600208,12.693000000,1
1,1,4,2,1,259623187,259623203,5.896860123,12.639659882,6.742800236,12.756000000,1
1,1,4,3,0,259623203,259623203,5.800899982,12.564100266,6.763199806,12.699000000,1
1,1,5,0,0,259623203,259623218,5.765659809,12.566559792,6.800899982,12.712000000,1
1,1,5,1,1,259623218,259623234,5.829259872,12.587059975,6.757800102,12.718000000,1
1,1,5,2,1,259623234,259623250,5.848700047,12.589799881,6.741099834,12.732000000,1
1,1,5,3,0,259623250,259623265,5.791079998,12.587579727,6.796500206,12.736000000,1
1,1,6,0,0,259623265,259623265,5.775939941,12.521739960,6.745800018,12.668000000,1
1,1,6,1,1,259623265,259623281,5.829820156,12.599619865,6.769800186,12.730000000,1
1,1,6,2,1,259623281,259623296,5.832260132,12.573260307,6.741000175,12.713000000,1
1,1,6,3,0,259623296,259623312,5.799419880,12.585120201,6.785699844,12.743000000,1
1,1,7,0,0,259623312,259623328,5.798940182,12.562939644,6.763999939,12.709000000,1
1,1,7,1,1,259623328,259623343,5.859059811,12.638059616,6.778999805,12.768000000,1
1,1,7,2,1,259623343,259623343,5.831299782,12.566499710,6.735199928,12.762000000,1
1,1,7,3,0,259623343,259623359,5.808539867,12.582940102,6.774400234,12.723000000,1
1,1,8,0,0,259623359,259623375,5.794680119,12.548480034,6.753799915,12.693000000,1
1,1,8,1,1,259623375,259623390,5.792240143,12.525039673,6.732800007,12.696000000,1
1,1,8,2,1,259623390,259623406,5.810659885,12.591560364,6.780900002,12.745000000,1
1,1,8,3,0,259623406,259623406,5.781700134,12.526700020,6.744999886,12.657000000,1
1,1,9,0,0,259623406,259623421,5.787580013,12.533100128,6.745520115,12.666000000,1
1,1,9,1,1,259623421,259623437,5.794000149,12.494099617,6.700099945,12.638000000,1
1,1,9,2,1,259623437,259623453,5.781740189,12.551440239,6.769700050,12.690000000,1
1,1,9,3,0,259623453,259623468,5.782599926,12.538900375,6.756299973,12.680000000,1
1,1,10,0,0,259623468,259623468,5.759280205,12.520279884,6.761000156,12.654000000,1
1,1,10,1,1,259623468,259623484,5.817200184,12.611399651,6.794199944,12.744000000,1
1,1,10,2,1,259623484,259623500,5.888160229,12.534899712,6.646739960,12.662000000,1
1,1,10,3,0,259623500,259623515,5.728240013,12.512539864,6.784299850,12.659000000,1
1,1,11,0,0,259623515,259623531,5.761159897,12.552359581,6.791200161,12.688000000,1
1,1,11,1,1,259623531,259623546,5.843939781,12.552539825,6.708600044,12.684000000,1
1,1,11,2,1,259623546,259623546,5.785500050,12.538900375,6.753399849,12.696000000,1
1,1,11,3,0,259623546,259623562,5.770199776,12.571399689,6.801199913,12.694000000,1
1,1,12,0,0,259623562,259623578,5.760499954,12.498000145,6.737500191,12.644000000,1
1,1,12,1,1,259623578,259623593,5.841320038,12.574119568,6.732800007,12.713000000,1
1,1,12,2,1,259623593,259623609,5.845240116,12.571100235,6.725860119,12.728000000,1
1,1,12,3,0,259623609,259623609,5.793119907,12.601619720,6.808499813,12.732000000,1
1,1,13,0,0,259623609,259623625,5.764999866,12.540200233,6.775199890,12.664000000,1
1,1,13,1,1,259623625,259623640,5.803719997,12.505120277,6.701399803,12.640000000,1
1,1,13,2,1,259623640,259623656,5.802040100,12.580340385,6.778299809,12.712000000,1
1,1,13,3,0,259623656,259623671,5.737860203,12.537960052,6.800099850,12.675000000,1
1,1,14,0,0,259623671,259623671,5.831860065,12.558259964,6.726399899,12.673000000,1
1,1,14,1,1,259623671,259623687,5.962920189,12.718520164,6.755599976,12.802000000,1
1,1,14,2,1,259623687,259623703,5.925380230,12.604740143,6.679359913,12.732000000,1
1,1,14,3,0,259623703,259623718,5.863239765,12.646240234,6.782999992,12.788000000,1
1,1,15,0,0,259623718,259623734,5.838479996,12.594479561,6.756000042,12.733000000,1
1,1,15,1,1,259623734,259623750,5.810840130,12.610939980,6.800099850,12.760000000,1
1,1,15,2,1,259623750,259623750,5.706540108,12.407019615,6.700479984,12.684000000,1
1,1,15,3,0,259623750,259623765,5.742619991,12.503520012,6.760900021,12.662000000,1
2,1,0,0,0,259626203,259626218,5.559120178,12.100819588,6.541699886,12.324000000,1
2,1,0,1,1,259626218,259626234,5.696939945,12.268839836,6.571899891,12.399000000,1
2,1,0,2,1,259626234,259626250,5.753839970,12.414440155,6.660600185,12.545000000,1
2,1,0,3,0,259626250,259626250,5.772299767,12.555299759,6.782999992,12.693000000,1
2,1,1,0,0,259626250,259626265,5.762440205,12.589539528,6.827099800,12.719000000,1
2,1,1,1,1,259626265,259626281,5.871980190,12.629679680,6.757699966,12.766000000,1
2,1,1,2,1,259626281,259626296,5.925759792,12.644599915,6.718840122,12.786000000,1
2,1,1,3,0,259626296,259626312,5.760839939,12.524740219,6.763899803,12.661000000,1
2,1,2,0,0,259626312,259626328,5.799620152,12.588919640,6.789299965,12.733000000,1
2,1,2,1,1,259626328,259626328,5.835199833,12.605799675,6.770599842,12.743000000,1
2,1,2,2,1,259626328,259626343,5.897640228,12.621979713,6.724339962,12.758000000,1
2,1,2,3,0,259626343,259626359,5.840240002,12.762539864,6.922299862,12.904000000,1
2,1,3,0,0,259626359,259626375,5.751460075,12.530059814,6.778600216,12.837000000,1
2,1,3,1,1,259626375,259626390,5.826139927,12.506039619,6.679900169,12.633000000,1
2,1,3,2,1,259626390,259626390,5.909399986,12.661600113,6.752200127,12.764000000,1
2,1,3,3,0,259626390,259626406,5.788640022,12.580539703,6.791900158,12.724000000,1
2,1,4,0,0,259626406,259626421,5.838900089,12.602999687,6.764100075,12.746000000,1
2,1,4,1,1,259626421,259626437,5.900060177,12.586520195,6.686460018,12.701000000,1
2,1,4,2,1,259626437,259626453,5.885039806,12.726539612,6.841499805,12.856000000,1
2,1,4,3,0,259626453,259626468,5.669159889,12.452560425,6.783400059,12.690000000,1
2,1,5,0,0,259626468,259626468,5.754740238,12.566240311,6.811500072,12.701000000,1
2,1,5,1,1,259626468,259626484,5.806340218,12.574839592,6.768499851,12.723000000,1
2,1,5,2,1,259626484,259626500,5.820879936,12.572480202,6.751599789,12.693000000,1
2,1,5,3,0,259626500,259626515,5.746960163,12.542659760,6.795700073,12.693000000,1
2,1,6,0,0,259626515,259626531,5.835259914,12.560660362,6.725399971,12.693000000,1
2,1,6,1,1,259626531,259626531,5.828460217,12.572759628,6.744299889,12.710000000,1
2,1,6,2,1,259626531,259626546,5.838500023,12.593000412,6.754499912,12.734000000,1
2,1,6,3,0,259626546,259626562,5.796160221,12.556859970,6.760700226,12.695000000,1
2,1,7,0,0,259626562,259626578,5.770020008,12.590419769,6.820400238,12.723000000,1
2,1,7,1,1,259626578,259626593,5.879879951,12.576060295,6.696179867,12.752000000,1
2,1,7,2,1,259626593,259626609,5.866159916,12.620260239,6.754099846,12.771000000,1
2,1,7,3,0,259626609,259626609,5.784820080,12.570019722,6.785200119,12.692000000,1
2,1,8,0,0,259626609,259626625,5.790520191,12.570619583,6.780099869,12.723000000,1
2,1,8,1,1,259626625,259626640,5.865580082,12.519740105,6.654160023,12.677000000,1
2,1,8,2,1,259626640,259626656,5.863959789,12.611260414,6.747300148,12.755000000,1
2,1,8,3,0,259626656,259626671,5.814700127,12.600199699,6.785500050,12.726000000,1
2,1,9,0,0,259626671,259626671,5.748199940,12.513400078,6.765200138,12.681000000,1
2,1,9,1,1,259626671,259626687,5.824880123,12.701279640,6.876399994,12.851000000,1
2,1,9,2,1,259626687,259626703,5.719419956,12.437919617,6.718500137,12.818000000,1
2,1,9,3,0,259626703,259626718,5.768700123,12.584099770,6.815400124,12.732000000,1
2,1,10,0,0,259626718,259626734,5.824979782,12.591679573,6.766699791,12.729000000,1
2,1,10,1,1,259626734,259626734,5.812880039,12.503580093,6.690700054,12.647000000,1
2,1,10,2,1,259626734,259626750,5.902500153,12.603300095,6.700799942,12.746000000,1
2,1,10,3,0,259626750,259626765,5.816520214,12.580719948,6.764200211,12.712000000,1
2,1,11,0,0,259626765,259626781,5.838260174,12.623559952,6.785299778,12.765000000,1
2,1,11,1,1,259626781,259626796,5.876780033,12.619979858,6.743199825,12.753000000,1
2,1,11,2,1,259626796,259626812,5.864480019,12.604980469,6.740499973,12.740000000,1
2,1,11,3,0,259626812,259626812,5.885640144,12.642519951,6.756879807,12.759000000,1
2,1,12,0,0,259626812,259626828,5.879340172,12.645739555,6.766399860,12.759000000,1
2,1,12,1,1,259626828,259626843,5.860260010,12.549079895,6.688819885,12.693000000,1
2,1,12,2,1,259626843,259626859,5.813459873,12.534560204,6.721099854,12.675000000,1
2,1,12,3,0,259626859,259626875,5.740600109,12.555600166,6.815000057,12.678000000,1
2,1,13,0,0,259626875,259626875,5.813720226,12.592820168,6.779099941,12.725000000,1
2,1,13,1,1,259626875,259626890,5.840119839,12.577119827,6.736999989,12.714000000,1
2,1,13,2,1,259626890,259626906,5.847799778,12.572899818,6.725100040,12.713000000,1
2,1,13,3,0,259626906,259626921,5.785039902,12.574339867,6.789299965,12.720000000,1
2,1,14,0,0,259626921,259626937,5.787940025,12.561940193,6.774000168,12.696000000,1
2,1,14,1,1,259626937,259626953,5.881100178,12.612099648,6.730999947,12.749000000,1
2,1,14,2,1,259626953,259626953,5.847819805,12.594320297,6.746500015,12.720000000,1
2,1,14,3,0,259626953,259626968,5.853139877,12.627940178,6.774799824,12.757000000,1
2,1,15,0,0,259626968,259626984,5.786459923,12.569959641,6.783500195,12.713000000,1
2,1,15,1,1,259626984,259627000,5.836559772,12.567859650,6.731299877,12.718000000,1
2,1,15,2,1,259627000,259627015,5.778100014,12.543899536,6.765799999,12.679000000,1
2,1,15,3,0,259627015,259627015,5.839620113,12.595820427,6.756199837,12.725000000,1
3,0,0,0,0,259629468,259629468,5.613319874,12.201239586,6.587920189,12.421000000,1
3,0,0,1,1,259629468,259629484,5.672959805,12.242460251,6.569499969,12.398000000,1
3,0,0,2,1,259629484,259629500,5.762279987,12.379280090,6.617000103,12.520000000,1
3,0,0,3,0,259629500,259629515,5.735020161,12.508419991,6.773399830,12.647000000,1
3,0,1,0,0,259629515,259629531,5.782299995,12.598739624,6.816440105,12.751000000,1
3,0,1,1,1,259629531,259629531,5.881700039,12.656800270,6.775100231,12.806000000,1
3,0,1,2,1,259629531,259629546,5.919839859,12.590499878,6.670660019,12.736000000,1
3,0,1,3,0,259629546,259629562,5.809000015,12.616999626,6.808000088,12.751000000,1
3,0,2,0,0,259629562,259629578,5.774079800,12.615980148,6.841899872,12.751000000,1
3,0,2,1,1,259629578,259629593,5.890319824,12.614119530,6.723800182,12.768000000,1
3,0,2,2,1,259629593,259629609,5.838379860,12.552180290,6.713799953,12.700000000,1
3,0,2,3,0,259629609,259629609,5.785799980,12.556799889,6.770999908,12.698000000,1
3,0,3,0,0,259629609,259629625,5.736780167,12.570579529,6.833799839,12.729000000,1
3,0,3,1,1,259629625,259629640,5.896880150,12.595979691,6.699100018,12.729000000,1
3,0,3,2,1,259629640,259629656,5.820980072,12.553079605,6.732100010,12.687000000,1
3,0,3,3,0,259629656,259629671,5.788720131,12.598719597,6.809999943,12.729000000,1
3,0,4,0,0,259629671,259629671,5.775559902,12.570960045,6.795400143,12.707000000,1
3,0,4,1,1,259629671,259629687,5.803599834,12.547200203,6.743599892,12.685000000,1
3,0,4,2,1,259629687,259629703,5.819340229,12.576840401,6.757500172,12.715000000,1
3,0,4,3,0,259629703,259629718,5.822840214,12.631340027,6.808499813,12.742000000,1
3,0,5,0,0,259629718,259629734,5.769400120,12.563599586,6.794199944,12.705000000,1
3,0,5,1,1,259629734,259629750,5.875579834,12.547300339,6.671720028,12.691000000,1
3,0,5,2,1,259629750,259629750,5.838980198,12.618780136,6.779799938,12.761000000,1
3,0,5,3,0,259629750,259629765,5.764739990,12.531640053,6.766900063,12.674000000,1
3,0,6,0,0,259629765,259629781,5.775159836,12.588859558,6.813700199,12.727000000,1
3,0,6,1,1,259629781,259629796,5.834720135,12.558620453,6.723899841,12.695000000,1
3,0,6,2,1,259629796,259629812,5.887579918,12.602140427,6.714560032,12.743000000,1
3,0,6,3,0,259629812,259629812,5.751200199,12.543100357,6.791900158,12.684000000,1
3,0,7,0,0,259629812,259629828,5.856100082,12.658499718,6.802400112,12.765000000,1
3,0,7,1,1,259629828,259629843,5.933700085,12.639659882,6.705959797,12.768000000,1
3,0,7,2,1,259629843,259629859,5.871719837,12.671119690,6.799399853,12.810000000,1
3,0,7,3,0,259629859,259629875,5.655439854,12.433739662,6.778299809,12.687000000,1
3,0,8,0,0,259629875,259629875,5.776140213,12.566140175,6.789999962,12.707000000,1
3,0,8,1,1,259629875,259629890,5.899260044,12.595459938,6.696199894,12.738000000,1
3,0,8,2,1,259629890,259629906,5.842559814,12.649559975,6.807000160,12.792000000,1
3,0,8,3,0,259629906,259629921,5.696119785,12.447019577,6.750899792,12.724000000,1
3,0,9,0,0,259629921,259629937,5.831639767,12.738780022,6.907139778,12.896000000,1
3,0,9,1,1,259629937,259629953,5.783140182,12.466440201,6.683300018,12.726000000,1
3,0,9,2,1,259629953,259629953,5.828279972,12.616180420,6.787899971,12.764000000,1
3,0,9,3,0,259629953,259629968,5.811600208,12.564100266,6.752500057,12.725000000,1
3,0,10,0,0,259629968,259629984,5.754600048,12.575799942,6.821199894,12.715000000,1
3,0,10,1,1,259629984,259630000,5.896599770,12.630920410,6.734320164,12.780000000,1
3,0,10,2,1,259630000,259630015,5.851940155,12.579739571,6.727799892,12.725000000,1
3,0,10,3,0,259630015,259630015,5.788340092,12.593640327,6.805300236,12.735000000,1
3,0,11,0,0,259630015,259630031,5.799260139,12.604860306,6.805600166,12.762000000,1
3,0,11,1,1,259630031,259630046,5.857900143,12.719599724,6.861700058,12.848000000,1
3,0,11,2,1,259630046,259630062,5.801420212,12.502920151,6.701499939,12.758000000,1
3,0,11,3,0,259630062,259630078,5.820960045,12.546259880,6.725299835,12.775000000,1
3,0,12,0,0,259630078,259630093,5.813620090,12.518520355,6.704899788,12.736000000,1
3,0,12,1,1,259630093,259630093,5.752280235,12.498180389,6.745900154,12.848000000,1
3,0,12,2,1,259630093,259630109,5.758860111,12.488360405,6.729499817,12.877000000,1
3,0,12,3,0,259630109,259630125,5.703499794,12.521900177,6.818399906,12.753000000,1
3,0,13,0,0,259630125,259630140,5.751259804,12.449899673,6.698639870,12.688000000,1
3,0,13,1,1,259630140,259630156,5.790800095,12.395099640,6.604300022,12.641000000,1
3,0,13,2,1,259630156,259630171,5.911039829,12.658940315,6.747900009,12.807000000,1
3,0,13,3,0,259630171,259630171,5.809760094,12.613260269,6.803500175,12.751000000,1
3,0,14,0,0,259630171,259630187,5.775559902,12.581859589,6.806300163,12.721000000,1
3,0,14,1,1,259630187,259630203,5.867420197,12.622920036,6.755499840,12.752000000,1
3,0,14,2,1,259630203,259630218,5.880000114,12.645899773,6.765900135,12.790000000,1
3,0,14,3,0,259630218,259630234,5.820539951,12.657239914,6.836699963,12.797000000,1
3,0,15,0,0,259630234,259630234,5.763040066,12.576040268,6.813000202,12.716000000,1
3,0,15,1,1,259630234,259630250,5.851260185,12.594860077,6.743599892,12.732000000,1
3,0,15,2,1,259630250,259630265,5.855959892,12.674460411,6.818500042,12.804000000,1
3,0,15,3,0,259630265,259630281,5.787660122,12.473320007,6.685659885,12.664000000,1
4,0,0,0,0,259632718,259632734,5.548540115,12.130040169,6.581500053,12.332000000,1
4,0,0,1,1,259632734,259632750,5.786200047,12.363860130,6.577660084,12.503000000,1
4,0,0,2,1,259632750,259632765,5.864799976,12.547599792,6.682799816,12.679000000,1
4,0,0,3,0,259632765,259632781,5.772999763,12.592100143,6.819099903,12.732000000,1
4,0,1,0,0,259632781,259632781,5.824679852,12.631779671,6.807099819,12.766000000,1
4,0,1,1,1,259632781,259632796,5.904640198,12.665340424,6.760700226,12.791000000,1
4,0,1,2,1,259632796,259632812,5.869379997,12.633580208,6.764200211,12.764000000,1
4,0,1,3,0,259632812,259632828,5.938859940,12.610239983,6.671380043,12.755000000,1
4,0,2,0,0,259632828,259632843,5.801060200,12.590660095,6.789599895,12.725000000,1
4,0,2,1,1,259632843,259632843,5.852059841,12.607159615,6.755099773,12.748000000,1
4,0,2,2,1,259632843,259632859,5.864719868,12.565819740,6.701099873,12.730000000,1
4,0,2,3,0,259632859,259632875,5.817739964,12.622340202,6.804599762,12.766000000,1
4,0,3,0,0,259632875,259632890,5.822539806,12.600339890,6.777800083,12.749000000,1
4,0,3,1,1,259632890,259632906,5.900539875,12.634940147,6.734399796,12.775000000,1
4,0,3,2,1,259632906,259632921,5.856800079,12.592900276,6.736100197,12.744000000,1
4,0,3,3,0,259632921,259632921,5.800099850,12.572600365,6.772500038,12.726000000,1
4,0,4,0,0,259632921,259632937,5.817059994,12.628060341,6.810999870,12.731000000,1
4,0,4,1,1,259632937,259632953,5.910799980,12.676699638,6.765900135,12.814000000,1
