frame,reset,wall_ms,invalid,rgb_min,rgb_max,luma_mean,roi_luma_mean,dark_pixels,roi_dark_pixels,changed_half_values_from_first,maxabs_from_first,checked
0,1,1370.901000,0,0,0.999511719,0.0104786282,0.0162493991,837356,271186,0,0,1
1,1,20.341000,0,0,0.999511719,0.0104786282,0.0162493991,837356,271186,0,0,1
2,1,20.375000,0,0,0.999511719,0.0104786282,0.0162493991,837356,271186,0,0,1
3,1,20.251000,0,0,0.999511719,0.0104786282,0.0162493991,837356,271186,0,0,1
4,1,26.423000,0,0,0.999511719,0.0104786282,0.0162493991,837356,271186,0,0,1
5,1,20.240000,0,0,0.999511719,0.0104786282,0.0162493991,837356,271186,0,0,1
6,1,20.318000,0,0,0.999511719,0.0104786282,0.0162493991,837356,271186,0,0,1
7,1,20.448000,0,0,0.999511719,0.0104786282,0.0162493991,837356,271186,0,0,1
8,1,27.744000,0,0,0.999511719,0.0104786282,0.0162493991,837356,271186,0,0,1
9,1,23.122000,0,0,0.999511719,0.0104786282,0.0162493991,837356,271186,0,0,1
10,1,25.171000,0,0,0.999511719,0.0104786282,0.0162493991,837356,271186,0,0,1
11,1,20.237000,0,0,0.999511719,0.0104786282,0.0162493991,837356,271186,0,0,1
