repeat,candidate,slot,mode,frames,ms,target_calls,replaced
0,3,0,0,80,11.515750000,2880,0
0,3,1,3,80,11.849725000,2880,1280
0,3,2,3,80,11.888437500,2880,1280
0,3,3,0,80,11.600175000,2880,0
0,4,0,0,80,11.606425000,2880,0
0,4,1,4,80,11.693225000,2880,2880
0,4,2,4,80,11.692862500,2880,2880
0,4,3,0,80,11.634212500,2880,0
