frame,reset,wall_ms,invalid,rgb_min,rgb_max,luma_mean,roi_luma_mean,dark_pixels,roi_dark_pixels,changed_half_values_from_first,maxabs_from_first,checked
0,1,1398.992000,0,0,0.999511719,0.0100132575,0.0156972295,841990,273935,0,0,1
1,1,25.008000,0,0,0.999511719,0.0100132575,0.0156972295,841990,273935,0,0,1
2,1,13.205000,0,0,0.999511719,0.0100132575,0.0156972295,841990,273935,0,0,1
3,1,13.331000,0,0,0.999511719,0.0100132575,0.0156972295,841990,273935,0,0,1
4,1,13.264000,0,0,0.999511719,0.0100132575,0.0156972295,841990,273935,0,0,1
5,1,14.705000,0,0,0.999511719,0.0100132575,0.0156972295,841990,273935,0,0,1
6,1,19.147000,0,0,0.999511719,0.0100132575,0.0156972295,841990,273935,0,0,1
7,1,13.431000,0,0,0.999511719,0.0100132575,0.0156972295,841990,273935,0,0,1
8,1,13.295000,0,0,0.999511719,0.0100132575,0.0156972295,841990,273935,0,0,1
9,1,13.407000,0,0,0.999511719,0.0100132575,0.0156972295,841990,273935,0,0,1
10,1,13.537000,0,0,0.999511719,0.0100132575,0.0156972295,841990,273935,0,0,1
11,1,16.805000,0,0,0.999511719,0.0100132575,0.0156972295,841990,273935,0,0,1
