repeat,candidate,slot,mode,frames,ms,target_calls,replaced
0,8,0,0,200,11.570415000,2000,0
0,8,1,8,200,11.302110000,2000,2000
0,8,2,8,200,11.313250000,2000,2000
0,8,3,0,200,11.625630000,2000,0
1,8,0,0,200,11.640390000,2000,0
1,8,1,8,200,11.369920000,2000,2000
1,8,2,8,200,11.366195000,2000,2000
1,8,3,0,200,11.686095000,2000,0
2,8,0,0,200,11.685605000,2000,0
2,8,1,8,200,11.387245000,2000,2000
2,8,2,8,200,11.381390000,2000,2000
2,8,3,0,200,11.684580000,2000,0
