frame,reset,wall_ms,invalid,rgb_min,rgb_max,luma_mean,roi_luma_mean,dark_pixels,roi_dark_pixels,changed_half_values_from_first,maxabs_from_first,checked
0,1,1259.647000,0,0,0.999511719,0.0100132575,0.0156972295,841990,273935,0,0,1
1,1,15.083000,,,,,,,,,,0
2,1,14.000000,,,,,,,,,,0
3,1,13.839000,,,,,,,,,,0
4,1,13.452000,,,,,,,,,,0
5,1,13.426000,,,,,,,,,,0
6,1,13.499000,,,,,,,,,,0
7,1,13.346000,,,,,,,,,,0
8,1,13.451000,,,,,,,,,,0
9,1,13.511000,,,,,,,,,,0
10,1,13.352000,,,,,,,,,,0
11,1,13.265000,,,,,,,,,,0
12,1,13.376000,,,,,,,,,,0
13,1,13.413000,,,,,,,,,,0
14,1,13.276000,,,,,,,,,,0
15,1,13.476000,,,,,,,,,,0
16,1,12.870000,,,,,,,,,,0
17,1,12.855000,,,,,,,,,,0
18,1,12.841000,,,,,,,,,,0
19,1,12.854000,,,,,,,,,,0
20,1,12.648000,,,,,,,,,,0
21,1,12.775000,,,,,,,,,,0
22,1,13.128000,,,,,,,,,,0
23,1,12.990000,,,,,,,,,,0
24,1,13.037000,,,,,,,,,,0
25,1,13.054000,,,,,,,,,,0
26,1,13.047000,,,,,,,,,,0
27,1,13.057000,,,,,,,,,,0
28,1,13.095000,,,,,,,,,,0
29,1,13.162000,,,,,,,,,,0
30,1,13.065000,,,,,,,,,,0
31,1,13.043000,,,,,,,,,,0
32,1,13.113000,,,,,,,,,,0
33,1,13.024000,,,,,,,,,,0
34,1,13.131000,,,,,,,,,,0
35,1,13.202000,,,,,,,,,,0
36,1,13.179000,,,,,,,,,,0
37,1,13.186000,,,,,,,,,,0
38,1,13.204000,,,,,,,,,,0
39,1,13.128000,,,,,,,,,,0
40,1,13.137000,,,,,,,,,,0
41,1,13.181000,,,,,,,,,,0
42,1,13.240000,,,,,,,,,,0
43,1,13.175000,,,,,,,,,,0
44,1,13.165000,,,,,,,,,,0
45,1,13.071000,,,,,,,,,,0
46,1,13.147000,,,,,,,,,,0
47,1,13.178000,,,,,,,,,,0
48,1,13.309000,,,,,,,,,,0
49,1,13.203000,,,,,,,,,,0
50,1,13.123000,,,,,,,,,,0
51,1,13.180000,,,,,,,,,,0
52,1,13.503000,,,,,,,,,,0
53,1,13.488000,,,,,,,,,,0
54,1,13.382000,,,,,,,,,,0
55,1,13.302000,,,,,,,,,,0
56,1,13.337000,,,,,,,,,,0
57,1,13.361000,,,,,,,,,,0
58,1,13.223000,,,,,,,,,,0
59,1,13.277000,,,,,,,,,,0
60,1,13.575000,,,,,,,,,,0
61,1,13.321000,,,,,,,,,,0
62,1,13.224000,,,,,,,,,,0
63,1,13.415000,,,,,,,,,,0
64,1,13.243000,,,,,,,,,,0
65,1,13.242000,,,,,,,,,,0
66,1,13.475000,,,,,,,,,,0
67,1,13.457000,,,,,,,,,,0
68,1,13.338000,,,,,,,,,,0
69,1,13.351000,,,,,,,,,,0
70,1,13.383000,,,,,,,,,,0
71,1,13.348000,,,,,,,,,,0
72,1,13.287000,,,,,,,,,,0
73,1,13.368000,,,,,,,,,,0
74,1,13.397000,,,,,,,,,,0
75,1,13.496000,,,,,,,,,,0
76,1,13.502000,,,,,,,,,,0
77,1,13.390000,,,,,,,,,,0
78,1,13.224000,,,,,,,,,,0
79,1,13.359000,,,,,,,,,,0
80,1,13.518000,,,,,,,,,,0
81,1,13.300000,,,,,,,,,,0
82,1,13.353000,,,,,,,,,,0
83,1,13.471000,,,,,,,,,,0
84,1,13.480000,,,,,,,,,,0
85,1,13.229000,,,,,,,,,,0
86,1,13.410000,,,,,,,,,,0
87,1,13.464000,,,,,,,,,,0
88,1,13.167000,,,,,,,,,,0
89,1,13.205000,,,,,,,,,,0
90,1,13.420000,,,,,,,,,,0
91,1,13.266000,,,,,,,,,,0
92,1,13.547000,,,,,,,,,,0
93,1,13.323000,,,,,,,,,,0
94,1,13.460000,,,,,,,,,,0
95,1,13.313000,,,,,,,,,,0
96,1,13.351000,,,,,,,,,,0
97,1,13.415000,,,,,,,,,,0
98,1,13.403000,,,,,,,,,,0
99,1,13.264000,,,,,,,,,,0
100,1,13.359000,,,,,,,,,,0
101,1,13.382000,,,,,,,,,,0
102,1,13.331000,,,,,,,,,,0
103,1,13.448000,,,,,,,,,,0
104,1,13.430000,,,,,,,,,,0
105,1,13.276000,,,,,,,,,,0
106,1,13.330000,,,,,,,,,,0
107,1,13.414000,,,,,,,,,,0
108,1,13.533000,,,,,,,,,,0
109,1,13.303000,,,,,,,,,,0
110,1,13.254000,,,,,,,,,,0
111,1,13.296000,,,,,,,,,,0
112,1,13.458000,,,,,,,,,,0
113,1,13.322000,,,,,,,,,,0
114,1,13.415000,,,,,,,,,,0
115,1,13.176000,,,,,,,,,,0
116,1,13.308000,,,,,,,,,,0
117,1,13.210000,,,,,,,,,,0
118,1,13.399000,,,,,,,,,,0
119,1,13.439000,,,,,,,,,,0
120,1,13.377000,,,,,,,,,,0
121,1,13.349000,,,,,,,,,,0
122,1,13.272000,,,,,,,,,,0
123,1,13.261000,,,,,,,,,,0
124,1,13.225000,,,,,,,,,,0
125,1,13.468000,,,,,,,,,,0
126,1,13.397000,,,,,,,,,,0
127,1,13.348000,,,,,,,,,,0
128,1,13.376000,,,,,,,,,,0
129,1,13.184000,,,,,,,,,,0
130,1,13.211000,,,,,,,,,,0
131,1,13.395000,,,,,,,,,,0
132,1,13.261000,,,,,,,,,,0
133,1,13.346000,,,,,,,,,,0
134,1,13.336000,,,,,,,,,,0
135,1,13.459000,,,,,,,,,,0
136,1,13.247000,,,,,,,,,,0
137,1,13.299000,,,,,,,,,,0
138,1,13.428000,,,,,,,,,,0
139,1,13.178000,,,,,,,,,,0
140,1,13.360000,,,,,,,,,,0
141,1,13.209000,,,,,,,,,,0
142,1,13.390000,,,,,,,,,,0
143,1,13.433000,,,,,,,,,,0
144,1,13.364000,,,,,,,,,,0
145,1,13.452000,,,,,,,,,,0
146,1,13.318000,,,,,,,,,,0
147,1,13.330000,,,,,,,,,,0
148,1,13.408000,,,,,,,,,,0
149,1,13.486000,,,,,,,,,,0
150,1,13.178000,,,,,,,,,,0
151,1,13.200000,,,,,,,,,,0
152,1,13.434000,,,,,,,,,,0
153,1,13.293000,,,,,,,,,,0
154,1,13.352000,,,,,,,,,,0
155,1,13.414000,,,,,,,,,,0
156,1,13.549000,,,,,,,,,,0
157,1,13.331000,,,,,,,,,,0
158,1,13.305000,,,,,,,,,,0
159,1,13.356000,0,0,0.999511719,0.0100132575,0.0156972295,841990,273935,0,0,1
