frame,reset,wall_ms,invalid,rgb_min,rgb_max,luma_mean,roi_luma_mean,dark_pixels,roi_dark_pixels,changed_half_values_from_first,maxabs_from_first,checked
0,1,1270.474000,0,0,0.999511719,0.0100132575,0.0156972295,841990,273935,0,0,1
1,1,14.914000,,,,,,,,,,0
2,1,14.355000,,,,,,,,,,0
3,1,13.909000,,,,,,,,,,0
4,1,13.269000,,,,,,,,,,0
5,1,13.353000,,,,,,,,,,0
6,1,13.249000,,,,,,,,,,0
7,1,13.415000,,,,,,,,,,0
8,1,13.363000,,,,,,,,,,0
9,1,13.413000,,,,,,,,,,0
10,1,13.365000,,,,,,,,,,0
11,1,13.565000,,,,,,,,,,0
12,1,13.695000,,,,,,,,,,0
13,1,13.624000,,,,,,,,,,0
14,1,13.654000,,,,,,,,,,0
15,1,13.614000,,,,,,,,,,0
16,1,12.875000,,,,,,,,,,0
17,1,12.772000,,,,,,,,,,0
18,1,12.820000,,,,,,,,,,0
19,1,12.848000,,,,,,,,,,0
20,1,12.870000,,,,,,,,,,0
21,1,12.862000,,,,,,,,,,0
22,1,12.970000,,,,,,,,,,0
23,1,13.171000,,,,,,,,,,0
24,1,13.222000,,,,,,,,,,0
25,1,13.355000,,,,,,,,,,0
26,1,13.194000,,,,,,,,,,0
27,1,13.310000,,,,,,,,,,0
28,1,13.208000,,,,,,,,,,0
29,1,13.302000,,,,,,,,,,0
30,1,13.299000,,,,,,,,,,0
31,1,13.214000,,,,,,,,,,0
32,1,13.085000,,,,,,,,,,0
33,1,13.265000,,,,,,,,,,0
34,1,13.179000,,,,,,,,,,0
35,1,13.281000,,,,,,,,,,0
36,1,13.410000,,,,,,,,,,0
37,1,13.293000,,,,,,,,,,0
38,1,13.237000,,,,,,,,,,0
39,1,13.173000,,,,,,,,,,0
40,1,13.313000,,,,,,,,,,0
41,1,13.207000,,,,,,,,,,0
42,1,13.602000,,,,,,,,,,0
43,1,13.260000,,,,,,,,,,0
44,1,13.202000,,,,,,,,,,0
45,1,13.227000,,,,,,,,,,0
46,1,13.349000,,,,,,,,,,0
47,1,13.381000,,,,,,,,,,0
48,1,13.187000,,,,,,,,,,0
49,1,13.150000,,,,,,,,,,0
50,1,13.240000,,,,,,,,,,0
51,1,13.179000,,,,,,,,,,0
52,1,13.248000,,,,,,,,,,0
53,1,13.315000,,,,,,,,,,0
54,1,13.501000,,,,,,,,,,0
55,1,13.227000,,,,,,,,,,0
56,1,13.272000,,,,,,,,,,0
57,1,13.604000,,,,,,,,,,0
58,1,13.332000,,,,,,,,,,0
59,1,13.468000,,,,,,,,,,0
60,1,13.337000,,,,,,,,,,0
61,1,13.304000,,,,,,,,,,0
62,1,13.257000,,,,,,,,,,0
63,1,13.399000,,,,,,,,,,0
64,1,13.415000,,,,,,,,,,0
65,1,13.351000,,,,,,,,,,0
66,1,13.415000,,,,,,,,,,0
67,1,13.532000,,,,,,,,,,0
68,1,13.278000,,,,,,,,,,0
69,1,13.667000,,,,,,,,,,0
70,1,13.449000,,,,,,,,,,0
71,1,13.337000,,,,,,,,,,0
72,1,13.206000,,,,,,,,,,0
73,1,13.349000,,,,,,,,,,0
74,1,13.517000,,,,,,,,,,0
75,1,13.424000,,,,,,,,,,0
76,1,13.347000,,,,,,,,,,0
77,1,13.455000,,,,,,,,,,0
78,1,13.479000,,,,,,,,,,0
79,1,13.323000,,,,,,,,,,0
80,1,13.580000,,,,,,,,,,0
81,1,13.486000,,,,,,,,,,0
82,1,13.376000,,,,,,,,,,0
83,1,13.394000,,,,,,,,,,0
84,1,13.398000,,,,,,,,,,0
85,1,13.384000,,,,,,,,,,0
86,1,13.368000,,,,,,,,,,0
87,1,13.439000,,,,,,,,,,0
88,1,13.427000,,,,,,,,,,0
89,1,13.377000,,,,,,,,,,0
90,1,13.829000,,,,,,,,,,0
91,1,13.401000,,,,,,,,,,0
