region,round,slot,cut,prefix_ms,gpu_frame_ms,tail_ms,wall_ms
0,15,1,1,0.925759971,10.283060074,9.357299805,10.655000000
0,15,2,1,0.880680025,10.290280342,9.409600258,10.669900000
0,15,3,0,0.000000000,10.554539680,10.554539680,10.967200000
1,0,0,1,0.899779975,10.225279808,9.325499535,10.591700000
1,0,1,5,2.109800100,10.684740067,8.574939728,10.981500000
1,0,2,5,1.720479965,10.385580063,8.665100098,10.667200000
1,0,3,1,1.015660048,10.404459953,9.388799667,10.648500000
1,1,0,1,0.934300005,10.669899940,9.735600471,11.057000000
1,1,1,5,1.703899980,10.377200127,8.673299789,10.690200000
1,1,2,5,1.740039945,10.435839653,8.695799828,10.803800000
1,1,3,1,0.889559984,10.398059845,9.508500099,10.792700000
1,2,0,1,0.837140024,10.234140396,9.397000313,10.653800000
1,2,1,5,1.727740049,10.273139954,8.545399666,10.648000000
1,2,2,5,1.723479986,10.465379715,8.741900444,10.831100000
1,2,3,1,0.931540012,10.375140190,9.443599701,10.769100000
1,3,0,1,0.895160019,10.390859604,9.495699883,10.761000000
1,3,1,5,1.597980022,10.245779991,8.647800446,10.649000000
1,3,2,5,1.764219999,10.211720467,8.447500229,10.640400000
1,3,3,1,1.020939946,10.463339806,9.442399979,10.852900000
1,4,0,1,0.981719971,10.405520439,9.423800468,10.768200000
1,4,1,5,1.592260003,10.176259995,8.583999634,10.575600000
1,4,2,5,1.703940034,10.325639725,8.621700287,10.635200000
1,4,3,1,0.962920010,10.424920082,9.461999893,10.687600000
1,5,0,1,0.903500021,10.314900398,9.411399841,10.592500000
1,5,1,5,1.733639956,10.664340019,8.930700302,10.955400000
1,5,2,5,1.767699957,10.416899681,8.649200439,10.721500000
1,5,3,1,0.911419988,10.378219604,9.466799736,10.655600000
1,6,0,1,0.917879999,10.306679726,9.388799667,10.572200000
1,6,1,5,1.738620043,10.799220085,9.060600281,11.088700000
1,6,2,5,1.728760004,10.336259842,8.607500076,10.625600000
1,6,3,1,0.893540025,10.326939583,9.433400154,10.601900000
1,7,0,1,0.912500024,10.374300003,9.461799622,10.654100000
1,7,1,5,1.729400039,10.394700050,8.665300369,10.685300000
1,7,2,5,1.770720005,10.330619812,8.559900284,10.595900000
1,7,3,1,0.902079999,10.316379547,9.414299965,10.576300000
1,8,0,1,0.905680001,10.421380043,9.515700340,10.697300000
1,8,1,5,1.748420000,10.364419937,8.616000175,10.643300000
1,8,2,5,1.741999984,10.373700142,8.631699562,10.664200000
1,8,3,1,0.907400012,10.402500153,9.495100021,10.710600000
1,9,0,1,0.871779978,10.291780472,9.420000076,10.644500000
1,9,1,5,1.752599955,10.357799530,8.605199814,10.628500000
1,9,2,5,1.744359970,10.397760391,8.653400421,10.659900000
1,9,3,1,0.906120002,10.363619804,9.457500458,10.654100000
1,10,0,1,0.907959998,10.339659691,9.431699753,10.631400000
1,10,1,5,1.756500006,10.463199615,8.706700325,10.704600000
1,10,2,5,1.761160016,10.346659660,8.585499763,10.561300000
1,10,3,1,1.244160056,10.703660011,9.459500313,11.005400000
1,11,0,1,0.907220006,10.402219772,9.494999886,10.663000000
1,11,1,5,1.743700027,10.448800087,8.705100060,10.715100000
1,11,2,5,2.082779884,10.714079857,8.631299973,11.010300000
1,11,3,1,0.863839984,10.329540253,9.465700150,10.635000000
1,12,0,1,0.926159978,10.399660110,9.473500252,10.664500000
1,12,1,5,1.739820004,10.403320312,8.663499832,10.673800000
1,12,2,5,1.754320025,10.750020027,8.995699883,11.040500000
1,12,3,1,0.893639982,10.355939865,9.462300301,10.666700000
1,13,0,1,0.883300006,10.364100456,9.480799675,10.665900000
1,13,1,5,1.732519984,10.363220215,8.630700111,10.616000000
1,13,2,5,1.750900030,10.363400459,8.612500191,10.651400000
1,13,3,1,0.900460005,10.296059608,9.395600319,10.573300000
1,14,0,1,0.910860002,10.386960030,9.476099968,10.651800000
1,14,1,5,1.789520025,10.403420448,8.613900185,10.667800000
1,14,2,5,1.729320049,10.358819962,8.629500389,10.634200000
1,14,3,1,0.903919995,10.382019997,9.478099823,10.650600000
1,15,0,1,0.909039974,10.288140297,9.379099846,10.556000000
1,15,1,5,1.724259973,10.435059547,8.710800171,10.708400000
1,15,2,5,1.732579947,10.367380142,8.634799957,10.637800000
1,15,3,1,0.918799996,10.336700439,9.417900085,10.601500000
2,0,0,5,1.747900009,10.409099579,8.661199570,10.688200000
2,0,1,10,2.378720045,10.351420403,7.972700119,10.633200000
2,0,2,10,2.357180119,10.364680290,8.007499695,10.617200000
2,0,3,5,1.734240055,10.361040115,8.626799583,10.645900000
2,1,0,5,1.724640012,10.360739708,8.636099815,10.634800000
2,1,1,10,2.369199991,10.401499748,8.032299995,10.690600000
2,1,2,10,2.379699945,10.396200180,8.016500473,10.662200000
2,1,3,5,1.714419961,10.277720451,8.563300133,10.565000000
2,2,0,5,1.737519979,10.367219925,8.629699707,10.642900000
2,2,1,10,2.344759941,10.325460434,7.980700016,10.577900000
2,2,2,10,2.374500036,10.355899811,7.981400013,10.658700000
2,2,3,5,1.738620043,10.409219742,8.670599937,10.689400000
2,3,0,5,1.746840000,10.395640373,8.648799896,10.639400000
2,3,1,10,2.346859932,10.368659973,8.021800041,10.644400000
2,3,2,10,2.368880033,10.585280418,8.216400146,10.854800000
2,3,3,5,1.718299985,10.333800316,8.615500450,10.702700000
2,4,0,5,1.728320003,10.300620079,8.572299957,10.590600000
2,4,1,10,2.699079990,10.679080009,7.980000019,10.975200000
2,4,2,10,2.339139938,10.423839569,8.084699631,10.706100000
2,4,3,5,1.758059978,10.396160126,8.638099670,10.682700000
2,5,0,5,1.737419963,10.716919899,8.979499817,11.014900000
2,5,1,10,2.342639923,10.344140053,8.001500130,10.631000000
2,5,2,10,2.369960070,10.370860100,8.000900269,10.637900000
2,5,3,5,1.775720000,10.463020325,8.687299728,10.891500000
2,6,0,5,1.758520007,10.327819824,8.569299698,10.584200000
2,6,1,10,2.345319986,10.341620445,7.996300220,10.605400000
2,6,2,10,2.372420073,10.438819885,8.066399574,10.704200000
2,6,3,5,1.760220051,10.396320343,8.636099815,10.640100000
2,7,0,5,1.725479960,10.378479958,8.652999878,10.636100000
2,7,1,10,2.355000019,10.386400223,8.031399727,10.659700000
2,7,2,10,2.380680084,10.399479866,8.018799782,10.692400000
2,7,3,5,1.721160054,10.319560051,8.598400116,10.622400000
2,8,0,5,1.731940031,10.390839577,8.658900261,10.667100000
2,8,1,10,2.488620043,10.481419563,7.992800236,10.759100000
2,8,2,10,2.245739937,10.249739647,8.003999710,10.614000000
2,8,3,5,1.738219976,10.378120422,8.639900208,10.634600000
2,9,0,5,1.755620003,10.359219551,8.603599548,10.632000000
2,9,1,10,2.365780115,10.500379562,8.134599686,10.769500000
2,9,2,10,2.368000031,10.757100105,8.389100075,11.023000000
2,9,3,5,1.737360001,10.359660149,8.622300148,10.645600000
2,10,0,5,1.723620057,10.449720383,8.726099968,10.707300000
2,10,1,10,2.362499952,10.371999741,8.009499550,10.638900000
2,10,2,10,2.362020016,10.402919769,8.040900230,10.675100000
2,10,3,5,1.754940033,10.797940254,9.043000221,11.085000000
2,11,0,5,1.735399961,10.301899910,8.566499710,10.603700000
2,11,1,10,2.330300093,10.301199913,7.970900059,10.566000000
2,11,2,10,2.362139940,10.381739616,8.019599915,10.632800000
2,11,3,5,1.741539955,10.412240028,8.670700073,10.688600000
2,12,0,5,1.697720051,10.315019608,8.617300034,10.654300000
2,12,1,10,2.359499931,10.410900116,8.051400185,10.677600000
2,12,2,10,2.370719910,10.358719826,7.987999916,10.645500000
2,12,3,5,1.729220033,10.389820099,8.660599709,10.634200000
2,13,0,5,1.734779954,10.418979645,8.684200287,10.661000000
2,13,1,10,2.318459988,10.401860237,8.083399773,10.690900000
2,13,2,10,2.419080019,10.395279884,7.976200104,10.763400000
2,13,3,5,1.650900006,10.283599854,8.632699966,10.651100000
2,14,0,5,1.729099989,10.388400078,8.659299850,10.642200000
2,14,1,10,2.365520000,10.361020088,7.995500088,10.625200000
2,14,2,10,2.344980001,10.393779755,8.048800468,10.670500000
2,14,3,5,1.752859950,10.437760353,8.684900284,10.694900000
2,15,0,5,1.743139982,10.763540268,9.020400047,11.034700000
2,15,1,10,2.369920015,10.330419540,7.960499763,10.616300000
2,15,2,10,2.361419916,10.430319786,8.068900108,10.701700000
2,15,3,5,1.742599964,10.727700233,8.985099792,11.004400000
3,0,0,10,2.380640030,10.409839630,8.029199600,10.706200000
3,0,1,17,3.023139954,10.414340019,7.391200066,10.661100000
3,0,2,17,3.071039915,10.431639671,7.360599995,10.684100000
3,0,3,10,2.360660076,10.370860100,8.010199547,10.634800000
3,1,0,10,2.360260010,10.441260338,8.081000328,10.712400000
3,1,1,17,3.154200077,10.356479645,7.202280045,10.775500000
3,1,2,17,3.038899899,10.386699677,7.347799778,10.653400000
3,1,3,10,2.351999998,10.415599823,8.063599586,10.670800000
3,2,0,10,2.378180027,10.412879944,8.034700394,10.689400000
3,2,1,17,3.049340010,10.408140182,7.358799934,10.684900000
3,2,2,17,3.024620056,10.407919884,7.383299828,10.672000000
3,2,3,10,2.367640018,10.501939774,8.134300232,10.766100000
3,3,0,10,2.362020016,10.293419838,7.931399822,10.508300000
3,3,1,17,3.397320032,10.745820045,7.348499775,11.013700000
3,3,2,17,3.056380033,10.463179588,7.406799793,10.732900000
3,3,3,10,2.505500078,10.373200417,7.867700100,10.766000000
3,4,0,10,2.758860111,10.721260071,7.962399960,11.034100000
3,4,1,17,3.035039902,10.480139732,7.445099831,10.787600000
3,4,2,17,2.968800068,10.417200089,7.448400021,10.756900000
3,4,3,10,2.231580019,10.151679993,7.920100212,10.599600000
3,5,0,10,2.353719950,10.408519745,8.054800034,10.659100000
3,5,1,17,3.073940039,10.534040451,7.460100174,10.807800000
3,5,2,17,2.912199974,10.348400116,7.436200142,10.747100000
3,5,3,10,2.318860054,10.277660370,7.958799839,10.627600000
3,6,0,10,2.355099916,10.508099556,8.152999878,10.788800000
3,6,1,17,3.007280111,10.235580444,7.228300095,10.626600000
3,6,2,17,2.991820097,10.363619804,7.371799946,10.709000000
3,6,3,10,2.368479967,10.419980049,8.051500320,10.739600000
3,7,0,10,2.351540089,10.411840439,8.060299873,10.821400000
3,7,1,17,3.056999922,10.349599838,7.292600155,10.758700000
3,7,2,17,3.034620047,10.337019920,7.302400112,10.714000000
3,7,3,10,2.346260071,10.436659813,8.090399742,10.771900000
3,8,0,10,2.408020020,10.403019905,7.994999886,10.709000000
3,8,1,17,3.433439970,10.754839897,7.321400166,11.088100000
3,8,2,17,3.069720030,10.493320465,7.423600197,10.813600000
3,8,3,10,2.443259954,10.491860390,8.048600197,10.760800000
3,9,0,10,2.301539898,10.409939766,8.108400345,10.806000000
3,9,1,17,2.931720018,10.327819824,7.396100044,10.731800000
3,9,2,17,3.083859921,10.389559746,7.305699825,10.674800000
3,9,3,10,2.349539995,10.659540176,8.310000420,10.992800000
3,10,0,10,2.362319946,10.381520271,8.019200325,10.658100000
3,10,1,17,2.943059921,10.318659782,7.375599861,10.697900000
3,10,2,17,3.054579973,10.458479881,7.403900146,10.741100000
3,10,3,10,2.396600008,10.382699966,7.986100197,10.703700000
3,11,0,10,2.296119928,10.317720413,8.021599770,10.635300000
3,11,1,17,3.013659954,10.396860123,7.383200169,10.679300000
3,11,2,17,3.030019999,10.450420380,7.420400143,10.715900000
3,11,3,10,2.305900097,10.439800262,8.133899689,10.781100000
3,12,0,10,2.324559927,10.214859962,7.890299797,10.593200000
3,12,1,17,3.008860111,10.481360435,7.472499847,10.739600000
3,12,2,17,3.086060047,10.342459679,7.256400108,10.645000000
3,12,3,10,2.354120016,10.424920082,8.070799828,10.707500000
3,13,0,10,2.358999968,10.461000443,8.102000237,10.793900000
3,13,1,17,3.010220051,10.489620209,7.479400158,10.846300000
3,13,2,17,2.878819942,10.546520233,7.667699814,10.964800000
3,13,3,10,2.356620073,10.328820229,7.972199917,10.604200000
3,14,0,10,2.483760118,10.451660156,7.967899799,10.732900000
3,14,1,17,3.049639940,10.736140251,7.686500072,11.173500000
3,14,2,17,3.005039930,10.421440125,7.416399956,10.732100000
3,14,3,10,2.209520102,10.232919693,8.023400307,10.637300000
3,15,0,10,2.476840019,10.378640175,7.901800156,10.729000000
3,15,1,17,3.011019945,10.417119980,7.406099796,10.679400000
3,15,2,17,3.039239883,10.418540001,7.379300117,10.663500000
3,15,3,10,2.360739946,10.422940254,8.062199593,10.697900000
4,0,0,17,2.970599890,10.508600235,7.538000107,10.859300000
4,0,1,34,3.638079882,10.395179749,6.757100105,10.779900000
4,0,2,34,3.613320112,10.480239868,6.866919994,10.751800000
4,0,3,17,3.047580004,10.811079979,7.763500214,11.091800000
4,1,0,17,2.918560028,10.261560440,7.342999935,10.642000000
4,1,1,34,3.709120035,10.579319954,6.870200157,10.833600000
4,1,2,34,3.715359926,10.441260338,6.725900173,10.773600000
4,1,3,17,2.895780087,10.323380470,7.427599907,10.712700000
4,2,0,17,3.004600048,10.806200027,7.801599979,11.101600000
4,2,1,34,3.680959940,10.318440437,6.637479782,10.722900000
4,2,2,34,3.557499886,10.348799706,6.791299820,10.676100000
4,2,3,17,3.026560068,10.403659821,7.377099991,10.740900000
4,3,0,17,3.035439968,10.428640366,7.393199921,10.688600000
4,3,1,34,3.644360065,10.418160439,6.773799896,10.678000000
4,3,2,34,3.665980101,10.599180222,6.933199883,10.869000000
4,3,3,17,2.887599945,10.234700203,7.347099781,10.623400000
4,4,0,17,3.042560101,10.490059853,7.447500229,10.769100000
4,4,1,34,3.628340006,10.748339653,7.119999886,11.054600000
4,4,2,34,3.627439976,10.399459839,6.772019863,10.729500000
4,4,3,17,3.015199900,10.329500198,7.314300060,10.618100000
4,5,0,17,3.020400047,10.442600250,7.422200203,10.705000000
4,5,1,34,3.659499884,10.426099777,6.766600132,10.693800000
4,5,2,34,3.691420078,10.453080177,6.761660099,10.706700000
4,5,3,17,3.091120005,10.435219765,7.344099998,10.706400000
4,6,0,17,3.070820093,10.447719574,7.376900196,10.728600000
4,6,1,34,3.704580069,10.366680145,6.662099838,10.696000000
4,6,2,34,3.637680054,10.405980110,6.768300056,10.705200000
4,6,3,17,3.056279898,10.482179642,7.425899982,10.883400000
4,7,0,17,3.027359962,10.740260124,7.712900162,11.042800000
4,7,1,34,3.685480118,10.397979736,6.712500095,10.689800000
4,7,2,34,3.738699913,10.524800301,6.786099911,10.800200000
4,7,3,17,3.030800104,10.751600266,7.720799923,11.026200000
4,8,0,17,3.025700092,10.339200020,7.313499928,10.637800000
4,8,1,34,3.669199944,10.576000214,6.906799793,10.850400000
4,8,2,34,3.622020006,10.479220390,6.857200146,10.861100000
4,8,3,17,2.945600033,10.330100060,7.384500027,10.718900000
4,9,0,17,2.920239925,10.265139580,7.344900131,10.610000000
4,9,1,34,3.750960112,10.418560028,6.667600155,10.736300000
4,9,2,34,3.756380081,10.548379898,6.791999817,10.989200000
4,9,3,17,2.985820055,10.345720291,7.359899998,10.726200000
4,10,0,17,3.086380005,10.446880341,7.360499859,10.768100000
4,10,1,34,3.556940079,10.349840164,6.792900085,10.715600000
4,10,2,34,3.921260118,10.451060295,6.529799938,10.717900000
4,10,3,17,3.002959967,10.389559746,7.386600018,10.689900000
4,11,0,17,3.061820030,10.409720421,7.347899914,10.669400000
4,11,1,34,3.661920071,10.459819794,6.797900200,10.753800000
4,11,2,34,3.720799923,10.467599869,6.746799946,10.728900000
4,11,3,17,3.003920078,10.450920105,7.447000027,10.749500000
4,12,0,17,3.197760105,10.428959846,7.231200218,10.779900000
4,12,1,34,3.703079939,10.567680359,6.864600182,10.840500000
4,12,2,34,3.976599932,10.910200119,6.933599949,11.225000000
4,12,3,17,2.826780081,10.224080086,7.397299767,10.717800000
4,13,0,17,3.058540106,10.454039574,7.395500183,10.688300000
4,13,1,34,3.683900118,10.822099686,7.138199806,11.094700000
4,13,2,34,3.668979883,10.386199951,6.717219830,10.724300000
4,13,3,17,3.065759897,10.445260048,7.379499912,10.715800000
4,14,0,17,3.055039883,10.416440010,7.361400127,10.662600000
4,14,1,34,3.622380018,10.430780411,6.808400154,10.714600000
4,14,2,34,3.682919979,10.473420143,6.790500164,10.731800000
4,14,3,17,3.058939934,10.422039986,7.363100052,10.695100000
4,15,0,17,3.029099941,10.410400391,7.381299973,10.692000000
4,15,1,34,3.705739975,10.526240349,6.820499897,10.799700000
4,15,2,34,3.606539965,10.313139915,6.706600189,10.689600000
4,15,3,17,3.110559940,10.372260094,7.261700153,10.656200000
5,0,0,34,3.662659883,10.521860123,6.859200001,10.816600000
5,0,1,91,4.664040089,10.557140350,5.893099785,11.009200000
5,0,2,91,4.617179871,10.442879677,5.825699806,10.846000000
5,0,3,34,3.725219965,10.424019814,6.698800087,10.696500000
5,1,0,34,3.664740086,10.491339684,6.826600075,10.745100000
5,1,1,91,4.798220158,10.925219536,6.126999855,11.176900000
5,1,2,91,4.782219887,10.514320374,5.732100010,10.787500000
5,1,3,34,3.658099890,10.436200142,6.778100014,10.717500000
5,2,0,34,3.651360035,10.438260078,6.786900043,10.701600000
5,2,1,91,4.777599812,10.592700005,5.815100193,10.845800000
5,2,2,91,4.802060127,10.490079880,5.688020229,10.707500000
5,2,3,34,3.648240089,10.408740044,6.760499954,10.665300000
5,3,0,34,3.644819975,10.440620422,6.795800209,10.700400000
5,3,1,91,4.780739784,10.530940056,5.750199795,10.760900000
5,3,2,91,4.941520214,10.701740265,5.760220051,10.945700000
5,3,3,34,3.649039984,10.309439659,6.660399914,10.686100000
5,4,0,34,3.631320000,10.413220406,6.781899929,10.796900000
5,4,1,91,4.810659885,10.570360184,5.759699821,10.853800000
5,4,2,91,4.759560108,10.659859657,5.900300026,10.929300000
5,4,3,34,3.516819954,10.356120110,6.839300156,10.725000000
5,5,0,34,3.688220024,10.850620270,7.162399769,11.096900000
5,5,1,91,4.739019871,10.530019760,5.790999889,10.797000000
5,5,2,91,4.807539940,10.555239677,5.747700214,10.785300000
5,5,3,34,3.661200047,10.430199623,6.769000053,10.677700000
5,6,0,34,3.996059895,10.884819984,6.888760090,11.173200000
5,6,1,91,4.732779980,10.438199997,5.705420017,10.812700000
5,6,2,91,4.760739803,10.543040276,5.782299995,10.791400000
5,6,3,34,3.678719997,10.552519798,6.873799801,10.799000000
5,7,0,34,3.621059895,10.372759819,6.751699924,10.757200000
5,7,1,91,4.794439793,10.548379898,5.753940105,10.819700000
5,7,2,91,4.885620117,10.617119789,5.731500149,10.854300000
5,7,3,34,3.539160013,10.403860092,6.864699841,10.742700000
5,8,0,34,3.644059896,10.376859665,6.732800007,10.712100000
5,8,1,91,4.800199986,10.540220261,5.740019798,10.782700000
5,8,2,91,4.759260178,10.523659706,5.764400005,10.767500000
5,8,3,34,3.694060087,10.454520226,6.760459900,10.728600000
5,9,0,34,3.748960018,10.588580132,6.839620113,10.836900000
5,9,1,91,4.815020084,10.917619705,6.102600098,11.171500000
5,9,2,91,4.815239906,10.513759613,5.698520184,10.806400000
5,9,3,34,3.623559952,10.410460472,6.786900043,10.672800000
5,10,0,34,3.688999891,10.635499954,6.946499825,10.900500000
5,10,1,91,4.677919865,10.473620415,5.795700073,10.859400000
5,10,2,91,4.840740204,10.674139977,5.833399773,10.915400000
5,10,3,34,3.687939882,10.473139763,6.785200119,10.725900000
5,11,0,34,3.943039894,10.689180374,6.746140003,10.991400000
5,11,1,91,4.778079987,10.615380287,5.837299824,10.883500000
5,11,2,91,4.752940178,10.526040077,5.773099899,10.783700000
5,11,3,34,4.013020039,10.737219810,6.724199772,11.042200000
5,12,0,34,3.679199934,10.447979927,6.768780231,10.730700000
5,12,1,91,4.806000233,10.598299980,5.792300224,10.830500000
5,12,2,91,4.720200062,10.519300461,5.799099922,10.776900000
5,12,3,34,3.673779964,10.459679604,6.785900116,10.734800000
5,13,0,34,3.668220043,10.468819618,6.800600052,10.733400000
5,13,1,91,4.888040066,10.660940170,5.772900105,10.909100000
5,13,2,91,4.694139957,10.492139816,5.797999859,10.820000000
5,13,3,34,3.645240068,10.407039642,6.761799812,10.796000000
5,14,0,34,3.778739929,10.544340134,6.765600204,10.807700000
5,14,1,91,4.647240162,10.406240463,5.758999825,10.759600000
5,14,2,91,4.743179798,10.520979881,5.777800083,10.766500000
5,14,3,34,3.652679920,10.430780411,6.778100014,10.693900000
5,15,0,34,3.626039982,10.433639526,6.807600021,10.714600000
5,15,1,91,4.783400059,10.583900452,5.800499916,10.824600000
5,15,2,91,4.840499878,10.560580254,5.720079899,10.805900000
5,15,3,34,3.683079958,10.517620087,6.834539890,10.801100000
6,0,0,91,4.775640011,10.474840164,5.699200153,10.815400000
6,0,1,93,4.837999821,10.517020226,5.679019928,10.910100000
6,0,2,93,4.793439865,10.525540352,5.732100010,10.985000000
6,0,3,91,4.667180061,10.425580025,5.758399963,10.769900000
6,1,0,91,4.838840008,10.562760353,5.723919868,10.902100000
6,1,1,93,5.005340099,10.637700081,5.632359982,10.867700000
6,1,2,93,4.915619850,10.475219727,5.559599876,10.787100000
6,1,3,91,4.637400150,10.506699562,5.869299889,10.897900000
6,2,0,91,4.833119869,10.639419556,5.806300163,10.967400000
6,2,1,93,4.702340126,10.509739876,5.807400227,10.895200000
6,2,2,93,4.642720222,10.371520042,5.728799820,10.787200000
6,2,3,91,4.857140064,10.613439560,5.756299973,10.854800000
6,3,0,91,4.866779804,10.607580185,5.740799904,10.910100000
6,3,1,93,4.762420177,10.458539963,5.696119785,10.851200000
6,3,2,93,5.119540215,10.781740189,5.662199974,11.154800000
6,3,3,91,4.728819847,10.657320023,5.928500175,10.978900000
6,4,0,91,4.632939816,10.376740456,5.743800163,10.758300000
6,4,1,93,4.756420135,10.509619713,5.753200054,10.787100000
6,4,2,93,4.908279896,10.602379799,5.694099903,10.873500000
6,4,3,91,4.748640060,10.537739754,5.789100170,10.779300000
6,5,0,91,4.766699791,10.935999870,6.169300079,11.169500000
6,5,1,93,4.849860191,10.555459976,5.705599785,10.821900000
6,5,2,93,4.836380005,10.595179558,5.758800030,10.876100000
6,5,3,91,4.751699924,10.533599854,5.781899929,10.788900000
6,6,0,91,4.808740139,10.519080162,5.710340023,10.770500000
6,6,1,93,4.801799774,10.489500046,5.687699795,10.711900000
6,6,2,93,4.856219769,10.597120285,5.740900040,10.842400000
6,6,3,91,4.761419773,10.638520241,5.877099991,10.875900000
6,7,0,91,4.786260128,10.471759796,5.685500145,10.840100000
6,7,1,93,4.793739796,10.583840370,5.790100098,10.859300000
6,7,2,93,4.753759861,10.391260147,5.637499809,10.753500000
6,7,3,91,4.748799801,10.535699844,5.786900043,10.888500000
6,8,0,91,4.802899837,10.542599678,5.739699841,10.893500000
6,8,1,93,4.877580166,10.471619606,5.594039917,10.798400000
6,8,2,93,4.892499924,10.595399857,5.702899933,10.888400000
6,8,3,91,4.664080143,10.482680321,5.818600178,10.872200000
6,9,0,91,4.694419861,10.530920029,5.836500168,10.888300000
6,9,1,93,4.702459812,10.483559608,5.781099796,10.828600000
6,9,2,93,4.855740070,10.886839867,6.031099796,11.154900000
6,9,3,91,4.831719875,10.590180397,5.758460045,10.845800000
6,10,0,91,4.806900024,10.602000237,5.795100212,10.961200000
6,10,1,93,4.756999969,10.629300117,5.872300148,10.999500000
6,10,2,93,4.741000175,10.561300278,5.820300102,10.936000000
6,10,3,91,4.630420208,10.394980431,5.764560223,10.753500000
6,11,0,91,4.768579960,10.620980263,5.852399826,10.875900000
6,11,1,93,5.080480099,10.767580032,5.687099934,11.080000000
6,11,2,93,4.844699860,10.526800156,5.682099819,10.785600000
6,11,3,91,4.713180065,10.483679771,5.770500183,10.762900000
6,12,0,91,4.810800076,10.547039986,5.736239910,10.810900000
6,12,1,93,4.795000076,10.534099579,5.739099979,10.785400000
6,12,2,93,4.865359783,10.558759689,5.693399906,10.806800000
