frame,index,module,kernel,stage,groups,threads,count,start_ms,end_ms,duration_ms,frame_ms,scalar_args
0,21,mh_fast,mh_ffn_fused_c128_project_mapped_g128_qkv_bytein_fb,block12,2280,256,4669440,5.805880070,6.010119915,0.204239994,28.858600616,_;_;_;_;_;36480;240;144;240;0;4
0,22,mh_fused,c128_attention_project_fb_bout_diag,block12,570,512,570,6.016960144,6.123320103,0.106360003,28.858600616,_;_;_;_;240;152;4;240;144;0;4
0,23,mh_fast,mh_ffn_fused_c128_project_g128_qkv_bytein_fb,block13,2160,256,4423680,6.124800205,6.280200005,0.155399993,28.858600616,_;_;_;_;_;34560;240;144;240;0;0
0,24,mh_fused,c128_attention_project_fb_bout_diag,block13,540,512,540,6.281559944,6.378359795,0.096799999,28.858600616,_;_;_;_;240;144;4;0;0;0;0
0,25,mh_fast,mh_ffn_fused_c128_project_mapped_g128_qkv_bytein_fb,block14,2356,256,4825088,6.379839897,6.538839817,0.158999994,28.858600616,_;_;_;_;_;37696;240;144;248;4;4
0,26,mh_fused,c128_attention_project_fb_diag,block14,589,512,589,6.547200203,6.655280113,0.108080000,28.858600616,_;_;_;_;248;152;3;240;144;4;4
0,27,mh_fast,mh_pool_project_group_c128,block15,540,128,2211840,6.656760216,6.729720116,0.072959997,28.858600616,_;_;_;120;72;240;0;0
0,28,mh_fast,mh_ffn_fused_c256_frag_project_g128_qkv_fb,block15,540,512,2211840,6.732439995,6.857840061,0.125400007,28.858600616,_;_;_;_;_;8640;120;72;120;0;0
0,29,mh_fused,c256_attention_project_fb_bout_diag,block15,135,512,135,6.859320164,6.947720051,0.088399999,28.858600616,_;_;_;_;120;72;4;0;0;0;0
0,30,mh_fast,mh_ffn_fused_c256_frag_project_mapped_g128_qkv_bytein_fb,block16,640,512,2621440,6.949240208,7.077799797,0.128560007,28.858600616,_;_;_;_;_;10240;120;72;128;4;4
0,31,mh_fused,c256_attention_project_fb_bout_diag,block16,160,512,160,7.080480099,7.179399967,0.098920003,28.858600616,_;_;_;_;128;80;4;120;72;4;4
0,32,mh_fast,mh_ffn_fused_c256_frag_project_mapped_g128_qkv_bytein_fb,block17,576,512,2359296,7.181159973,7.311039925,0.129879996,28.858600616,_;_;_;_;_;9216;120;72;128;4;0
0,33,mh_fused,c256_attention_project_fb_bout_diag,block17,144,512,144,7.312560081,7.407360077,0.094800003,28.858600616,_;_;_;_;128;72;4;120;72;4;0
0,34,mh_fast,mh_ffn_fused_c256_frag_project_mapped_g128_qkv_bytein_fb,block18,600,512,2457600,7.409080029,7.533440113,0.124360003,28.858600616,_;_;_;_;_;9600;120;72;120;0;4
0,35,mh_fused,c256_attention_project_fb_bout_diag,block18,150,512,150,7.536119938,7.633800030,0.097680002,28.858600616,_;_;_;_;120;80;4;120;72;0;4
0,36,mh_fast,mh_ffn_fused_c256_frag_project_g128_qkv_bytein_fb,block19,540,512,2211840,7.635519981,7.759079933,0.123559996,28.858600616,_;_;_;_;_;8640;120;72;120;0;0
0,37,mh_fused,c256_attention_project_fb_bout_diag,block19,135,512,135,7.760519981,7.875879765,0.115359999,28.858600616,_;_;_;_;120;72;4;0;0;0;0
0,38,mh_fast,mh_ffn_fused_c256_frag_project_mapped_g128_qkv_bytein_fb,block20,640,512,2621440,7.877439976,8.012920380,0.135480002,28.858600616,_;_;_;_;_;10240;120;72;128;4;4
0,39,mh_fused,c256_attention_project_fb_bout_diag,block20,160,512,160,8.014320374,8.113120079,0.098800004,28.858600616,_;_;_;_;128;80;4;120;72;4;4
0,40,mh_fast,mh_ffn_fused_c256_frag_project_mapped_g128_qkv_bytein_fb,block21,576,512,2359296,8.114879608,8.253560066,0.138679996,28.858600616,_;_;_;_;_;9216;120;72;128;4;0
0,41,mh_fused,c256_attention_project_fb_bout_diag,block21,144,512,144,8.255040169,8.349439621,0.094400004,28.858600616,_;_;_;_;128;72;4;120;72;4;0
0,42,mh_fast,mh_ffn_fused_c256_frag_project_mapped_g128_qkv_bytein_fb,block22,600,512,2457600,8.351200104,8.482919693,0.131720006,28.858600616,_;_;_;_;_;9600;120;72;120;0;4
0,43,mh_fused,c256_attention_project_fb_diag,block22,150,512,150,8.484239578,8.582759857,0.098520003,28.858600616,_;_;_;_;120;80;3;120;72;0;4
0,44,mh_fast,mh_pool_project_group_c256,block23,135,256,1105920,8.584839821,8.647959709,0.063120000,28.858600616,_;_;_;60;36;120;0;0
0,45,mh,mh_shift_pack,block23,5120,256,1310720,8.651599884,8.710240364,0.058639999,28.858600616,_;_;60;36;64;40;0;0;512;0
0,46,deep_fast,split_mix_blocked_h16w,block23,1280,32,1310720,8.718079567,8.792559624,0.074479997,28.858600616,_;_;_;2560
0,47,deep_fast,split_ffn_fused_fp8_t8,block23,1280,128,1310720,8.796279907,8.865599632,0.069320001,28.858600616,_;_;_;_;2560
0,48,deep_fast,split_projection_frag,block23,1280,32,1310720,8.867079735,8.927319527,0.060240000,28.858600616,_;_;_;_;_;2560
0,49,mh_fast,mh_qkv_normalize_frag_c512,block23,3840,32,3932160,8.931719780,9.014559746,0.082840003,28.858600616,_;_;_;2560
0,50,mh_fused,mh_attention_fused_fp8_out,block23,640,128,640,9.015919685,9.082320213,0.066399999,28.858600616,_;_;_;64;40;512
0,51,mh_fast,mh_attention_project_frag_c512,block23,1280,32,1310720,9.083760262,9.158160210,0.074400000,28.858600616,_;_;_;_;2560;0;60;36;64;0;0
0,52,mh,mh_shift_pack,block24,5120,256,1310720,9.161879539,9.220800400,0.058920000,28.858600616,_;_;60;36;64;40;4;4;512;0
0,53,deep_fast,split_mix_blocked_h16w,block24,1280,32,1310720,9.227160454,9.301400185,0.074239999,28.858600616,_;_;_;2560
0,54,deep_fast,split_ffn_fused_fp8_t8,block24,1280,128,1310720,9.305120468,9.374039650,0.068920001,28.858600616,_;_;_;_;2560
0,55,deep_fast,split_projection_frag,block24,1280,32,1310720,9.375559807,9.436200142,0.060640000,28.858600616,_;_;_;_;_;2560
0,56,mh_fast,mh_qkv_normalize_frag_c512,block24,3840,32,3932160,9.440640450,9.524000168,0.083360001,28.858600616,_;_;_;2560
0,57,mh_fused,mh_attention_fused_fp8_out,block24,640,128,640,9.525360107,9.605239868,0.079879999,28.858600616,_;_;_;64;40;512
0,58,mh_fast,mh_attention_project_frag_c512,block24,1280,32,1310720,9.607879639,9.677399635,0.069519997,28.858600616,_;_;_;_;2560;0;60;36;64;4;4
0,59,mh,mh_shift_pack,block25,5120,256,1310720,9.681119919,9.739119530,0.057999998,28.858600616,_;_;60;36;64;40;4;0;512;0
0,60,deep_fast,split_mix_blocked_h16w,block25,1280,32,1310720,9.745639801,9.822199821,0.076559998,28.858600616,_;_;_;2560
0,61,deep_fast,split_ffn_fused_fp8_t8,block25,1280,128,1310720,9.825960159,9.896320343,0.070359997,28.858600616,_;_;_;_;2560
0,62,deep_fast,split_projection_frag,block25,1280,32,1310720,9.897879601,9.958640099,0.060759999,28.858600616,_;_;_;_;_;2560
0,63,mh_fast,mh_qkv_normalize_frag_c512,block25,3840,32,3932160,9.963000298,10.048319817,0.085320003,28.858600616,_;_;_;2560
0,64,mh_fused,mh_attention_fused_fp8_out,block25,640,128,640,10.049719810,10.115559578,0.065839998,28.858600616,_;_;_;64;40;512
0,65,mh_fast,mh_attention_project_frag_c512,block25,1280,32,1310720,10.116959572,10.190959930,0.074000001,28.858600616,_;_;_;_;2560;0;60;36;64;4;0
0,66,mh,mh_shift_pack,block26,5120,256,1310720,10.194680214,10.252840042,0.058160000,28.858600616,_;_;60;36;64;40;0;4;512;0
0,67,deep_fast,split_mix_blocked_h16w,block26,1280,32,1310720,10.260319710,10.335840225,0.075520001,28.858600616,_;_;_;2560
0,68,deep_fast,split_ffn_fused_fp8_t8,block26,1280,128,1310720,10.339559555,10.409600258,0.070040002,28.858600616,_;_;_;_;2560
0,69,deep_fast,split_projection_frag,block26,1280,32,1310720,10.411120415,10.472479820,0.061360002,28.858600616,_;_;_;_;_;2560
0,70,mh_fast,mh_qkv_normalize_frag_c512,block26,3840,32,3932160,10.476880074,10.559000015,0.082120001,28.858600616,_;_;_;2560
0,71,mh_fused,mh_attention_fused_fp8_out,block26,640,128,640,10.562999725,10.628040314,0.065040000,28.858600616,_;_;_;64;40;512
0,72,mh_fast,mh_attention_project_frag_c512,block26,1280,32,1310720,10.629400253,10.704039574,0.074639998,28.858600616,_;_;_;_;2560;0;60;36;64;0;4
0,73,mh,mh_shift_pack,block27,5120,256,1310720,10.707759857,10.766920090,0.059160002,28.858600616,_;_;60;36;64;40;0;0;512;0
0,74,deep_fast,split_mix_blocked_h16w,block27,1280,32,1310720,10.773159981,10.849040031,0.075879999,28.858600616,_;_;_;2560
0,75,deep_fast,split_ffn_fused_fp8_t8,block27,1280,128,1310720,10.852800369,10.923839569,0.071039997,28.858600616,_;_;_;_;2560
0,76,deep_fast,split_projection_frag,block27,1280,32,1310720,10.925279617,10.986280441,0.061000001,28.858600616,_;_;_;_;_;2560
0,77,mh_fast,mh_qkv_normalize_frag_c512,block27,3840,32,3932160,10.990639687,11.055439949,0.064800002,28.858600616,_;_;_;2560
0,78,mh_fused,mh_attention_fused_fp8_out,block27,640,128,640,11.056839943,11.121399879,0.064560004,28.858600616,_;_;_;64;40;512
0,79,mh_fast,mh_attention_project_frag_c512,block27,1280,32,1310720,11.122839928,11.199359894,0.076520003,28.858600616,_;_;_;_;2560;0;60;36;64;0;0
0,80,mh,mh_shift_pack,block28,5120,256,1310720,11.203120232,11.261360168,0.058240000,28.858600616,_;_;60;36;64;40;4;4;512;0
0,81,deep_fast,split_mix_blocked_h16w,block28,1280,32,1310720,11.268879890,11.342479706,0.073600002,28.858600616,_;_;_;2560
0,82,deep_fast,split_ffn_fused_fp8_t8,block28,1280,128,1310720,11.346280098,11.416600227,0.070320003,28.858600616,_;_;_;_;2560
0,83,deep_fast,split_projection_frag,block28,1280,32,1310720,11.418120384,11.477720261,0.059599999,28.858600616,_;_;_;_;_;2560
0,84,mh_fast,mh_qkv_normalize_frag_c512,block28,3840,32,3932160,11.482040405,11.564959526,0.082920000,28.858600616,_;_;_;2560
0,85,mh_fused,mh_attention_fused_fp8_out,block28,640,128,640,11.567560196,11.634880066,0.067319997,28.858600616,_;_;_;64;40;512
0,86,mh_fast,mh_attention_project_frag_c512,block28,1280,32,1310720,11.636280060,11.709799767,0.073519997,28.858600616,_;_;_;_;2560;0;60;36;64;4;4
0,87,mh,mh_shift_pack,block29,5120,256,1310720,11.713520050,11.772399902,0.058880001,28.858600616,_;_;60;36;64;40;4;0;512;0
0,88,deep_fast,split_mix_blocked_h16w,block29,1280,32,1310720,11.778719902,11.854359627,0.075640000,28.858600616,_;_;_;2560
0,89,deep_fast,split_ffn_fused_fp8_t8,block29,1280,128,1310720,11.858079910,11.929120064,0.071039997,28.858600616,_;_;_;_;2560
0,90,deep_fast,split_projection_frag,block29,1280,32,1310720,11.930600166,11.990639687,0.060040001,28.858600616,_;_;_;_;_;2560
0,91,mh_fast,mh_qkv_normalize_frag_c512,block29,3840,32,3932160,11.994959831,12.078680038,0.083719999,28.858600616,_;_;_;2560
0,92,mh_fused,mh_attention_fused_fp8_out,block29,640,128,640,12.080080032,12.146120071,0.066040002,28.858600616,_;_;_;64;40;512
0,93,mh_fast,mh_attention_project_frag_c512,block29,1280,32,1310720,12.147560120,12.222559929,0.075000003,28.858600616,_;_;_;_;2560;0;60;36;64;4;0
0,94,mh,mh_shift_pack,block30,5120,256,1310720,12.226280212,12.284879684,0.058600001,28.858600616,_;_;60;36;64;40;0;4;512;0
0,95,deep_fast,split_mix_blocked_h16w,block30,1280,32,1310720,12.292360306,12.366040230,0.073679999,28.858600616,_;_;_;2560
0,96,deep_fast,split_ffn_fused_fp8_t8,block30,1280,128,1310720,12.369799614,12.440360069,0.070560001,28.858600616,_;_;_;_;2560
0,97,deep_fast,split_projection_frag,block30,1280,32,1310720,12.441840172,12.503399849,0.061560001,28.858600616,_;_;_;_;_;2560
0,98,mh_fast,mh_qkv_normalize_frag_c512,block30,3840,32,3932160,12.507800102,12.590279579,0.082479998,28.858600616,_;_;_;2560
0,99,mh_fused,mh_attention_fused_fp8_out,block30,640,128,640,12.591640472,12.660079956,0.068439998,28.858600616,_;_;_;64;40;512
0,100,mh_fast,mh_attention_project_frag_c512,block30,1280,32,1310720,12.661479950,12.735600471,0.074120000,28.858600616,_;_;_;_;2560;3;60;36;64;0;4
0,101,mh,mh_pool,head,1280,256,327680,12.739359856,12.792679787,0.053320002,28.858600616,_;_;32;20;60;30;18;512
0,102,mh_fast,mh_pool_project_production_h16w,head,2560,32,655360,12.797719955,12.967800140,0.170080006,28.858600616,_;_;_;32;20;30;18;512
0,103,deep,vit_gather,block31,2560,256,655360,12.969519615,13.023639679,0.054120000,28.858600616,_;_;_;655360
0,104,deep_fast,vit_pack_input,block31,640,256,163840,13.028960228,13.053199768,0.024240000,28.858600616,_;_;655360
0,105,deep_fast,vit_expand_blocked_fp8_frag_bytein,block31,2560,32,2621440,13.058279991,13.135080338,0.076800004,28.858600616,_;_;_;640;1024;4096
0,106,deep_fast,vit_contract_blocked_fp8_frag,block31,640,32,655360,13.136759758,13.223239899,0.086479999,28.858600616,_;_;_;_;640;4096;1024
0,107,deep_fast,vit_qkv_project_normalize_fused_f16compact_fp8_frag,block31,3840,32,1966080,13.225959778,13.340160370,0.114200003,28.858600616,_;_;_;640
0,108,deep_fast,vit_attention_fused_640_bytein,block31,1280,32,327680,13.341799736,13.440679550,0.098880000,28.858600616,_;_;640
0,109,deep_fast,vit_project_frag,block31,2560,32,655360,13.443440437,13.556759834,0.113320000,28.858600616,_;_;_;_;640;1024;1024
0,110,deep_fast,vit_pack_input,block32,640,256,163840,13.558799744,13.607199669,0.048400000,28.858600616,_;_;655360
0,111,deep_fast,vit_expand_blocked_fp8_frag_bytein,block32,2560,32,2621440,13.613559723,13.692319870,0.078759998,28.858600616,_;_;_;640;1024;4096
0,112,deep_fast,vit_contract_blocked_fp8_frag,block32,640,32,655360,13.694160461,13.780119896,0.085960001,28.858600616,_;_;_;_;640;4096;1024
0,113,deep_fast,vit_qkv_project_normalize_fused_f16compact_fp8_frag,block32,3840,32,1966080,13.782879829,13.901359558,0.118479997,28.858600616,_;_;_;640
0,114,deep_fast,vit_attention_fused_640_bytein,block32,1280,32,327680,13.903039932,14.001359940,0.098320000,28.858600616,_;_;640
0,115,deep_fast,vit_project_frag,block32,2560,32,655360,14.004119873,14.117679596,0.113559999,28.858600616,_;_;_;_;640;1024;1024
0,116,deep_fast,vit_pack_input,block33,640,256,163840,14.119680405,14.166720390,0.047040001,28.858600616,_;_;655360
0,117,deep_fast,vit_expand_blocked_fp8_frag_bytein,block33,2560,32,2621440,14.172840118,14.252559662,0.079719998,28.858600616,_;_;_;640;1024;4096
0,118,deep_fast,vit_contract_blocked_fp8_frag,block33,640,32,655360,14.254240036,14.340760231,0.086520001,28.858600616,_;_;_;_;640;4096;1024
0,119,deep_fast,vit_qkv_project_normalize_fused_f16compact_fp8_frag,block33,3840,32,1966080,14.343560219,14.439080238,0.095519997,28.858600616,_;_;_;640
0,120,deep_fast,vit_attention_fused_640_bytein,block33,1280,32,327680,14.440799713,14.539799690,0.098999999,28.858600616,_;_;640
0,121,deep_fast,vit_project_frag,block33,2560,32,655360,14.542519569,14.655639648,0.113119997,28.858600616,_;_;_;_;640;1024;1024
0,122,deep_fast,vit_pack_input,block34,640,256,163840,14.657679558,14.707200050,0.049520001,28.858600616,_;_;655360
0,123,deep_fast,vit_expand_blocked_fp8_frag_bytein,block34,2560,32,2621440,14.712080002,14.793199539,0.081119999,28.858600616,_;_;_;640;1024;4096
0,124,deep_fast,vit_contract_blocked_fp8_frag,block34,640,32,655360,14.794960022,14.881679535,0.086719997,28.858600616,_;_;_;_;640;4096;1024
0,125,deep_fast,vit_qkv_project_normalize_fused_f16compact_fp8_frag,block34,3840,32,1966080,14.884440422,14.998519897,0.114079997,28.858600616,_;_;_;640
0,126,deep_fast,vit_attention_fused_640_bytein,block34,1280,32,327680,15.000160217,15.097599983,0.097439997,28.858600616,_;_;640
0,127,deep_fast,vit_project_frag,block34,2560,32,655360,15.100319862,15.212519646,0.112199999,28.858600616,_;_;_;_;640;1024;1024
0,128,deep_fast,vit_pack_input,block35,640,256,163840,15.214559555,15.263199806,0.048640002,28.858600616,_;_;655360
0,129,deep_fast,vit_expand_blocked_fp8_frag_bytein,block35,2560,32,2621440,15.269160271,15.346079826,0.076920003,28.858600616,_;_;_;640;1024;4096
0,130,deep_fast,vit_contract_blocked_fp8_frag,block35,640,32,655360,15.347760201,15.435000420,0.087240003,28.858600616,_;_;_;_;640;4096;1024
0,131,deep_fast,vit_qkv_project_normalize_fused_f16compact_fp8_frag,block35,3840,32,1966080,15.437760353,15.550279617,0.112520002,28.858600616,_;_;_;640
0,132,deep_fast,vit_attention_fused_640_bytein,block35,1280,32,327680,15.551959991,15.650520325,0.098559998,28.858600616,_;_;640
0,133,deep_fast,vit_project_frag,block35,2560,32,655360,15.653280258,15.765319824,0.112039998,28.858600616,_;_;_;_;640;1024;1024
0,134,deep_fast,vit_pack_input,block36,640,256,163840,15.767399788,15.815400124,0.048000000,28.858600616,_;_;655360
0,135,deep_fast,vit_expand_blocked_fp8_frag_bytein,block36,2560,32,2621440,15.821519852,15.901599884,0.080080003,28.858600616,_;_;_;640;1024;4096
0,136,deep_fast,vit_contract_blocked_fp8_frag,block36,640,32,655360,15.903320312,15.989239693,0.085919999,28.858600616,_;_;_;_;640;4096;1024
0,137,deep_fast,vit_qkv_project_normalize_fused_f16compact_fp8_frag,block36,3840,32,1966080,15.991999626,16.104440689,0.112439997,28.858600616,_;_;_;640
0,138,deep_fast,vit_attention_fused_640_bytein,block36,1280,32,327680,16.106159210,16.204160690,0.097999997,28.858600616,_;_;640
0,139,deep_fast,vit_project_frag,block36,2560,32,655360,16.206920624,16.317840576,0.110919997,28.858600616,_;_;_;_;640;1024;1024
0,140,deep_fast,vit_pack_input,block37,640,256,163840,16.319919586,16.369039536,0.049120001,28.858600616,_;_;655360
0,141,deep_fast,vit_expand_blocked_fp8_frag_bytein,block37,2560,32,2621440,16.375080109,16.454000473,0.078919999,28.858600616,_;_;_;640;1024;4096
0,142,deep_fast,vit_contract_blocked_fp8_frag,block37,640,32,655360,16.455720901,16.541759491,0.086039998,28.858600616,_;_;_;_;640;4096;1024
0,143,deep_fast,vit_qkv_project_normalize_fused_f16compact_fp8_frag,block37,3840,32,1966080,16.544479370,16.657199860,0.112719998,28.858600616,_;_;_;640
0,144,deep_fast,vit_attention_fused_640_bytein,block37,1280,32,327680,16.658880234,16.758359909,0.099480003,28.858600616,_;_;640
0,145,deep_fast,vit_project_frag,block37,2560,32,655360,16.761079788,16.872560501,0.111479998,28.858600616,_;_;_;_;640;1024;1024
0,146,deep_fast,vit_pack_input,block38,640,256,163840,16.874559402,16.923240662,0.048680000,28.858600616,_;_;655360
0,147,deep_fast,vit_expand_blocked_fp8_frag_bytein,block38,2560,32,2621440,16.929359436,17.027959824,0.098600000,28.858600616,_;_;_;640;1024;4096
0,148,deep_fast,vit_contract_blocked_fp8_frag,block38,640,32,655360,17.029640198,17.118759155,0.089120001,28.858600616,_;_;_;_;640;4096;1024
0,149,deep_fast,vit_qkv_project_normalize_fused_f16compact_fp8_frag,block38,3840,32,1966080,17.121559143,17.233640671,0.112080000,28.858600616,_;_;_;640
0,150,deep_fast,vit_attention_fused_640_bytein,block38,1280,32,327680,17.235319138,17.333759308,0.098439999,28.858600616,_;_;640
0,151,deep_fast,vit_project_frag,block38,2560,32,655360,17.336479187,17.447959900,0.111479998,28.858600616,_;_;_;_;640;1024;1024
0,152,deep,vit_gather,block39,2560,256,655360,17.450000763,17.503200531,0.053199999,28.858600616,_;_;_;655360
0,153,deep_fast,decoder_project2x_h16w,block39,1280,32,327680,17.509880066,17.594879150,0.085000001,28.858600616,_;_;_;_;32;20;60;36;1024;512
0,154,mh,mh_shift_pack,block40,5120,256,1310720,17.597919464,17.655080795,0.057160001,28.858600616,_;_;60;36;64;40;0;0;512;0
0,155,deep_fast,split_mix_blocked_h16w,block40,1280,32,1310720,17.662960052,17.735120773,0.072159998,28.858600616,_;_;_;2560
0,156,deep_fast,split_ffn_fused_fp8_t8,block40,1280,128,1310720,17.738800049,17.810319901,0.071520001,28.858600616,_;_;_;_;2560
0,157,deep_fast,split_projection_frag,block40,1280,32,1310720,17.811759949,17.871480942,0.059719998,28.858600616,_;_;_;_;_;2560
0,158,mh_fast,mh_qkv_normalize_frag_c512,block40,3840,32,3932160,17.875799179,17.955320358,0.079520002,28.858600616,_;_;_;2560
0,159,mh_fused,mh_attention_fused_fp8_out,block40,640,128,640,17.956720352,18.021039963,0.064319998,28.858600616,_;_;_;64;40;512
0,160,mh_fast,mh_attention_project_frag_c512,block40,1280,32,1310720,18.022439957,18.092880249,0.070440002,28.858600616,_;_;_;_;2560;0;60;36;64;0;0
0,161,mh,mh_shift_pack,block41,5120,256,1310720,18.096599579,18.153400421,0.056800000,28.858600616,_;_;60;36;64;40;4;4;512;0
0,162,deep_fast,split_mix_blocked_h16w,block41,1280,32,1310720,18.159639359,18.232799530,0.073160000,28.858600616,_;_;_;2560
0,163,deep_fast,split_ffn_fused_fp8_t8,block41,1280,128,1310720,18.236560822,18.303880692,0.067319997,28.858600616,_;_;_;_;2560
0,164,deep_fast,split_projection_frag,block41,1280,32,1310720,18.305320740,18.367080688,0.061760001,28.858600616,_;_;_;_;_;2560
0,165,mh_fast,mh_qkv_normalize_frag_c512,block41,3840,32,3932160,18.371440887,18.450759888,0.079319999,28.858600616,_;_;_;2560
0,166,mh_fused,mh_attention_fused_fp8_out,block41,640,128,640,18.452159882,18.517320633,0.065159999,28.858600616,_;_;_;64;40;512
0,167,mh_fast,mh_attention_project_frag_c512,block41,1280,32,1310720,18.518720627,18.588239670,0.069519997,28.858600616,_;_;_;_;2560;0;60;36;64;4;4
0,168,mh,mh_shift_pack,block44,5120,256,1310720,18.591960907,18.648359299,0.056400001,28.858600616,_;_;60;36;64;40;0;0;512;0
0,169,deep_fast,split_mix_blocked_h16w,block44,1280,32,1310720,18.656160355,18.728040695,0.071879998,28.858600616,_;_;_;2560
0,170,deep_fast,split_ffn_fused_fp8_t8,block44,1280,128,1310720,18.731800079,18.798999786,0.067199998,28.858600616,_;_;_;_;2560
0,171,deep_fast,split_projection_frag,block44,1280,32,1310720,18.800479889,18.858919144,0.058440000,28.858600616,_;_;_;_;_;2560
0,172,mh_fast,mh_qkv_normalize_frag_c512,block44,3840,32,3932160,18.863279343,18.942960739,0.079680003,28.858600616,_;_;_;2560
0,173,mh_fused,mh_attention_fused_fp8_out,block44,640,128,640,18.945640564,18.983959198,0.038320001,28.858600616,_;_;_;64;40;512
0,174,mh_fast,mh_attention_project_frag_c512,block44,1280,32,1310720,18.985359192,19.108200073,0.122840002,28.858600616,_;_;_;_;2560;0;60;36;64;0;0
0,175,mh,mh_shift_pack,block45,5120,256,1310720,19.111919403,19.168880463,0.056960002,28.858600616,_;_;60;36;64;40;4;4;512;0
0,176,deep_fast,split_mix_blocked_h16w,block45,1280,32,1310720,19.175119400,19.224319458,0.049199998,28.858600616,_;_;_;2560
0,177,deep_fast,split_ffn_fused_fp8_t8,block45,1280,128,1310720,19.228040695,19.300960541,0.072920002,28.858600616,_;_;_;_;2560
0,178,deep_fast,split_projection_frag,block45,1280,32,1310720,19.302400589,19.363000870,0.060600001,28.858600616,_;_;_;_;_;2560
0,179,mh_fast,mh_qkv_normalize_frag_c512,block45,3840,32,3932160,19.367279053,19.448959351,0.081680000,28.858600616,_;_;_;2560
0,180,mh_fused,mh_attention_fused_fp8_out,block45,640,128,640,19.450359344,19.514200211,0.063840002,28.858600616,_;_;_;64;40;512
