repeat,candidate,slot,mode,frames,ms,target_calls,replaced
0,3,0,0,200,16.627840000,9200,0
0,3,1,3,200,15.545655000,9200,9200
0,3,2,3,200,15.537135000,9200,9200
0,3,3,0,200,16.671575000,9200,0
1,3,0,0,200,16.686460000,9200,0
1,3,1,3,200,15.596330000,9200,9200
1,3,2,3,200,15.619620000,9200,9200
1,3,3,0,200,16.731600000,9200,0
2,3,0,0,200,16.703465000,9200,0
2,3,1,3,200,15.607975000,9200,9200
2,3,2,3,200,15.643760000,9200,9200
2,3,3,0,200,16.740110000,9200,0
