frame,reset,wall_ms,invalid,rgb_min,rgb_max,luma_mean,roi_luma_mean,dark_pixels,roi_dark_pixels,changed_half_values_from_first,maxabs_from_first,checked
0,1,1308.255000,0,0,0.999511719,0.0104786282,0.0162493991,837356,271186,0,0,1
1,1,21.367000,0,0,0.999511719,0.0104786282,0.0162493991,837356,271186,0,0,1
2,1,19.227000,0,0,0.999511719,0.0104786282,0.0162493991,837356,271186,0,0,1
3,1,18.454000,0,0,0.999511719,0.0104786282,0.0162493991,837356,271186,0,0,1
4,1,18.478000,0,0,0.999511719,0.0104786282,0.0162493991,837356,271186,0,0,1
5,1,18.377000,0,0,0.999511719,0.0104786282,0.0162493991,837356,271186,0,0,1
6,1,20.007000,0,0,0.999511719,0.0104786282,0.0162493991,837356,271186,0,0,1
7,1,18.576000,0,0,0.999511719,0.0104786282,0.0162493991,837356,271186,0,0,1
8,1,18.210000,0,0,0.999511719,0.0104786282,0.0162493991,837356,271186,0,0,1
9,1,22.488000,0,0,0.999511719,0.0104786282,0.0162493991,837356,271186,0,0,1
10,1,18.579000,0,0,0.999511719,0.0104786282,0.0162493991,837356,271186,0,0,1
11,1,18.470000,0,0,0.999511719,0.0104786282,0.0162493991,837356,271186,0,0,1
