frame,reset,wall_ms,invalid,rgb_min,rgb_max,luma_mean,roi_luma_mean,dark_pixels,roi_dark_pixels,changed_half_values_from_first,maxabs_from_first,checked
0,1,1335.446000,0,0,0.999511719,0.0100132575,0.0156972295,841990,273935,0,0,1
1,1,16.677000,0,0,0.999511719,0.0100132575,0.0156972295,841990,273935,0,0,1
2,1,15.230000,0,0,0.999511719,0.0100132575,0.0156972295,841990,273935,0,0,1
3,1,17.626000,0,0,0.999511719,0.0100132575,0.0156972295,841990,273935,0,0,1
4,1,15.269000,0,0,0.999511719,0.0100132575,0.0156972295,841990,273935,0,0,1
5,1,15.598000,0,0,0.999511719,0.0100132575,0.0156972295,841990,273935,0,0,1
6,1,19.454000,0,0,0.999511719,0.0100132575,0.0156972295,841990,273935,0,0,1
7,1,15.642000,0,0,0.999511719,0.0100132575,0.0156972295,841990,273935,0,0,1
8,1,15.167000,0,0,0.999511719,0.0100132575,0.0156972295,841990,273935,0,0,1
9,1,18.956000,0,0,0.999511719,0.0100132575,0.0156972295,841990,273935,0,0,1
10,1,16.888000,0,0,0.999511719,0.0100132575,0.0156972295,841990,273935,0,0,1
11,1,15.394000,0,0,0.999511719,0.0100132575,0.0156972295,841990,273935,0,0,1
