region,round,slot,cut,prefix_ms,gpu_frame_ms,tail_ms,wall_ms
1,14,1,5,2.579499960,15.011799812,12.432299614,15.332500000
1,14,2,5,2.499720097,15.351719856,12.852000237,15.699000000
1,14,3,1,1.269919991,15.069620132,13.799699783,15.431800000
1,15,0,1,1.308779955,14.986080170,13.677300453,15.311900000
1,15,1,5,2.503499985,15.080300331,12.576800346,15.393300000
1,15,2,5,2.504640102,15.113240242,12.608599663,15.430200000
1,15,3,1,1.303419948,15.328619957,14.025199890,15.680400000
2,0,0,5,2.493380070,15.472979546,12.979599953,15.892600000
2,0,1,10,3.479759932,14.974260330,11.494500160,15.333000000
2,0,2,10,3.391900063,15.010100365,11.618200302,15.357700000
2,0,3,5,2.549779892,15.103879929,12.554100037,15.392900000
2,1,0,5,2.474380016,14.963879585,12.489500046,15.433700000
2,1,1,10,3.470639944,15.143540382,11.672900200,15.452300000
2,1,2,10,3.420059919,15.336159706,11.916099548,15.689200000
2,1,3,5,2.497679949,15.028280258,12.530599594,15.365300000
2,2,0,5,2.597939968,15.057239532,12.459300041,15.418100000
2,2,1,10,3.403939962,15.161939621,11.758000374,15.512300000
2,2,2,10,3.288719893,15.357119560,12.068400383,15.843300000
2,2,3,5,2.499939919,14.932040215,12.432100296,15.319900000
2,3,0,5,2.476000071,14.996399879,12.520400047,15.379900000
2,3,1,10,3.423180103,15.066980362,11.643799782,15.441800000
2,3,2,10,3.448100090,15.029199600,11.581100464,15.372300000
2,3,3,5,2.505039930,15.384240150,12.879199982,15.727500000
2,4,0,5,2.497760057,15.001759529,12.503999710,15.383400000
2,4,1,10,3.447099924,15.051099777,11.604000092,15.359800000
2,4,2,10,3.462599993,15.033499718,11.570899963,15.354400000
2,4,3,5,2.495680094,15.043180466,12.547499657,15.353700000
2,5,0,5,2.505880117,15.115880013,12.609999657,15.420100000
2,5,1,10,3.431960106,15.357460022,11.925499916,15.713800000
2,5,2,10,3.386100054,14.974800110,11.588700294,15.372300000
2,5,3,5,2.566499949,15.021900177,12.455400467,15.356100000
2,6,0,5,2.500940084,15.043040276,12.542099953,15.408400000
2,6,1,10,3.410619974,15.406519890,11.995900154,15.797600000
2,6,2,10,3.456020117,14.989640236,11.533619881,15.382200000
2,6,3,5,2.483099937,15.011500359,12.528400421,15.358100000
2,7,0,5,2.494699955,14.962400436,12.467700005,15.294300000
2,7,1,10,3.406759977,14.997360229,11.590600014,15.293400000
2,7,2,10,3.396859884,15.112460136,11.715600014,15.452800000
2,7,3,5,2.835139990,15.315340042,12.480199814,15.688500000
2,8,0,5,2.506860018,15.038760185,12.531900406,15.377800000
2,8,1,10,3.405980110,15.078579903,11.672599792,15.418500000
2,8,2,10,3.349339962,15.003540039,11.654199600,15.372100000
2,8,3,5,2.500799894,15.114100456,12.613300323,15.442800000
2,9,0,5,2.499700069,15.400899887,12.901200294,15.755800000
2,9,1,10,3.389679909,15.029680252,11.640000343,15.458400000
2,9,2,10,3.421339989,15.074740410,11.653400421,15.521300000
2,9,3,5,2.497999907,14.975199699,12.477199554,15.362900000
2,10,0,5,2.485919952,15.406920433,12.920999527,15.778200000
2,10,1,10,3.480380058,15.010959625,11.530579567,15.364900000
2,10,2,10,3.450639963,15.059740067,11.609100342,15.399100000
2,10,3,5,2.497319937,15.108619690,12.611300468,15.442500000
2,11,0,5,2.431659937,14.913760185,12.482099533,15.387200000
2,11,1,10,3.543800116,15.064399719,11.520600319,15.468500000
2,11,2,10,3.779459953,15.401559830,11.622099876,15.786400000
2,11,3,5,2.495640039,15.018039703,12.522399902,15.378900000
2,12,0,5,2.478440046,14.949640274,12.471199989,15.281000000
2,12,1,10,3.445499897,15.171899796,11.726400375,15.529400000
2,12,2,10,3.365560055,15.036660194,11.671099663,15.535800000
2,12,3,5,2.509059906,15.362560272,12.853500366,15.713900000
2,13,0,5,2.462719917,14.970620155,12.507900238,15.367900000
2,13,1,10,3.426300049,15.017919540,11.591620445,15.346500000
2,13,2,10,3.402800083,15.094300270,11.691499710,15.409000000
2,13,3,5,2.497639894,15.155940056,12.658300400,15.474800000
2,14,0,5,2.424319983,15.377820015,12.953499794,15.803600000
2,14,1,10,3.324640036,14.850939751,11.526300430,15.386800000
2,14,2,10,3.392400026,14.994700432,11.602299690,15.290600000
2,14,3,5,2.470279932,15.079979897,12.609700203,15.449700000
2,15,0,5,2.458240032,14.998040199,12.539799690,15.367600000
2,15,1,10,3.853760004,15.304160118,11.450400352,15.648200000
2,15,2,10,3.434459925,15.051460266,11.616999626,15.385500000
2,15,3,5,2.484159946,15.039059639,12.554900169,15.374800000
3,0,0,10,3.432739973,15.042940140,11.610199928,15.424900000
3,0,1,17,4.314219952,15.070219994,10.755999565,15.410200000
3,0,2,17,4.312200069,15.034600258,10.722399712,15.373200000
3,0,3,10,3.531419992,15.429420471,11.897999763,15.912500000
3,1,0,10,3.391459942,14.983860016,11.592399597,15.409300000
3,1,1,17,4.384659767,15.083459854,10.698800087,15.386700000
3,1,2,17,4.309340000,15.094240189,10.784899712,15.419700000
3,1,3,10,3.413300037,14.990799904,11.577500343,15.300700000
3,2,0,10,3.416919947,15.053019524,11.636099815,15.349300000
3,2,1,17,4.646619797,15.313320160,10.666700363,15.776700000
3,2,2,17,4.299940109,15.036939621,10.737000465,15.365300000
3,2,3,10,3.443540096,15.053540230,11.609999657,15.381300000
3,3,0,10,3.414180040,15.047880173,11.633700371,15.381100000
3,3,1,17,4.330379963,15.089480400,10.759099960,15.400000000
3,3,2,17,4.293799877,15.440099716,11.146300316,15.773300000
3,3,3,10,3.411240101,15.062140465,11.650899887,15.398600000
3,4,0,10,3.444220066,15.093520164,11.649299622,15.412700000
3,4,1,17,4.320819855,15.100020409,10.779199600,15.404700000
3,4,2,17,4.319180012,15.392180443,11.072999954,15.734100000
3,4,3,10,3.691540003,15.033419609,11.341879845,15.372600000
3,5,0,10,3.427040100,15.044540405,11.617500305,15.387300000
3,5,1,17,4.304639816,15.029239655,10.724599838,15.364300000
3,5,2,17,4.306799889,15.035799980,10.729000092,15.294300000
3,5,3,10,3.424819946,15.149519920,11.724699974,15.555400000
3,6,0,10,3.820300102,15.244400024,11.424099922,15.813400000
3,6,1,17,4.326300144,15.147399902,10.821100235,15.501800000
3,6,2,17,4.195839882,14.996839523,10.800999641,15.572800000
3,6,3,10,3.334059954,14.949259758,11.615200043,15.387900000
3,7,0,10,3.400460005,15.092160225,11.691699982,15.424800000
3,7,1,17,4.301159859,15.524060249,11.222900391,16.028400000
3,7,2,17,4.277560234,15.027460098,10.749899864,15.428500000
3,7,3,10,3.410399914,15.000800133,11.590399742,15.387600000
3,8,0,10,3.454499960,15.028100014,11.573599815,15.340600000
3,8,1,17,4.300099850,15.031900406,10.731800079,15.347900000
3,8,2,17,4.287720203,15.353619576,11.065899849,15.713900000
3,8,3,10,3.388900042,15.040300369,11.651399612,15.397400000
3,9,0,10,3.411299944,15.073100090,11.661800385,15.395100000
3,9,1,17,4.305920124,15.010419846,10.704500198,15.283000000
3,9,2,17,4.283060074,15.057660103,10.774600029,15.379500000
3,9,3,10,3.784699917,15.390899658,11.606200218,15.735700000
3,10,0,10,3.420099974,15.059200287,11.639100075,15.405300000
3,10,1,17,4.284999847,15.076800346,10.791799545,15.418600000
3,10,2,17,4.262700081,14.961799622,10.699099541,15.304900000
3,10,3,10,3.387900114,14.968899727,11.581000328,15.265700000
3,11,0,10,3.442679882,15.510180473,12.067500114,15.820200000
3,11,1,17,4.319759846,14.970359802,10.650600433,15.311400000
3,11,2,17,4.329800129,15.085300446,10.755499840,15.404900000
3,11,3,10,3.415220022,15.053219795,11.637999535,15.346800000
3,12,0,10,3.425899982,15.042099953,11.616200447,15.337300000
3,12,1,17,4.305620193,15.347519875,11.041899681,15.637400000
3,12,2,17,4.284200191,14.991999626,10.707799911,15.345600000
3,12,3,10,3.483200073,15.129099846,11.645899773,15.518100000
3,13,0,10,3.457880020,14.988479614,11.530599594,15.289900000
3,13,1,17,4.349199772,15.102800369,10.753600121,15.421100000
3,13,2,17,4.364940166,15.435339928,11.070400238,15.803000000
3,13,3,10,3.438199997,15.057900429,11.619700432,15.421800000
3,14,0,10,3.430299997,15.015800476,11.585499763,15.337800000
3,14,1,17,4.325660229,15.014260292,10.688599586,15.337100000
3,14,2,17,4.288420200,15.022020340,10.733599663,15.336800000
3,14,3,10,3.439460039,15.442859650,12.003399849,15.805700000
3,15,0,10,3.364360094,14.951459885,11.587100029,15.384600000
3,15,1,17,4.313479900,15.036479950,10.722999573,15.404000000
3,15,2,17,4.320119858,15.034020424,10.713899612,15.343500000
3,15,3,10,3.403559923,15.004560471,11.600999832,15.315400000
4,0,0,17,4.306700230,15.001000404,10.694299698,15.333000000
4,0,1,34,5.311620235,15.134819984,9.823200226,15.401200000
4,0,2,34,5.717760086,15.453619957,9.735859871,15.782800000
4,0,3,17,4.277480125,14.993080139,10.715600014,15.357800000
4,1,0,17,4.322500229,15.022800446,10.700300217,15.333500000
4,1,1,34,5.377319813,15.167220116,9.789899826,15.464900000
4,1,2,34,5.282299995,15.074099541,9.791799545,15.360300000
4,1,3,17,4.307919979,15.354660034,11.046739578,15.669000000
4,2,0,17,4.303080082,15.117280006,10.814200401,15.471400000
4,2,1,34,5.336420059,15.095820427,9.759400368,15.416800000
4,2,2,34,5.281179905,15.168180466,9.887000084,15.465300000
4,2,3,17,4.306300163,14.980699539,10.674400330,15.282200000
4,3,0,17,4.408480167,15.450980186,11.042499542,15.893300000
4,3,1,34,5.244599819,14.998399734,9.753800392,15.344300000
4,3,2,34,5.281579971,15.062080383,9.780500412,15.364900000
4,3,3,17,4.307519913,15.023220062,10.715700150,15.315100000
4,4,0,17,4.361859798,15.081159592,10.719300270,15.368500000
4,4,1,34,5.666200161,15.466560364,9.800359726,15.894500000
4,4,2,34,5.336760044,15.050620079,9.713859558,15.582400000
4,4,3,17,4.152460098,14.832659721,10.680199623,15.315200000
4,5,0,17,4.312260151,15.079520226,10.767259598,15.387200000
4,5,1,34,5.272679806,15.123880386,9.851200104,15.414300000
4,5,2,34,5.173260212,15.373160362,10.199899673,15.802700000
4,5,3,17,4.330699921,15.042300224,10.711600304,15.434200000
4,6,0,17,4.295460224,15.068160057,10.772700310,15.423100000
4,6,1,34,5.332799911,15.047100067,9.714300156,15.355800000
4,6,2,34,5.615680218,15.362540245,9.746859550,15.758500000
4,6,3,17,4.381219864,15.093119621,10.711899757,15.717700000
4,7,0,17,4.324920177,15.048620224,10.723699570,15.402900000
4,7,1,34,5.335859776,15.122460365,9.786600113,15.414000000
4,7,2,34,5.293700218,15.059200287,9.765500069,15.414600000
4,7,3,17,4.356480122,15.048279762,10.691800117,15.389300000
4,8,0,17,4.347700119,15.452899933,11.105199814,15.809800000
4,8,1,34,5.380300045,15.111900330,9.731599808,15.450400000
4,8,2,34,5.361639977,15.120360374,9.758720398,15.422400000
4,8,3,17,4.345160007,15.121959686,10.776800156,15.417400000
4,9,0,17,4.311800003,15.020500183,10.708700180,15.332100000
4,9,1,34,5.349979877,15.655879974,10.305899620,16.009000000
4,9,2,34,5.172639847,14.889699936,9.717060089,15.405400000
4,9,3,17,4.322360039,15.007260323,10.684900284,15.346800000
4,10,0,17,4.364719868,15.054220200,10.689499855,15.356900000
4,10,1,34,5.336999893,15.176280022,9.839280128,15.492000000
4,10,2,34,5.274139881,15.384140015,10.109999657,15.763500000
4,10,3,17,4.279620171,14.997019768,10.717399597,15.588100000
4,11,0,17,4.343120098,15.018520355,10.675399780,15.335700000
4,11,1,34,5.343840122,15.200139999,9.856300354,15.627200000
4,11,2,34,5.156400204,14.912699699,9.756299973,15.370800000
4,11,3,17,4.358580112,15.163579941,10.805000305,15.495400000
4,12,0,17,4.266439915,15.297739983,11.031299591,15.831000000
4,12,1,34,5.191140175,14.931240082,9.740099907,15.349900000
4,12,2,34,5.310219765,15.115920067,9.805700302,15.410300000
4,12,3,17,4.309659958,15.042460442,10.732799530,15.374100000
4,13,0,17,4.345699787,15.391139984,11.045439720,15.752400000
4,13,1,34,5.343420029,15.058099747,9.714679718,15.390200000
4,13,2,34,5.337379932,15.079299927,9.741920471,15.419400000
4,13,3,17,4.316420078,15.009420395,10.692999840,15.325200000
4,14,0,17,4.287360191,15.089859962,10.802499771,15.371500000
4,14,1,34,5.306220055,14.994020462,9.687800407,15.331100000
4,14,2,34,5.705080032,15.394020081,9.688940048,15.678100000
4,14,3,17,4.366399765,15.073300362,10.706899643,15.410200000
4,15,0,17,4.267099857,15.103599548,10.836500168,15.510900000
4,15,1,34,5.302360058,15.103460312,9.801099777,15.532000000
4,15,2,34,5.186480045,15.064880371,9.878399849,15.487600000
4,15,3,17,4.247620106,15.282219887,11.034600258,15.720000000
5,0,0,34,5.350059986,15.461059570,10.111000061,15.823600000
5,0,1,91,6.642640114,15.113940239,8.471300125,15.451300000
5,0,2,91,6.663619995,15.204119682,8.540499687,15.492800000
5,0,3,34,5.348320007,15.086660385,9.738340378,15.421200000
5,1,0,34,5.315480232,15.105979919,9.790499687,15.427200000
5,1,1,91,6.757400036,15.592900276,8.835499763,15.970000000
5,1,2,91,6.765480042,15.178279877,8.412799835,15.529400000
5,1,3,34,5.419919968,15.082519531,9.662599564,15.402800000
5,2,0,34,5.510079861,15.201160431,9.691080093,15.624400000
5,2,1,91,6.577499866,15.185999870,8.608499527,15.563800000
5,2,2,91,6.696660042,15.070560455,8.373900414,15.488200000
5,2,3,34,5.648700237,15.372420311,9.723719597,15.863900000
5,3,0,34,5.255620003,14.988960266,9.733340263,15.438800000
5,3,1,91,6.741179943,15.277279854,8.536100388,15.642000000
5,3,2,91,6.683400154,15.204000473,8.520600319,15.542000000
5,3,3,34,5.267580032,15.382860184,10.115280151,15.770200000
5,4,0,34,5.336679935,15.076760292,9.740079880,15.441300000
5,4,1,91,6.714320183,15.270520210,8.556200027,15.549000000
5,4,2,91,6.723800182,15.267399788,8.543600082,15.588500000
5,4,3,34,5.297160149,15.128560066,9.831399918,15.438600000
5,5,0,34,5.296140194,15.495840073,10.199700356,15.833400000
5,5,1,91,6.713319778,15.140620232,8.427300453,15.459300000
5,5,2,91,6.673980236,15.175479889,8.501500130,15.488400000
5,5,3,34,5.343959808,15.111559868,9.767600060,15.431800000
5,6,0,34,5.321400166,15.094400406,9.772999763,15.398200000
5,6,1,91,6.694499969,15.184599876,8.490099907,15.477500000
5,6,2,91,7.063439846,15.522439957,8.458999634,15.834400000
5,6,3,34,5.290460110,15.063059807,9.772600174,15.386200000
5,7,0,34,5.320320129,15.071880341,9.751560211,15.371000000
5,7,1,91,6.669960022,15.185660362,8.515700340,15.522000000
5,7,2,91,6.678160191,15.175959587,8.497799873,15.477100000
5,7,3,34,5.318960190,15.553460121,10.234499931,15.880800000
5,8,0,34,5.372819901,15.158499718,9.785679817,15.499800000
5,8,1,91,6.717020035,15.189319611,8.472299576,15.505300000
5,8,2,91,6.692100048,15.262299538,8.570199966,15.552300000
5,8,3,34,5.301300049,15.482199669,10.180899620,15.814500000
5,9,0,34,5.321380138,15.119079590,9.797699928,15.481200000
5,9,1,91,6.828760147,15.313159943,8.484399796,15.607800000
5,9,2,91,6.512939930,14.973440170,8.460499763,15.411000000
5,9,3,34,5.299379826,15.065979958,9.766599655,15.348900000
5,10,0,34,5.277659893,15.288060188,10.010399818,15.596200000
5,10,1,91,6.884719849,15.388420105,8.503700256,15.849500000
5,10,2,91,6.579299927,15.079099655,8.499799728,15.457900000
5,10,3,34,5.264540195,15.037639618,9.773099899,15.354900000
5,11,0,34,5.320320129,15.088319778,9.767999649,15.406100000
5,11,1,91,6.709559917,15.267160416,8.557600021,15.559400000
5,11,2,91,6.671000004,15.641099930,8.970100403,15.978700000
5,11,3,34,5.425099850,15.284299850,9.859199524,15.627100000
5,12,0,34,5.182740211,14.964839935,9.782099724,15.467500000
5,12,1,91,6.657939911,15.167739868,8.509799957,15.473900000
5,12,2,91,6.619959831,15.643460274,9.023500443,15.970100000
5,12,3,34,5.220640182,14.954239845,9.733599663,15.350500000
5,13,0,34,5.273019791,15.078020096,9.805000305,15.395700000
5,13,1,91,6.702600002,15.214300156,8.511699677,15.523600000
5,13,2,91,6.636079788,15.204580307,8.568499565,15.518400000
5,13,3,34,5.255080223,14.994179726,9.739100456,15.286500000
5,14,0,34,5.680880070,15.393360138,9.712479591,15.701300000
5,14,1,91,6.674240112,15.175439835,8.501199722,15.473400000
5,14,2,91,6.688479900,15.150279999,8.461799622,15.471400000
5,14,3,34,5.286159992,15.162360191,9.876199722,15.485600000
5,15,0,34,5.307400227,15.022500038,9.715100288,15.307900000
5,15,1,91,6.719799995,15.564399719,8.844599724,15.884400000
5,15,2,91,6.671460152,15.164159775,8.492699623,15.466600000
5,15,3,34,5.246359825,15.110560417,9.864199638,15.402000000
6,0,0,91,6.659160137,15.158860207,8.499699593,15.473400000
6,0,1,93,6.893760204,15.287759781,8.394000053,15.578200000
6,0,2,93,6.855199814,15.225099564,8.369899750,15.486400000
6,0,3,91,6.686820030,15.541620255,8.854800224,15.873400000
6,1,0,91,6.698420048,15.178720474,8.480299950,15.505600000
6,1,1,93,6.856019974,15.299920082,8.443900108,15.638100000
6,1,2,93,6.800879955,15.220740318,8.419859886,15.711000000
6,1,3,91,6.622039795,15.148639679,8.526599884,15.594100000
6,2,0,91,6.778399944,15.262000084,8.483599663,15.712200000
6,2,1,93,6.937119961,15.221520424,8.284399986,15.829300000
6,2,2,93,6.900020123,15.321519852,8.421500206,15.641300000
6,2,3,91,6.511960030,15.018360138,8.506400108,15.505100000
6,3,0,91,6.752059937,15.246959686,8.494899750,15.674200000
6,3,1,93,6.652319908,15.419619560,8.767299652,15.990000000
6,3,2,93,6.806600094,15.234199524,8.427599907,15.549000000
6,3,3,91,6.604380131,15.110879898,8.506500244,15.503800000
6,4,0,91,6.625619888,15.163619995,8.538000107,15.451000000
6,4,1,93,6.739999771,15.119700432,8.379699707,15.430500000
6,4,2,93,6.837359905,15.550559998,8.713199615,15.845400000
6,4,3,91,6.741600037,15.190600395,8.449000359,15.481500000
6,5,0,91,6.639520168,15.171819687,8.532299995,15.428800000
6,5,1,93,6.726059914,15.104060173,8.378000259,15.428800000
6,5,2,93,6.843400002,15.220499992,8.377099991,15.485300000
6,5,3,91,6.708020210,15.209719658,8.501700401,15.495700000
6,6,0,91,6.990320206,15.508520126,8.518199921,15.819100000
6,6,1,93,6.829219818,15.224820137,8.395600319,15.519800000
6,6,2,93,6.809939861,15.187640190,8.377699852,15.497700000
6,6,3,91,6.677040100,15.204739571,8.527700424,15.496600000
6,7,0,91,6.736139774,15.549739838,8.813599586,15.853800000
6,7,1,93,6.773580074,15.204480171,8.430899620,15.621300000
6,7,2,93,6.769040108,15.091839790,8.322799683,15.492700000
6,7,3,91,6.725180149,15.238180161,8.512999535,15.589700000
6,8,0,91,6.762660027,15.190199852,8.427539825,15.553500000
6,8,1,93,6.785379887,15.342419624,8.557040215,15.744100000
6,8,2,93,6.898059845,15.159059525,8.260999680,15.471900000
6,8,3,91,6.742479801,15.240280151,8.497799873,15.558800000
6,9,0,91,6.524199963,15.239700317,8.715499878,15.672100000
6,9,1,93,6.725500107,15.149700165,8.424200058,15.643500000
6,9,2,93,6.737599850,15.076899529,8.339300156,15.502800000
6,9,3,91,6.895800114,15.352299690,8.456500053,15.772900000
6,10,0,91,6.689799786,15.198200226,8.508399963,15.493800000
6,10,1,93,6.830560207,15.357060432,8.526499748,15.656100000
6,10,2,93,6.686739922,15.059539795,8.372799873,15.573400000
6,10,3,91,7.035580158,15.554679871,8.519100189,15.961200000
6,11,0,91,6.729259968,15.208559990,8.479299545,15.550000000
6,11,1,93,6.892380238,15.266180038,8.373800278,15.568200000
6,11,2,93,6.876739979,15.218119621,8.341380119,15.520500000
6,11,3,91,6.805119991,15.258419991,8.453300476,15.537700000
6,12,0,91,6.561800003,15.415800095,8.854000092,15.834200000
6,12,1,93,6.919400215,15.251759529,8.332360268,15.556700000
6,12,2,93,6.883200169,15.254799843,8.371600151,15.545600000
