repeat,candidate,slot,mode,frames,ms,target_calls,replaced
0,7,0,0,200,11.669345000,7200,0
0,7,1,7,200,11.311470000,7200,7200
0,7,2,7,200,11.330100000,7200,7200
0,7,3,0,200,11.712420000,7200,0
1,7,0,0,200,11.726335000,7200,0
1,7,1,7,200,11.326135000,7200,7200
1,7,2,7,200,11.340185000,7200,7200
1,7,3,0,200,11.753470000,7200,0
2,7,0,0,200,11.739475000,7200,0
2,7,1,7,200,11.345305000,7200,7200
2,7,2,7,200,11.379030000,7200,7200
2,7,3,0,200,11.788175000,7200,0
