region,round,slot,cut,prefix_ms,gpu_frame_ms,tail_ms,wall_ms
0,11,1,1,0.906239986,10.655340195,9.749099731,10.953800000
0,11,2,1,1.256620049,10.946020126,9.689399719,11.262400000
0,11,3,0,0.000000000,10.758799553,10.758799553,11.096700000
0,12,0,0,0.000000000,10.849220276,10.849220276,11.156700000
0,12,1,1,0.891080022,10.555680275,9.664600372,10.854700000
0,12,2,1,0.918280005,10.605979919,9.687700272,10.885100000
0,12,3,0,0.000000000,10.843999863,10.843999863,11.077200000
0,13,0,0,0.000000000,10.804659843,10.804659843,11.057900000
0,13,1,1,0.899259984,10.955659866,10.056400299,11.272200000
0,13,2,1,0.906719983,10.559519768,9.652799606,10.899600000
0,13,3,0,0.000000000,10.973979950,10.973979950,11.244200000
0,14,0,0,0.000000000,10.871720314,10.871720314,11.170100000
0,14,1,1,0.942139983,10.538640022,9.596500397,10.840100000
0,14,2,1,0.900919974,10.721220016,9.820300102,11.029100000
0,14,3,0,0.000000000,10.848739624,10.848739624,11.242000000
0,15,0,0,0.000000000,10.864159584,10.864159584,11.090800000
0,15,1,1,0.930000007,10.918600082,9.988599777,11.220000000
0,15,2,1,0.955699980,10.597999573,9.642299652,10.921100000
0,15,3,0,0.000000000,10.799940109,10.799940109,11.076700000
1,0,0,1,0.904959977,10.621660233,9.716699600,10.904800000
1,0,1,5,1.759420037,10.964119911,9.204700470,11.290500000
1,0,2,5,1.743239999,10.562339783,8.819100380,10.889900000
1,0,3,1,0.896099985,10.595100403,9.699000359,10.877600000
1,1,0,1,0.926980019,10.659779549,9.732799530,10.931600000
1,1,1,5,1.764080048,10.615480423,8.851400375,10.901200000
1,1,2,5,1.738459945,10.653860092,8.915399551,10.982200000
1,1,3,1,0.900500000,10.589599609,9.689100266,10.928100000
1,2,0,1,0.916360021,10.691559792,9.775199890,11.035200000
1,2,1,5,1.734760046,10.959460258,9.224699974,11.310900000
1,2,2,5,1.739660025,10.624360085,8.884699821,10.946800000
1,2,3,1,0.914919972,10.576020241,9.661100388,10.906600000
1,3,0,1,0.917100012,10.618499756,9.701399803,10.976200000
1,3,1,5,1.731439948,10.571740150,8.840299606,10.917900000
1,3,2,5,1.752040029,10.657239914,8.905200005,10.943100000
1,3,3,1,0.920679986,10.651180267,9.730500221,10.957900000
1,4,0,1,0.904160023,10.609359741,9.705200195,10.892500000
1,4,1,5,2.106559992,10.976360321,8.869799614,11.317500000
1,4,2,5,1.728719950,10.579019547,8.850299835,10.864000000
1,4,3,1,0.927119970,10.628820419,9.701700211,10.904000000
1,5,0,1,0.907819986,10.591420174,9.683600426,10.874100000
1,5,1,5,1.749740005,10.602840424,8.853099823,10.887500000
1,5,2,5,1.722880006,10.590680122,8.867799759,10.848300000
1,5,3,1,0.924920022,10.966819763,10.041899681,11.247600000
1,6,0,1,0.918340027,10.610139847,9.691800117,10.895400000
1,6,1,5,1.720939994,10.624939919,8.904000282,10.930300000
1,6,2,5,1.745079994,10.604379654,8.859299660,10.956000000
1,6,3,1,0.918500006,10.532799721,9.614299774,11.100300000
1,7,0,1,0.892960012,10.514659882,9.621700287,10.834800000
1,7,1,5,1.737540007,10.566840172,8.829299927,11.042200000
1,7,2,5,1.746219993,10.912220001,9.166000366,11.197400000
1,7,3,1,0.902180016,10.555979729,9.653800011,10.857200000
1,8,0,1,0.910880029,10.570779800,9.659899712,10.844300000
1,8,1,5,1.745740056,10.614139557,8.868399620,10.877500000
1,8,2,5,1.733719945,10.550620079,8.816900253,10.823400000
1,8,3,1,0.915359974,10.571060181,9.655699730,10.840300000
1,9,0,1,0.919000030,10.575099945,9.656100273,10.841100000
1,9,1,5,1.743800044,10.633700371,8.889900208,10.875700000
1,9,2,5,1.800019979,11.122220039,9.322199821,11.435800000
1,9,3,1,0.852500021,10.458600044,9.606100082,10.904800000
1,10,0,1,0.908900023,10.592399597,9.683500290,10.920700000
1,10,1,5,1.745980024,10.704680443,8.958700180,11.041300000
1,10,2,5,1.744079947,10.661179543,8.917099953,10.993600000
1,10,3,1,0.903020024,10.554120064,9.651100159,10.853100000
1,11,0,1,0.918380022,10.615980148,9.697600365,10.919400000
1,11,1,5,1.917240024,10.542639732,8.625399590,11.346700000
1,11,2,5,1.777799964,10.580499649,8.802700043,11.200800000
1,11,3,1,0.827300012,10.637000084,9.809700012,11.075900000
1,12,0,1,0.838079989,10.631580353,9.793499947,11.280700000
1,12,1,5,1.592939973,10.411540031,8.818599701,10.963000000
1,12,2,5,1.733319998,10.621020317,8.887700081,10.925000000
1,12,3,1,0.907299995,10.672699928,9.765399933,10.932600000
1,13,0,1,1.349699974,11.150799751,9.801099777,11.449900000
1,13,1,5,1.615579963,10.407480240,8.791899681,10.972000000
1,13,2,5,1.716680050,10.608380318,8.891699791,10.888300000
1,13,3,1,0.920939982,10.585240364,9.664299965,10.864100000
1,14,0,1,0.901979983,10.636679649,9.734700203,10.896400000
1,14,1,5,1.763880014,10.620880127,8.857000351,10.892600000
1,14,2,5,1.750659943,10.596360207,8.845700264,10.847500000
1,14,3,1,0.920239985,10.972240448,10.052000046,11.272500000
1,15,0,1,0.892979980,10.568779945,9.675800323,10.881600000
1,15,1,5,1.720180035,10.542679787,8.822500229,10.840600000
1,15,2,5,1.736739993,10.587539673,8.850799561,10.856000000
1,15,3,1,0.908999979,10.565400124,9.656399727,10.833800000
2,0,0,5,1.759500027,11.008600235,9.249099731,11.312100000
2,0,1,10,2.362159967,10.692359924,8.330200195,11.003500000
2,0,2,10,2.320980072,10.550080299,8.229100227,11.003900000
2,0,3,5,1.723639965,10.554639816,8.831000328,10.843900000
2,1,0,5,1.754259944,10.596960068,8.842700005,10.876800000
2,1,1,10,2.395800114,10.635399818,8.239600182,10.922400000
2,1,2,10,2.392980099,10.645680428,8.252699852,10.915600000
2,1,3,5,1.738600016,10.604399681,8.865799904,10.876000000
2,2,0,5,1.722059965,10.954759598,9.232700348,11.265500000
2,2,1,10,2.500260115,10.733659744,8.233400345,11.035400000
2,2,2,10,2.243160009,10.486060143,8.242899895,10.875200000
2,2,3,5,1.874040008,10.745439529,8.871399879,11.040100000
2,3,0,5,1.670879960,10.540379524,8.869500160,10.919400000
2,3,1,10,2.403800011,10.700900078,8.297100067,11.100600000
2,3,2,10,2.380419970,10.546319962,8.165900230,10.914500000
2,3,3,5,1.877460003,10.979359627,9.101900101,11.282100000
2,4,0,5,1.718119979,10.563819885,8.845700264,10.941800000
2,4,1,10,2.378340006,10.659239769,8.280900002,10.942000000
2,4,2,10,2.459160089,10.614660263,8.155500412,10.906600000
2,4,3,5,1.737040043,10.598839760,8.861800194,10.968300000
2,5,0,5,1.674739957,10.496740341,8.821999550,10.912200000
2,5,1,10,2.382040024,11.112839699,8.730799675,11.416800000
2,5,2,10,2.317480087,10.528579712,8.211099625,10.951800000
2,5,3,5,1.813580036,10.667679787,8.854100227,10.951700000
2,6,0,5,1.730620027,10.543820381,8.813199997,10.933800000
2,6,1,10,2.357640028,10.471440315,8.113800049,10.865300000
2,6,2,10,2.331199884,10.608400345,8.277199745,10.909500000
2,6,3,5,1.755339980,10.555239677,8.799900055,10.833400000
2,7,0,5,1.720360041,10.709460258,8.989100456,10.946800000
2,7,1,10,2.400300026,10.956100464,8.555800438,11.418900000
2,7,2,10,2.364840031,10.602140427,8.237299919,10.909800000
2,7,3,5,1.722440004,10.560040474,8.837599754,10.827600000
2,8,0,5,1.745159984,10.711759567,8.966600418,10.988900000
2,8,1,10,2.287280083,10.493579865,8.206299782,10.829700000
2,8,2,10,2.371779919,10.642979622,8.271200180,10.898400000
2,8,3,5,1.693979979,10.582779884,8.888799667,10.900300000
2,9,0,5,1.746039987,10.672940254,8.926899910,10.931900000
2,9,1,10,2.790479898,10.929220200,8.138739586,11.191200000
2,9,2,10,2.381560087,10.617259979,8.235699654,10.901100000
2,9,3,5,1.751680017,10.595680237,8.843999863,10.887300000
2,10,0,5,1.734619975,10.559020042,8.824399948,10.793900000
2,10,1,10,2.358040094,10.598239899,8.240200043,10.867100000
2,10,2,10,2.392620087,10.665220261,8.272600174,10.904400000
2,10,3,5,2.129659891,10.956459999,8.826800346,11.265200000
2,11,0,5,1.733800054,10.560400009,8.826600075,10.838400000
2,11,1,10,2.374779940,10.699480057,8.324700356,10.998200000
2,11,2,10,2.400480032,10.504179955,8.103699684,10.881900000
2,11,3,5,1.726719975,10.608819962,8.882100105,10.872900000
2,12,0,5,1.752519965,10.699219704,8.946700096,10.978700000
2,12,1,10,2.257139921,10.492639542,8.235500336,10.882400000
2,12,2,10,2.347239971,10.924739838,8.577500343,11.281700000
2,12,3,5,1.732480049,10.556679726,8.824199677,10.859500000
2,13,0,5,1.746140003,10.615240097,8.869099617,10.899100000
2,13,1,10,2.362740040,10.584639549,8.221899986,10.851900000
2,13,2,10,2.409440041,10.642200470,8.232760429,10.915000000
2,13,3,5,1.754979968,10.582079887,8.827099800,10.857400000
2,14,0,5,1.728180051,10.709179878,8.980999947,11.026000000
2,14,1,10,2.272219896,10.516819954,8.244600296,10.907100000
2,14,2,10,2.361999989,10.991200447,8.629199982,11.308600000
2,14,3,5,1.744099975,10.550000191,8.805899620,11.061000000
2,15,0,5,1.751000047,10.560199738,8.809200287,10.803700000
2,15,1,10,2.340780020,10.707079887,8.366299629,11.013800000
2,15,2,10,2.310839891,10.547140121,8.236300468,10.927000000
2,15,3,5,1.785359979,10.621259689,8.835900307,10.870400000
3,0,0,10,2.421979904,10.796380043,8.374400139,11.100300000
3,0,1,17,3.066760063,10.564259529,7.497499943,10.972200000
3,0,2,17,2.929620028,10.634920120,7.705299854,11.013500000
3,0,3,10,2.227859974,10.438059807,8.210200310,10.842000000
3,1,0,10,2.350179911,10.541979790,8.191800117,10.804600000
3,1,1,17,3.039259911,10.642459869,7.603199959,10.910900000
3,1,2,17,3.050040007,10.916139603,7.866099834,11.204900000
3,1,3,10,2.493459940,10.594260216,8.100799561,10.923600000
3,2,0,10,2.487159967,10.706959724,8.219799995,11.046300000
3,2,1,17,2.989219904,10.576120377,7.586900234,10.966900000
3,2,2,17,3.053580046,10.564680099,7.511099815,10.948900000
3,2,3,10,2.379960060,10.624859810,8.244899750,10.991600000
3,3,0,10,2.259860039,10.500760078,8.240900040,10.888100000
3,3,1,17,3.469000101,10.976400375,7.507400036,11.299200000
3,3,2,17,3.034080029,10.494959831,7.460879803,10.865400000
3,3,3,10,2.503119946,10.669119835,8.166000366,11.086500000
3,4,0,10,2.321939945,10.470740318,8.148799896,10.866200000
3,4,1,17,3.044899940,10.615500450,7.570600033,10.869300000
3,4,2,17,3.062639952,10.585740089,7.523099899,10.851300000
3,4,3,10,2.364399910,10.566599846,8.202199936,10.779000000
3,5,0,10,2.400399923,10.997099876,8.596699715,11.257100000
3,5,1,17,3.058099985,10.539699554,7.481599808,10.839700000
3,5,2,17,3.159879923,10.608119965,7.448239803,10.903200000
3,5,3,10,2.357120037,10.529120445,8.171999931,10.783300000
3,6,0,10,2.400079966,10.647780418,8.247699738,10.923400000
3,6,1,17,3.103919983,10.621919632,7.518000126,10.880600000
3,6,2,17,3.040580034,10.590680122,7.550099850,10.865700000
3,6,3,10,2.365060091,10.596360207,8.231300354,10.897000000
3,7,0,10,2.830519915,10.994259834,8.163740158,11.295500000
3,7,1,17,2.992719889,10.483920097,7.491199970,10.818900000
3,7,2,17,3.050699949,10.604599953,7.553899765,10.861600000
3,7,3,10,2.365639925,10.562640190,8.196999550,10.845900000
3,8,0,10,2.377860069,10.672459602,8.294599533,10.937700000
3,8,1,17,3.057919979,10.536620140,7.478700161,10.803500000
3,8,2,17,3.009020090,10.611319542,7.602300167,10.902100000
3,8,3,10,2.361660004,10.989259720,8.627599716,11.294600000
3,9,0,10,2.398260117,10.597760201,8.199500084,10.877800000
3,9,1,17,3.076519966,10.635919571,7.559400082,10.909500000
3,9,2,17,3.115299940,10.675499916,7.560200214,10.925200000
3,9,3,10,2.392560005,10.594559669,8.201999664,10.837300000
3,10,0,10,2.373159885,10.575759888,8.202599525,10.897000000
3,10,1,17,3.046200037,10.959300041,7.913099766,11.258000000
3,10,2,17,3.063839912,10.575539589,7.511700153,10.895800000
3,10,3,10,2.352659941,10.644060135,8.291399956,10.896100000
3,11,0,10,2.375159979,10.581359863,8.206199646,10.869700000
3,11,1,17,3.063359976,10.664859772,7.601500034,10.948700000
3,11,2,17,2.919600010,10.459099770,7.539500237,10.898500000
3,11,3,10,2.392040014,10.575139999,8.183099747,10.811000000
3,12,0,10,2.364379883,10.668580055,8.304200172,10.914200000
3,12,1,17,3.081640005,10.899740219,7.818099976,11.200800000
3,12,2,17,3.057640076,10.592840195,7.535200119,10.884300000
3,12,3,10,2.376159906,10.622559547,8.246399879,10.908200000
3,13,0,10,2.382139921,10.557439804,8.175299644,10.828600000
3,13,1,17,3.030819893,10.582320213,7.551499844,10.837100000
3,13,2,17,3.097079992,10.655179977,7.558100224,10.884300000
3,13,3,10,2.365420103,10.632019997,8.266599655,10.880900000
3,14,0,10,2.385400057,10.660400391,8.274999619,10.901100000
3,14,1,17,3.392760038,10.908760071,7.515999794,11.221200000
3,14,2,17,3.085700035,10.616900444,7.531199932,10.916300000
3,14,3,10,2.373780012,10.589380264,8.215600014,10.875500000
3,15,0,10,2.380840063,10.590940475,8.210100174,10.840100000
3,15,1,17,3.092799902,10.623999596,7.531199932,10.870700000
3,15,2,17,3.027060032,10.577159882,7.550099850,10.831900000
3,15,3,10,2.428699970,10.908359528,8.479660034,11.191400000
4,0,0,17,3.208319902,10.671919823,7.463600159,10.966600000
4,0,1,34,3.603600025,10.604399681,7.000800133,11.003000000
4,0,2,34,3.750679970,10.468279839,6.717599869,10.857100000
4,0,3,17,3.230560064,10.593059540,7.362500191,10.870200000
4,1,0,17,3.063819885,10.627719879,7.563899994,10.865300000
4,1,1,34,3.824899912,11.056599617,7.231699944,11.291900000
4,1,2,34,3.747539997,10.572400093,6.824860096,10.960100000
4,1,3,17,3.064260006,10.560059547,7.495800018,10.773000000
4,2,0,17,3.068320036,10.649920464,7.581600189,10.895800000
4,2,1,34,3.739239931,10.588540077,6.849299908,10.863000000
4,2,2,34,3.745759964,10.582320213,6.836559772,10.950400000
4,2,3,17,3.093319893,11.029820442,7.936500072,11.386700000
4,3,0,17,3.087340117,10.549139977,7.461800098,10.857900000
4,3,1,34,3.794260025,10.705260277,6.910999775,10.963600000
4,3,2,34,3.797580004,10.663180351,6.865600109,10.959200000
4,3,3,17,3.034359932,10.587459564,7.553100109,10.986000000
4,4,0,17,3.095380068,10.665980339,7.570600033,11.038000000
4,4,1,34,3.794339895,10.685239792,6.890900135,10.997400000
4,4,2,34,3.786200047,10.670499802,6.884300232,10.969900000
4,4,3,17,3.048239946,10.881540298,7.833300114,11.159900000
4,5,0,17,3.014480114,10.548879623,7.534399986,10.861300000
4,5,1,34,3.783740044,10.632940292,6.849199772,10.911000000
4,5,2,34,3.743400097,10.592399597,6.848999977,10.839800000
4,5,3,17,3.049259901,10.609359741,7.560100079,10.942000000
4,6,0,17,3.089659929,10.663459778,7.573800087,11.047100000
4,6,1,34,3.730119944,10.618720055,6.888599873,10.991100000
4,6,2,34,3.859879971,10.744339943,6.884459972,10.972800000
4,6,3,17,3.351680040,10.891579628,7.539899826,11.209200000
4,7,0,17,3.044460058,10.575960159,7.531499863,10.857500000
4,7,1,34,3.723579884,10.621660233,6.898079872,10.905600000
4,7,2,34,3.927799940,10.737839699,6.810039997,10.962400000
4,7,3,17,3.040580034,10.568180084,7.527599812,10.848700000
4,8,0,17,3.211479902,10.602580070,7.391099930,10.865900000
4,8,1,34,3.776999950,10.631560326,6.854559898,10.900400000
4,8,2,34,3.759779930,11.048680305,7.288899899,11.318200000
4,8,3,17,3.061460018,10.543760300,7.482299805,10.841200000
4,9,0,17,3.044840097,10.565340042,7.520500183,10.848500000
4,9,1,34,3.802819967,10.657159805,6.854340076,10.925400000
4,9,2,34,3.753740072,10.602439880,6.848700047,10.876400000
4,9,3,17,3.067460060,10.567760468,7.500299931,10.850500000
4,10,0,17,3.033839941,10.980039597,7.946199894,11.265400000
4,10,1,34,3.765820026,10.662240028,6.896420002,10.952600000
4,10,2,34,3.689340115,10.527640343,6.838300228,10.925300000
4,10,3,17,3.138859987,10.570759773,7.431900024,10.858000000
4,11,0,17,3.063659906,10.612059593,7.548399925,10.877600000
4,11,1,34,3.750319958,10.800919533,7.050600052,11.061400000
4,11,2,34,3.588059902,10.460359573,6.872300148,10.914100000
4,11,3,17,3.126199961,10.652099609,7.525899887,10.997700000
4,12,0,17,3.170300007,10.977700233,7.807400227,11.314300000
4,12,1,34,3.895359993,10.714960098,6.819600105,11.084400000
4,12,2,34,3.860379934,10.751420021,6.891039848,11.109900000
4,12,3,17,3.069920063,10.670820236,7.600900173,11.072400000
4,13,0,17,3.054260015,10.556260109,7.501999855,10.918300000
4,13,1,34,3.896739960,10.721579552,6.824840069,11.025000000
4,13,2,34,3.637779951,10.558480263,6.920700073,10.955100000
4,13,3,17,3.056960106,10.950860023,7.893899918,11.234800000
4,14,0,17,3.149820089,10.600520134,7.450699806,10.906600000
4,14,1,34,3.746360064,10.609439850,6.863080025,10.906200000
4,14,2,34,3.783519983,10.650520325,6.867000103,10.917500000
4,14,3,17,3.041160107,10.573960304,7.532800198,10.844600000
4,15,0,17,3.031120062,10.605319977,7.574200153,10.868600000
4,15,1,34,3.797300100,11.058600426,7.261300087,11.339100000
4,15,2,34,3.749419928,10.606499672,6.857079983,10.917500000
4,15,3,17,3.064059973,10.590959549,7.526899815,10.874000000
5,0,0,34,3.713579893,10.592579842,6.879000187,10.878200000
5,0,1,91,4.824739933,10.685740471,5.861000061,10.945700000
5,0,2,91,4.828539848,10.726940155,5.898399830,10.979400000
5,0,3,34,3.810760021,10.665459633,6.854700089,10.941500000
5,1,0,34,3.806380033,11.027020454,7.220640182,11.311500000
5,1,1,91,4.935339928,10.688179970,5.752840042,10.988800000
5,1,2,91,4.928820133,10.728320122,5.799499989,10.980100000
5,1,3,34,3.777060032,10.697059631,6.920000076,10.961000000
5,2,0,34,3.735160112,10.597760201,6.862599850,10.841100000
5,2,1,91,4.847599983,10.686699867,5.839099884,10.924000000
5,2,2,91,4.877359867,10.768059731,5.890699863,11.010400000
5,2,3,34,3.771939993,10.656539917,6.884600163,10.912700000
5,3,0,34,4.124660015,10.957500458,6.832839966,11.276200000
5,3,1,91,4.869599819,10.740099907,5.870500088,10.983000000
5,3,2,91,4.826980114,10.783780098,5.956799984,11.049400000
5,3,3,34,3.803100109,10.666600227,6.863500118,11.032800000
5,4,0,34,3.764460087,10.514479637,6.750020027,10.903600000
5,4,1,91,4.836279869,10.773280144,5.936999798,11.012500000
5,4,2,91,5.216939926,10.981739998,5.764800072,11.256100000
5,4,3,34,3.773200035,10.622599602,6.849400043,10.966200000
5,5,0,34,3.768620014,10.609219551,6.840600014,10.844700000
5,5,1,91,4.886240005,10.774939537,5.888700008,11.009400000
5,5,2,91,4.865660191,10.755960464,5.890299797,10.987300000
5,5,3,34,3.709039927,10.553239822,6.844200134,10.825300000
5,6,0,34,3.741440058,10.634539604,6.893099785,10.881600000
5,6,1,91,4.848139763,11.082340240,6.234200001,11.389400000
5,6,2,91,4.900640011,10.715020180,5.814380169,11.027000000
5,6,3,34,3.791520119,10.706819534,6.915299892,11.012500000
5,7,0,34,3.799319983,10.711819649,6.912499905,10.978300000
5,7,1,91,4.946579933,10.731340408,5.784759998,11.059500000
5,7,2,91,4.922760010,10.769559860,5.846799850,11.067200000
5,7,3,34,3.804620028,10.683899879,6.879280090,10.978800000
5,8,0,34,3.785039902,10.663880348,6.878839970,10.994700000
5,8,1,91,5.288919926,11.101460457,5.812540054,11.434100000
5,8,2,91,4.921879768,10.742980003,5.821100235,11.046700000
5,8,3,34,3.839760065,10.639380455,6.799620152,11.032500000
5,9,0,34,3.843559980,10.637900352,6.794340134,10.975100000
5,9,1,91,4.988759995,10.799019814,5.810259819,11.088800000
5,9,2,91,4.959159851,10.788999557,5.829840183,11.267400000
5,9,3,34,4.148980141,10.954299927,6.805319786,11.268900000
5,10,0,34,3.923840046,10.628700256,6.704860210,11.030400000
5,10,1,91,4.836880207,10.769780159,5.932899952,11.035400000
5,10,2,91,4.761700153,10.610500336,5.848800182,10.993700000
5,10,3,34,3.769500017,10.684900284,6.915400028,10.944700000
5,11,0,34,3.787420034,10.677419662,6.889999866,10.955600000
5,11,1,91,4.844180107,10.743080139,5.898900032,10.965000000
5,11,2,91,4.872119904,11.060919762,6.188799858,11.326300000
5,11,3,34,3.771620035,10.603739738,6.832119942,10.906300000
5,12,0,34,3.737099886,10.600099564,6.862999916,10.924800000
5,12,1,91,4.884739876,10.725660324,5.840919971,10.991000000
5,12,2,91,4.868299961,10.672260284,5.803959846,10.958700000
5,12,3,34,3.758440018,10.579440117,6.821000099,10.828500000
5,13,0,34,3.784780025,10.702380180,6.917600155,10.924100000
5,13,1,91,4.900939941,10.710120201,5.809179783,11.001400000
5,13,2,91,5.354400158,11.158040047,5.803639889,11.453000000
5,13,3,34,3.745019913,10.627320290,6.882299900,10.942000000
5,14,0,34,3.870179892,10.680620193,6.810440063,10.992700000
5,14,1,91,4.948939800,10.826040268,5.877099991,11.185100000
5,14,2,91,4.917900085,10.852100372,5.934199810,11.106700000
5,14,3,34,3.786799908,10.633600235,6.846799850,10.914700000
5,15,0,34,3.857199907,10.715399742,6.858200073,10.982100000
5,15,1,91,4.940999985,11.110520363,6.169519901,11.413900000
5,15,2,91,5.028600216,10.780480385,5.751880169,11.115000000
5,15,3,34,3.828680038,10.744540215,6.915860176,11.084000000
6,0,0,91,4.822219849,10.717920303,5.895699978,10.992100000
6,0,1,93,4.987740040,10.731340408,5.743599892,10.967100000
6,0,2,93,4.917960167,11.139060020,6.221099854,11.408700000
6,0,3,91,4.815959930,10.676460266,5.860499859,11.051300000
6,1,0,91,4.977540016,10.837840080,5.860300064,11.107500000
6,1,1,93,4.904459953,10.833919525,5.929460049,11.237000000
6,1,2,93,4.813799858,10.583000183,5.769199848,11.171200000
6,1,3,91,4.908160210,10.833760262,5.925600052,11.091200000
6,2,0,91,4.896200180,10.672200203,5.776000023,10.955400000
6,2,1,93,4.942659855,10.760359764,5.817699909,10.957600000
6,2,2,93,5.340859890,11.069640160,5.728779793,11.347400000
6,2,3,91,4.964580059,10.757439613,5.792860031,11.111700000
6,3,0,91,4.999559879,10.914959908,5.915400028,11.234100000
6,3,1,93,4.963300228,10.784000397,5.820700169,11.062700000
6,3,2,93,4.932720184,10.778120041,5.845399857,11.013000000
6,3,3,91,5.139840126,10.897780418,5.757939816,11.177300000
6,4,0,91,5.242479801,10.985699654,5.743219852,11.429900000
6,4,1,93,5.025499821,10.787159920,5.761660099,11.059700000
6,4,2,93,4.956399918,10.762680054,5.806280136,11.109600000
6,4,3,91,5.055399895,10.835339546,5.779940128,11.166100000
6,5,0,91,4.926119804,10.761819839,5.835700035,11.056400000
6,5,1,93,5.005459785,10.806059837,5.800600052,11.077800000
6,5,2,93,4.927199841,10.857199669,5.929999828,11.130800000
6,5,3,91,4.821380138,11.020279884,6.198900223,11.393100000
6,6,0,91,4.942999840,10.720020294,5.777019978,11.007700000
6,6,1,93,4.933060169,10.764060020,5.830999851,11.075800000
6,6,2,93,4.971499920,10.797400475,5.825900078,11.138000000
6,6,3,91,4.955480099,10.806079865,5.850599766,11.071700000
6,7,0,91,4.930659771,10.800660133,5.869999886,11.088100000
6,7,1,93,4.912240028,10.771539688,5.859300137,11.053800000
6,7,2,93,4.895860195,10.810059547,5.914199829,11.109300000
6,7,3,91,5.117020130,10.950719833,5.833700180,11.348600000
6,8,0,91,4.935579777,10.703379631,5.767799854,11.048100000
6,8,1,93,5.024099827,10.860899925,5.836800098,11.215700000
6,8,2,93,5.040699959,10.842140198,5.801439762,11.196300000
6,8,3,91,4.909639835,10.848939896,5.939300060,11.134600000
6,9,0,91,4.917600155,10.765999794,5.848400116,11.032200000
6,9,1,93,5.385680199,11.163379669,5.777699947,11.471500000
6,9,2,93,4.951479912,10.796799660,5.845320225,11.164300000
6,9,3,91,5.016200066,10.823320389,5.807119846,11.109400000
6,10,0,91,4.942160130,10.764019966,5.821859837,11.021600000
6,10,1,93,4.969079971,10.800060272,5.830979824,11.064600000
6,10,2,93,4.893060207,10.682359695,5.789299965,10.968300000
6,10,3,91,4.917840004,10.710140228,5.792300224,11.012500000
6,11,0,91,4.949379921,11.159779549,6.210400105,11.399900000
6,11,1,93,4.919139862,10.692640305,5.773499966,10.973100000
6,11,2,93,4.986619949,10.720239639,5.733620167,10.982300000
6,11,3,91,4.880559921,10.759160042,5.878600121,11.003900000
6,12,0,91,4.859580040,10.696860313,5.837279797,10.964700000
6,12,1,93,4.987780094,10.794679642,5.806900024,11.072200000
6,12,2,93,4.940259933,10.804820061,5.864560127,11.075700000
