frame,reset,wall_ms,invalid,rgb_min,rgb_max,luma_mean,roi_luma_mean,dark_pixels,roi_dark_pixels,changed_half_values_from_first,maxabs_from_first,checked
0,1,1307.733000,0,0,0.999511719,0.0100132575,0.0156972295,841990,273935,0,0,1
1,1,20.178000,0,0,0.999511719,0.0100132575,0.0156972295,841990,273935,0,0,1
2,1,15.403000,0,0,0.999511719,0.0100132575,0.0156972295,841990,273935,0,0,1
3,1,15.593000,0,0,0.999511719,0.0100132575,0.0156972295,841990,273935,0,0,1
4,1,15.110000,0,0,0.999511719,0.0100132575,0.0156972295,841990,273935,0,0,1
5,1,15.364000,0,0,0.999511719,0.0100132575,0.0156972295,841990,273935,0,0,1
6,1,14.982000,0,0,0.999511719,0.0100132575,0.0156972295,841990,273935,0,0,1
7,1,18.566000,0,0,0.999511719,0.0100132575,0.0156972295,841990,273935,0,0,1
8,1,15.256000,0,0,0.999511719,0.0100132575,0.0156972295,841990,273935,0,0,1
9,1,19.666000,0,0,0.999511719,0.0100132575,0.0156972295,841990,273935,0,0,1
10,1,15.196000,0,0,0.999511719,0.0100132575,0.0156972295,841990,273935,0,0,1
11,1,15.188000,0,0,0.999511719,0.0100132575,0.0156972295,841990,273935,0,0,1
