repeat,candidate,slot,mode,frames,ms,target_calls,replaced
0,6,0,0,80,11.516575000,2880,0
0,6,1,6,80,11.543325000,2880,1280
0,6,2,6,80,11.545600000,2880,1280
0,6,3,0,80,11.651862500,2880,0
