frame,reset,wall_ms,invalid,rgb_min,rgb_max,luma_mean,roi_luma_mean,dark_pixels,roi_dark_pixels,changed_half_values_from_first,maxabs_from_first,checked
0,1,1351.312000,0,0,0.999511719,0.0100132575,0.0156972295,841990,273935,0,0,1
1,1,14.854000,0,0,0.999511719,0.0100132575,0.0156972295,841990,273935,0,0,1
2,1,14.923000,0,0,0.999511719,0.0100132575,0.0156972295,841990,273935,0,0,1
3,1,15.380000,0,0,0.999511719,0.0100132575,0.0156972295,841990,273935,0,0,1
4,1,14.744000,0,0,0.999511719,0.0100132575,0.0156972295,841990,273935,0,0,1
5,1,17.769000,0,0,0.999511719,0.0100132575,0.0156972295,841990,273935,0,0,1
6,1,16.982000,0,0,0.999511719,0.0100132575,0.0156972295,841990,273935,0,0,1
7,1,22.292000,0,0,0.999511719,0.0100132575,0.0156972295,841990,273935,0,0,1
8,1,15.064000,0,0,0.999511719,0.0100132575,0.0156972295,841990,273935,0,0,1
9,1,17.391000,0,0,0.999511719,0.0100132575,0.0156972295,841990,273935,0,0,1
10,1,15.085000,0,0,0.999511719,0.0100132575,0.0156972295,841990,273935,0,0,1
11,1,14.611000,0,0,0.999511719,0.0100132575,0.0156972295,841990,273935,0,0,1
