repeat,candidate,slot,mode,frames,ms,target_calls,replaced
0,5,0,0,200,10.713707000,2600,0
0,5,1,5,200,10.674341000,2600,2600
0,5,2,5,200,10.700479500,2600,2600
0,5,3,0,200,10.750328000,2600,0
1,5,0,0,200,10.763622500,2600,0
1,5,1,5,200,10.731460000,2600,2600
1,5,2,5,200,10.734533500,2600,2600
1,5,3,0,200,10.786432500,2600,0
2,5,0,0,200,10.780329500,2600,0
2,5,1,5,200,10.752655500,2600,2600
2,5,2,5,200,10.762441000,2600,2600
2,5,3,0,200,10.818609500,2600,0
