repeat,candidate,slot,mode,frames,ms,target_calls,replaced
0,5,0,0,200,15.281988000,2600,0
0,5,1,5,200,15.256451000,2600,2600
0,5,2,5,200,15.279213000,2600,2600
0,5,3,0,200,15.330588000,2600,0
1,5,0,0,200,15.321467000,2600,0
1,5,1,5,200,15.286223500,2600,2600
1,5,2,5,200,15.291077000,2600,2600
1,5,3,0,200,15.343782500,2600,0
2,5,0,0,200,15.357511500,2600,0
2,5,1,5,200,15.336699000,2600,2600
2,5,2,5,200,15.327799000,2600,2600
2,5,3,0,200,15.389963000,2600,0
