frame,reset,wall_ms,invalid,rgb_min,rgb_max,luma_mean,roi_luma_mean,dark_pixels,roi_dark_pixels,changed_half_values_from_first,maxabs_from_first,checked
0,1,1364.834000,0,0,0.999511719,0.0104786282,0.0162493991,837356,271186,0,0,1
1,1,20.650000,0,0,0.999511719,0.0104786282,0.0162493991,837356,271186,0,0,1
2,1,23.340000,0,0,0.999511719,0.0104786282,0.0162493991,837356,271186,0,0,1
3,1,20.191000,0,0,0.999511719,0.0104786282,0.0162493991,837356,271186,0,0,1
4,1,20.243000,0,0,0.999511719,0.0104786282,0.0162493991,837356,271186,0,0,1
5,1,20.360000,0,0,0.999511719,0.0104786282,0.0162493991,837356,271186,0,0,1
6,1,20.397000,0,0,0.999511719,0.0104786282,0.0162493991,837356,271186,0,0,1
7,1,21.881000,0,0,0.999511719,0.0104786282,0.0162493991,837356,271186,0,0,1
8,1,25.297000,0,0,0.999511719,0.0104786282,0.0162493991,837356,271186,0,0,1
9,1,20.372000,0,0,0.999511719,0.0104786282,0.0162493991,837356,271186,0,0,1
10,1,20.264000,0,0,0.999511719,0.0104786282,0.0162493991,837356,271186,0,0,1
11,1,24.810000,0,0,0.999511719,0.0104786282,0.0162493991,837356,271186,0,0,1
