repeat,candidate,slot,mode,frames,ms,target_calls,replaced
0,3,0,0,80,11.549500000,2880,0
0,3,1,3,80,12.058125000,2880,1280
0,3,2,3,80,12.090612500,2880,1280
0,3,3,0,80,11.623937500,2880,0
0,4,0,0,80,11.629850000,2880,0
0,4,1,4,80,11.980787500,2880,2880
0,4,2,4,80,11.992650000,2880,2880
0,4,3,0,80,11.624750000,2880,0
