repeat,candidate,slot,mode,frames,ms,target_calls,replaced
0,4,0,0,200,16.603710000,1600,0
0,4,1,4,200,16.510590000,1600,1600
0,4,2,4,200,16.499535000,1600,1600
0,4,3,0,200,16.642475000,1600,0
1,4,0,0,200,16.650185000,1600,0
1,4,1,4,200,16.513070000,1600,1600
1,4,2,4,200,16.532070000,1600,1600
1,4,3,0,200,16.696485000,1600,0
2,4,0,0,200,16.700045000,1600,0
2,4,1,4,200,16.547135000,1600,1600
2,4,2,4,200,16.557460000,1600,1600
2,4,3,0,200,16.697875000,1600,0
