frame,reset,wall_ms,invalid,rgb_min,rgb_max,luma_mean,roi_luma_mean,dark_pixels,roi_dark_pixels,changed_half_values_from_first,maxabs_from_first,checked
0,1,1294.104000,0,0,0.999511719,0.0100132575,0.0156972295,841990,273935,0,0,1
1,1,16.418000,0,0,0.999511719,0.0100132575,0.0156972295,841990,273935,0,0,1
2,1,18.635000,0,0,0.999511719,0.0100132575,0.0156972295,841990,273935,0,0,1
3,1,15.494000,0,0,0.999511719,0.0100132575,0.0156972295,841990,273935,0,0,1
4,1,17.519000,0,0,0.999511719,0.0100132575,0.0156972295,841990,273935,0,0,1
5,1,17.131000,0,0,0.999511719,0.0100132575,0.0156972295,841990,273935,0,0,1
6,1,15.537000,0,0,0.999511719,0.0100132575,0.0156972295,841990,273935,0,0,1
7,1,19.155000,0,0,0.999511719,0.0100132575,0.0156972295,841990,273935,0,0,1
8,1,16.174000,0,0,0.999511719,0.0100132575,0.0156972295,841990,273935,0,0,1
9,1,18.344000,0,0,0.999511719,0.0100132575,0.0156972295,841990,273935,0,0,1
10,1,15.861000,0,0,0.999511719,0.0100132575,0.0156972295,841990,273935,0,0,1
11,1,17.818000,0,0,0.999511719,0.0100132575,0.0156972295,841990,273935,0,0,1
