frame,reset,wall_ms,invalid,rgb_min,rgb_max,luma_mean,roi_luma_mean,dark_pixels,roi_dark_pixels,changed_half_values_from_first,maxabs_from_first,checked
0,1,1303.002000,0,0,0.999511719,0.0104786282,0.0162493991,837356,271186,0,0,1
1,1,19.309000,0,0,0.999511719,0.0104786282,0.0162493991,837356,271186,0,0,1
2,1,18.358000,0,0,0.999511719,0.0104786282,0.0162493991,837356,271186,0,0,1
3,1,17.720000,0,0,0.999511719,0.0104786282,0.0162493991,837356,271186,0,0,1
4,1,17.659000,0,0,0.999511719,0.0104786282,0.0162493991,837356,271186,0,0,1
5,1,17.325000,0,0,0.999511719,0.0104786282,0.0162493991,837356,271186,0,0,1
6,1,17.773000,0,0,0.999511719,0.0104786282,0.0162493991,837356,271186,0,0,1
7,1,23.960000,0,0,0.999511719,0.0104786282,0.0162493991,837356,271186,0,0,1
8,1,17.892000,0,0,0.999511719,0.0104786282,0.0162493991,837356,271186,0,0,1
9,1,17.681000,0,0,0.999511719,0.0104786282,0.0162493991,837356,271186,0,0,1
10,1,26.269000,0,0,0.999511719,0.0104786282,0.0162493991,837356,271186,0,0,1
11,1,17.382000,0,0,0.999511719,0.0104786282,0.0162493991,837356,271186,0,0,1
