repeat,candidate,slot,mode,frames,ms,target_calls,replaced
0,4,0,0,200,16.630605000,1600,0
0,4,1,4,200,16.384265000,1600,1600
0,4,2,4,200,16.397575000,1600,1600
0,4,3,0,200,16.642770000,1600,0
1,4,0,0,200,16.675860000,1600,0
1,4,1,4,200,16.422830000,1600,1600
1,4,2,4,200,16.422315000,1600,1600
1,4,3,0,200,16.693500000,1600,0
2,4,0,0,200,16.700975000,1600,0
2,4,1,4,200,16.433085000,1600,1600
2,4,2,4,200,16.459070000,1600,1600
2,4,3,0,200,16.717080000,1600,0
