frame,reset,wall_ms,invalid,rgb_min,rgb_max,luma_mean,roi_luma_mean,dark_pixels,roi_dark_pixels,changed_half_values_from_first,maxabs_from_first,checked
0,1,1363.446000,0,0,0.999511719,0.0104786282,0.0162493991,837356,271186,0,0,1
1,1,27.223000,0,0,0.999511719,0.0104786282,0.0162493991,837356,271186,0,0,1
2,1,23.507000,0,0,0.999511719,0.0104786282,0.0162493991,837356,271186,0,0,1
3,1,21.100000,0,0,0.999511719,0.0104786282,0.0162493991,837356,271186,0,0,1
4,1,26.670000,0,0,0.999511719,0.0104786282,0.0162493991,837356,271186,0,0,1
5,1,20.893000,0,0,0.999511719,0.0104786282,0.0162493991,837356,271186,0,0,1
6,1,21.341000,0,0,0.999511719,0.0104786282,0.0162493991,837356,271186,0,0,1
7,1,21.403000,0,0,0.999511719,0.0104786282,0.0162493991,837356,271186,0,0,1
8,1,26.060000,0,0,0.999511719,0.0104786282,0.0162493991,837356,271186,0,0,1
9,1,23.244000,0,0,0.999511719,0.0104786282,0.0162493991,837356,271186,0,0,1
10,1,20.950000,0,0,0.999511719,0.0104786282,0.0162493991,837356,271186,0,0,1
11,1,21.148000,0,0,0.999511719,0.0104786282,0.0162493991,837356,271186,0,0,1
